Unnamed: 0,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition
1302.0,22400.0,ford,edge,2016.0,clean vehicle,42925.0,black,  2fmpk4k80gbc01288,1.67780188E8,wisconsin, usa,21 hours left
1303.0,22500.0,ford,edge,2016.0,clean vehicle,37385.0,black,  2fmpk4k82gbc46880,1.67780189E8,wisconsin, usa,2 days left
1304.0,25200.0,ford,edge,2019.0,clean vehicle,15415.0,gray,  2fmpk4k95kbc23479,1.67735376E8,virginia, usa,2 days left
1305.0,36000.0,ford,door,2016.0,clean vehicle,20047.0,white,  1ftew1eg5gfc13646,1.67780195E8,wisconsin, usa,2 days left
1306.0,26700.0,ford,edge,2019.0,clean vehicle,16884.0,black,  2fmpk4k90kbc02488,1.67735379E8,virginia, usa,2 days left
1307.0,30500.0,ford,door,2016.0,clean vehicle,57936.0,gray,  1ftew1eg9gkd71799,1.67780199E8,wisconsin, usa,21 hours left
1308.0,26700.0,ford,edge,2019.0,clean vehicle,15244.0,black,  2fmpk4k91kbc22474,1.6773538E8,virginia, usa,2 days left
1309.0,25000.0,ford,edge,2019.0,clean vehicle,19842.0,gray,  2fmpk4k92kbc02945,1.67735381E8,virginia, usa,2 days left
1310.0,35200.0,ford,door,2016.0,clean vehicle,38830.0,white,  1ftew1ef9gfb09068,1.67780201E8,wisconsin, usa,21 hours left
1311.0,30300.0,ford,f-150,2019.0,clean vehicle,31899.0,white,  1ftew1e54kfb20317,1.67735391E8,tennessee, usa,21 hours left
1312.0,25000.0,ford,door,2016.0,clean vehicle,69305.0,no_color,  1ftfw1ef5gfc20298,1.67780206E8,illinois, usa,2 days left
1313.0,26500.0,ford,door,2016.0,clean vehicle,46098.0,red,  1ftfw1eg5gkf22898,1.67780207E8,wisconsin, usa,2 days left
1314.0,21600.0,ford,mustang,2019.0,clean vehicle,29457.0,gray,  1fatp8uh6k5153386,1.67735493E8,virginia, usa,2 days left
1315.0,18800.0,ford,edge,2016.0,clean vehicle,30765.0,no_color,  2fmpk4j99gbc10713,1.6778021E8,wisconsin, usa,21 hours left
1316.0,21500.0,ford,mustang,2019.0,clean vehicle,29096.0,red,  1fatp8uh3k5162367,1.67735497E8,virginia, usa,2 days left
1317.0,9000.0,ford,door,2016.0,clean vehicle,40437.0,no_color,  1fadp3f29gl296335,1.67780249E8,new jersey, usa,7 hours left
1318.0,16700.0,ford,cutaway,2015.0,clean vehicle,69004.0,white,  1fdwe4fl3fda32622,1.67780449E8,wisconsin, usa,2 days left
1319.0,16800.0,ford,cutaway,2015.0,clean vehicle,65179.0,white,  1fdwe4fl2fda28433,1.6778045E8,wisconsin, usa,2 days left
1320.0,15700.0,ford,cutaway,2015.0,clean vehicle,75862.0,white,  1fdwe4fl1fda28424,1.67780452E8,wisconsin, usa,2 days left
1321.0,16800.0,ford,cutaway,2015.0,clean vehicle,68319.0,white,  1fdwe4fl3fda32619,1.67780458E8,wisconsin, usa,2 days left
1322.0,19500.0,ford,door,2015.0,clean vehicle,80354.0,gray,  1fm5k8gt1fgb88036,1.67780463E8,wisconsin, usa,21 hours left
1323.0,20500.0,ford,door,2015.0,clean vehicle,51441.0,black,  1fm5k8f89fga62388,1.67780465E8,wisconsin, usa,2 days left
1324.0,17400.0,ford,cutaway,2015.0,clean vehicle,70954.0,white,  1fdwe4fl5fda28412,1.67780471E8,wisconsin, usa,2 days left
1325.0,17500.0,ford,door,2014.0,clean vehicle,92500.0,red,  1ftfx1ef9efc44937,1.67780571E8,wisconsin, usa,21 hours left
1326.0,26000.0,ford,door,2014.0,clean vehicle,66367.0,silver,  1ftfw1et3efb08800,1.67780578E8,illinois, usa,21 hours left
1327.0,56700.0,ford,f-150,2019.0,clean vehicle,13884.0,white,  1ftew1eg0kfa74454,1.67737612E8,kentucky, usa,21 hours left
1328.0,5000.0,ford,door,2013.0,clean vehicle,202565.0,no_color,  1fmcu9gx0duc48476,1.67780643E8,wisconsin, usa,21 hours left
1329.0,40200.0,ford,f-150,2019.0,clean vehicle,26484.0,no_color,  1ftew1e41kkc07168,1.67737616E8,kentucky, usa,21 hours left
1330.0,54000.0,ford,door,2013.0,clean vehicle,703.0,red,  1zvbp8jz3d5271544,1.67780646E8,illinois, usa,21 hours left
1331.0,65200.0,ford,max,2019.0,clean vehicle,18138.0,white,  1fmjk2at0kea08300,1.67737619E8,kentucky, usa,21 hours left
1332.0,32500.0,ford,srw,2017.0,clean vehicle,28007.0,white,  1ft8w3b63hec69791,1.67780667E8,minnesota, usa,Listing Expired
1333.0,25500.0,ford,transit,2019.0,clean vehicle,11251.0,white,  1ftyr1zm2kka42617,1.67738248E8,illinois, usa,21 hours left
1334.0,63000.0,ford,srw,2019.0,clean vehicle,11640.0,no_color,  1ft7w2bt7ked44785,1.67780677E8,illinois, usa,21 hours left
1335.0,44000.0,ford,srw,2019.0,clean vehicle,10763.0,white,  1ft7w2bt2ked42670,1.67780679E8,illinois, usa,2 days left
1336.0,70000.0,ford,drw,2019.0,clean vehicle,9643.0,no_color,  1ft8w3dt3kee48276,1.6778068E8,illinois, usa,2 days left
1337.0,56200.0,ford,srw,2019.0,clean vehicle,33930.0,gray,  1ft7w2bt6kee88988,1.67738656E8,kentucky, usa,21 hours left
1338.0,35000.0,ford,srw,2019.0,clean vehicle,26451.0,white,  1ft7w2b64kec00217,1.67780681E8,wisconsin, usa,2 days left
1339.0,57700.0,ford,srw,2019.0,clean vehicle,21101.0,red,  1ft7w2bt6kee59894,1.67738658E8,kentucky, usa,21 hours left
1340.0,74000.0,ford,drw,2019.0,clean vehicle,10536.0,no_color,  1ft8w4dt6ked32656,1.67780682E8,illinois, usa,2 days left
1341.0,60200.0,ford,srw,2019.0,clean vehicle,31744.0,white,  1ft7w2bt6ked11132,1.67738659E8,kentucky, usa,21 hours left
1342.0,60000.0,ford,srw,2018.0,clean vehicle,18062.0,black,  1ft7w2btxjeb54932,1.67780683E8,illinois, usa,2 days left
1343.0,63000.0,ford,srw,2018.0,clean vehicle,17942.0,black,  1ft7w2bt3jec31754,1.67780684E8,illinois, usa,21 hours left
1344.0,22500.0,ford,door,2014.0,clean vehicle,43646.0,black,  1ftfw1ef6efa39398,1.67780692E8,wisconsin, usa,2 days left
1345.0,8300.0,ford,energi,2014.0,clean vehicle,71989.0,gray,  3fa6p0pu0er246171,1.67780699E8,wisconsin, usa,21 hours left
1346.0,8300.0,ford,door,2012.0,clean vehicle,138328.0,white,  1fmhk8d89cga65125,1.6778074E8,wisconsin, usa,21 hours left
1347.0,21000.0,ford,door,2013.0,clean vehicle,95386.0,brown,  1ftfw1et9dke64965,1.67780742E8,wisconsin, usa,2 days left
1348.0,19300.0,ford,fusion,2019.0,clean vehicle,23740.0,black,  3fa6p0ru2kr260565,1.67740399E8,mississippi, usa,21 hours left
1349.0,16400.0,ford,fusion,2019.0,clean vehicle,36064.0,gray,  3fa6p0cd1kr118278,1.677404E8,alabama, usa,21 hours left
1350.0,27300.0,ford,f-150,2019.0,clean vehicle,18805.0,gray,  1ftew1c4xkfc10243,1.67740409E8,mississippi, usa,21 hours left
1351.0,26400.0,ford,cab,2012.0,clean vehicle,151035.0,white,  1fduf5gt0ceb55163,1.67781136E8,wisconsin, usa,2 days left
1352.0,35100.0,ford,mustang,2019.0,clean vehicle,10099.0,red,  1fatp8ff1k5110151,1.67740416E8,mississippi, usa,21 hours left
1353.0,41500.0,ford,f-150,2018.0,clean vehicle,9800.0,black,  1ftew1e56jfa97539,1.67781284E8,new jersey, usa,1 days left
1354.0,34100.0,ford,mustang,2019.0,clean vehicle,10483.0,white,  1fatp8ff5k5106670,1.67740622E8,mississippi, usa,21 hours left
1355.0,28600.0,ford,f-150,2019.0,clean vehicle,17544.0,no_color,  1ftew1c46kkc52450,1.67781624E8,california, usa,21 hours left
1356.0,34100.0,ford,mustang,2019.0,clean vehicle,10167.0,red,  1fatp8ff0k5119522,1.67740627E8,mississippi, usa,21 hours left
1357.0,28700.0,ford,ranger,2019.0,clean vehicle,11457.0,gray,  1fter4eh5kla17864,1.67781626E8,california, usa,21 hours left
1358.0,24700.0,ford,edge,2019.0,clean vehicle,26590.0,no_color,  2fmpk3k90kbb54470,1.67781627E8,california, usa,21 hours left
1359.0,46500.0,ford,expedition,2019.0,clean vehicle,35346.0,black,  1fmju1kt7kea38431,1.6778163E8,california, usa,21 hours left
1360.0,29000.0,ford,f-150,2019.0,clean vehicle,12953.0,black,  1ftew1c59kkc39782,1.67781631E8,california, usa,21 hours left
1361.0,25500.0,ford,edge,2019.0,clean vehicle,26693.0,silver,  2fmpk3k91kbb62934,1.67781632E8,california, usa,21 hours left
1362.0,39500.0,ford,f-150,2019.0,clean vehicle,25071.0,yellow,  1ftew1e51kkc05297,1.67781633E8,california, usa,21 hours left
1363.0,33100.0,ford,f-150,2019.0,clean vehicle,33538.0,yellow,  1ftew1c54kkc38135,1.67781635E8,california, usa,21 hours left
1364.0,30500.0,ford,f-150,2019.0,clean vehicle,9915.0,gray,  1ftew1e4xkfb37968,1.67781637E8,california, usa,2 days left
1365.0,3600.0,ford,fiesta,2018.0,clean vehicle,1.0,silver,  3fadp4ej1jm128239,1.67458288E8,arizona, usa,2 days left
1366.0,16800.0,ford,fusion,2019.0,clean vehicle,9910.0,red,  3fa6p0hdxkr114772,1.67781638E8,california, usa,2 days left
1367.0,24000.0,ford,f-150,2019.0,clean vehicle,16765.0,gray,  1ftew1cp5kkc11026,1.67459758E8,texas, usa,6 days left
1368.0,58500.0,ford,expedition,2019.0,clean vehicle,4970.0,gray,  1fmju2at7kea02696,1.67781639E8,california, usa,21 hours left
1369.0,55000.0,ford,door,2017.0,clean vehicle,43964.0,black,  1ft8w3dt8hed50014,1.67461502E8,texas, usa,6 days left
1370.0,28800.0,ford,f-150,2019.0,clean vehicle,40785.0,silver,  1ftew1e49kkc40340,1.67781644E8,california, usa,21 hours left
1371.0,26800.0,ford,door,2015.0,clean vehicle,108998.0,white,  1ft8w3bt4fec75439,1.67782025E8,new jersey, usa,24 hours left
1372.0,36000.0,ford,max,2018.0,clean vehicle,58576.0,gray,  1fmjk1jt1jea23803,1.67472824E8,wisconsin, usa,22 hours left
1373.0,20000.0,ford,wagon,2018.0,clean vehicle,55475.0,white,  1fbzx2zm6jka97476,1.67472829E8,wisconsin, usa,21 hours left
1374.0,46700.0,ford,drw,2019.0,clean vehicle,35929.0,black,  1ft8w3dt6kef15629,1.67741758E8,alabama, usa,21 hours left
1375.0,42800.0,ford,srw,2019.0,clean vehicle,21669.0,silver,  1ft7w2btxkee45528,1.67741762E8,alabama, usa,21 hours left
1376.0,21800.0,ford,mustang,2018.0,clean vehicle,16079.0,no_color,  1fa6p8th0j5176725,1.67782357E8,california, usa,21 hours left
1377.0,18800.0,ford,mustang,2018.0,clean vehicle,41147.0,white,  1fa6p8th1j5133883,1.67782359E8,california, usa,2 days left
1378.0,18800.0,ford,flex,2018.0,clean vehicle,45798.0,black,  2fmgk5d88jba13550,1.6778236E8,california, usa,21 hours left
1379.0,30200.0,ford,f-150,2018.0,clean vehicle,21703.0,red,  1ftew1cp2jkd08540,1.67782362E8,california, usa,21 hours left
1380.0,27500.0,ford,explorer,2018.0,clean vehicle,22284.0,black,  1fm5k8d89jgb59845,1.67782363E8,california, usa,2 days left
1381.0,37500.0,ford,transit,2018.0,clean vehicle,24567.0,white,  1ftbw3xgxjkb24777,1.67782364E8,california, usa,2 days left
1382.0,19100.0,ford,mustang,2018.0,clean vehicle,30594.0,silver,  1fatp8uh2j5109805,1.67782375E8,california, usa,2 days left
1383.0,17100.0,ford,flex,2018.0,clean vehicle,52747.0,white,  2fmgk5d81jba01059,1.67782378E8,california, usa,21 hours left
1384.0,13500.0,ford,escape,2018.0,clean vehicle,21592.0,silver,  1fmcu0gd7jud41377,1.67606805E8,florida, usa,4 days left
1385.0,54500.0,ford,srw,2018.0,clean vehicle,19853.0,blue,  1ft7w2bt8jec80853,1.67782905E8,california, usa,2 days left
1386.0,9000.0,ford,fiesta,2018.0,clean vehicle,25201.0,gray,  3fadp4ej7jm111509,1.67606808E8,florida, usa,4 days left
1387.0,16400.0,ford,f-150,2020.0,clean vehicle,10351.0,black,  1ftew1e57lfa24246,1.67742924E8,pennsylvania, usa,2 days left
1388.0,17000.0,ford,fusion,2020.0,clean vehicle,1117.0,gray,  3fa6p0d98lr194138,1.67742945E8,pennsylvania, usa,2 days left
1389.0,24800.0,ford,door,2017.0,clean vehicle,37279.0,gold,  1ftew1ep0hfb00592,1.67783112E8,california, usa,21 hours left
1390.0,26800.0,ford,door,2017.0,clean vehicle,30113.0,red,  1ftew1ep9hfc23372,1.67783113E8,california, usa,21 hours left
1391.0,19400.0,ford,door,2017.0,clean vehicle,27570.0,white,  3fa6p0k9xhr201097,1.67783115E8,california, usa,21 hours left
1392.0,20000.0,ford,flex,2017.0,clean vehicle,45188.0,silver,  2fmgk5c83hba04539,1.67783116E8,california, usa,2 days left
1393.0,7000.0,ford,door,2012.0,clean vehicle,149712.0,silver,  1ftfw1cf5cfa60758,1.67484061E8,texas, usa,4 days left
1394.0,25100.0,ford,explorer,2017.0,clean vehicle,25030.0,gold,  1fm5k7d84hgd56068,1.67783118E8,california, usa,2 days left
1395.0,2000.0,ford,door,2013.0,salvage insurance,105743.0,gray,  3fa6p0h70dr346858,1.67611892E8,oklahoma, usa,15 days left
1396.0,18200.0,ford,fusion,2020.0,clean vehicle,9861.0,black,  3fa6p0k98lr118096,1.67743129E8,pennsylvania, usa,2 days left
1397.0,14200.0,ford,fusion,2018.0,clean vehicle,1751.0,red,  3fa6p0h76jr175058,1.67484407E8,illinois, usa,2 days left
1398.0,56500.0,ford,door,2017.0,clean vehicle,30629.0,red,  1ft7w2bt3hec44885,1.67783122E8,california, usa,2 days left
1399.0,2000.0,ford,door,2016.0,salvage insurance,52883.0,gray,  3fa6p0h7xgr182944,1.676119E8,oklahoma, usa,15 days left
1400.0,26500.0,ford,van,2020.0,clean vehicle,122.0,white,  1ftbr1c86lka43630,1.67743139E8,pennsylvania, usa,2 days left
1401.0,34300.0,ford,srw,2019.0,clean vehicle,28534.0,white,  1ft7w2btxkee87763,1.67489607E8,florida, usa,2 hours left
1402.0,43500.0,ford,f-150,2017.0,clean vehicle,80699.0,black,  1ftfw1rg4hfa86887,1.67783125E8,california, usa,21 hours left
1403.0,3500.0,ford,door,2016.0,salvage insurance,72851.0,white,  1fa6p0hd4g5100361,1.67611905E8,oklahoma, usa,15 days left
1404.0,37200.0,ford,srw,2019.0,clean vehicle,24078.0,white,  1ft7w2bt9kef54157,1.67489611E8,florida, usa,2 hours left
1405.0,12800.0,ford,door,2017.0,clean vehicle,38639.0,orange,  1fmcu0gd4huc28156,1.67783127E8,california, usa,21 hours left
1406.0,15000.0,ford,door,2013.0,salvage insurance,146807.0,silver,  1ft7w2bt9deb86453,1.676125E8,texas, usa,17 hours left
1407.0,12500.0,ford,door,2017.0,clean vehicle,31871.0,silver,  1fmcu0gd1hua50769,1.67783131E8,california, usa,21 hours left
1408.0,21500.0,ford,f-150,2017.0,clean vehicle,76876.0,gray,  1ftew1cp1hfa12279,1.67783132E8,california, usa,2 days left
1409.0,17300.0,ford,fusion,2019.0,clean vehicle,28070.0,white,  3fa6p0cdxkr116450,1.67744186E8,north carolina, usa,Listing Expired
1410.0,27000.0,ford,explorer,2017.0,clean vehicle,3189.0,silver,  1fm5k7dh4hga93774,1.67783133E8,california, usa,21 hours left
1411.0,31800.0,ford,el,2017.0,clean vehicle,28359.0,white,  1fmjk1kt6hea45630,1.67493536E8,florida, usa,24 hours left
1412.0,13000.0,ford,door,2017.0,clean vehicle,42890.0,gray,  1fmcu0gd4huc28111,1.67783134E8,california, usa,21 hours left
1413.0,31800.0,ford,el,2017.0,clean vehicle,29328.0,silver,  1fmjk1ktxhea45632,1.67493549E8,florida, usa,24 hours left
1414.0,46300.0,ford,door,2016.0,clean vehicle,47531.0,black,  1ft7w2bt1ged12535,1.67783724E8,california, usa,2 days left
1415.0,6000.0,ford,door,2015.0,clean vehicle,57345.0,gray,  1fa6p0h72f5106961,1.67495679E8,missouri, usa,7 days left
1416.0,22800.0,ford,door,2016.0,clean vehicle,67546.0,silver,  1ftew1cg4gke05649,1.6778373E8,california, usa,21 hours left
1417.0,45000.0,ford,expedition,2019.0,clean vehicle,18153.0,white,  1fmju2at2kea46511,1.67744932E8,pennsylvania, usa,3 days left
1418.0,49500.0,ford,expedition,2019.0,clean vehicle,17689.0,black,  1fmju2at0kea25415,1.67744934E8,pennsylvania, usa,3 days left
1419.0,3000.0,ford,van,2012.0,clean vehicle,137171.0,white,  nm0ls7bn3ct082251,1.67496237E8,missouri, usa,7 days left
1420.0,20000.0,ford,door,2015.0,clean vehicle,63445.0,gray,  1ftew1cp9fkd25357,1.67783942E8,california, usa,21 hours left
1421.0,25300.0,ford,edge,2019.0,clean vehicle,26422.0,black,  2fmpk4k98kbc02352,1.67744935E8,pennsylvania, usa,2 days left
1422.0,4000.0,ford,door,2015.0,salvage insurance,149319.0,white,  1fdrf3g6xfec28306,1.67615545E8,south carolina, usa,2 days left
1423.0,45500.0,ford,expedition,2019.0,clean vehicle,18767.0,gray,  1fmju2at5kea33705,1.67744936E8,pennsylvania, usa,3 days left
1424.0,9100.0,ford,fiesta,2018.0,clean vehicle,38289.0,silver,  3fadp4ej7jm133008,1.67615883E8,minnesota, usa,14 hours left
1425.0,48000.0,ford,expedition,2019.0,clean vehicle,22960.0,black,  1fmju2at2kea52910,1.67744937E8,pennsylvania, usa,3 days left
1426.0,47000.0,ford,max,2019.0,clean vehicle,17263.0,blue,  1fmjk2at0kea52913,1.67744939E8,pennsylvania, usa,3 days left
1427.0,49500.0,ford,expedition,2019.0,clean vehicle,16981.0,black,  1fmju2atxkea46594,1.67744941E8,pennsylvania, usa,3 days left
1428.0,31200.0,ford,wagon,2019.0,clean vehicle,13058.0,black,  1fbax2cm9kka31236,1.67537649E8,pennsylvania, usa,1 days left
1429.0,18500.0,ford,door,2014.0,clean vehicle,45887.0,white,  1zvbp8cf8e5321701,1.6778399E8,california, usa,2 days left
1430.0,15500.0,ford,escape,2019.0,clean vehicle,21740.0,silver,  1fmcu0gdxkub10166,1.67744942E8,pennsylvania, usa,2 days left
1431.0,30500.0,ford,wagon,2019.0,clean vehicle,17707.0,black,  1fbzx2ym9kka49036,1.67537651E8,pennsylvania, usa,1 days left
1432.0,45500.0,ford,max,2019.0,clean vehicle,19121.0,silver,  1fmjk2at7kea45361,1.67744943E8,pennsylvania, usa,3 days left
1433.0,31500.0,ford,wagon,2019.0,clean vehicle,18856.0,black,  1fbax2cm3kka31250,1.67537652E8,pennsylvania, usa,1 days left
1434.0,11000.0,ford,door,2013.0,clean vehicle,84752.0,white,  1fm5k8d8xdgb17544,1.67784054E8,new jersey, usa,30 minutes
1435.0,46500.0,ford,max,2019.0,clean vehicle,19555.0,white,  1fmjk2at1kea40415,1.67744946E8,pennsylvania, usa,3 days left
1436.0,31500.0,ford,wagon,2019.0,clean vehicle,16340.0,black,  1fbax2cm3kka37047,1.67537653E8,pennsylvania, usa,1 days left
1437.0,32000.0,ford,f-150,2018.0,clean vehicle,17242.0,white,  1ftew1eg8jfd74483,1.67784445E8,ohio, usa,21 hours left
1438.0,23900.0,ford,edge,2019.0,clean vehicle,28733.0,black,  2fmpk4k97kbb81428,1.67744947E8,pennsylvania, usa,2 days left
1439.0,31500.0,ford,wagon,2019.0,clean vehicle,16019.0,black,  1fbax2cm1kka31246,1.67537654E8,pennsylvania, usa,1 days left
1440.0,18500.0,ford,taurus,2016.0,clean vehicle,75580.0,black,  1fahp2kt0gg121703,1.6778476E8,ohio, usa,2 days left
1441.0,1500.0,ford,door,2013.0,salvage insurance,113444.0,white,  1fadp3e26dl161150,1.67620275E8,georgia, usa,2 days left
1442.0,46000.0,ford,max,2019.0,clean vehicle,19227.0,white,  1fmjk2at8kea45286,1.67744948E8,pennsylvania, usa,3 days left
1443.0,31500.0,ford,wagon,2019.0,clean vehicle,13633.0,black,  1fbax2cm4kka31239,1.67537655E8,pennsylvania, usa,1 days left
1444.0,14700.0,ford,van,2015.0,clean vehicle,37739.0,white,  1ftne1zmxfka31885,1.6778498E8,new jersey, usa,2 days left
1445.0,2700.0,ford,door,2013.0,salvage insurance,103541.0,green,  1fm5k8d80dgc79389,1.67624785E8,michigan, usa,2 days left
1446.0,47500.0,ford,expedition,2019.0,clean vehicle,24072.0,blue,  1fmju2at2kea33712,1.6774495E8,pennsylvania, usa,3 days left
1447.0,31500.0,ford,wagon,2019.0,clean vehicle,17657.0,black,  1fbax2cm1kka37046,1.67537656E8,pennsylvania, usa,1 days left
1448.0,8900.0,ford,door,2014.0,clean vehicle,77392.0,red,  1fmcu9gx5eua01844,1.67785291E8,new jersey, usa,2 days left
1449.0,7000.0,ford,door,2019.0,salvage insurance,11930.0,white,  1ftyr1zm3kkb00458,1.67624798E8,michigan, usa,2 days left
1450.0,49000.0,ford,expedition,2019.0,clean vehicle,19731.0,red,  1fmju2at7kea46505,1.67744952E8,pennsylvania, usa,3 days left
1451.0,31500.0,ford,wagon,2019.0,clean vehicle,15581.0,black,  1fbax2cm0kka37040,1.67537657E8,pennsylvania, usa,1 days left
1452.0,8900.0,ford,door,2014.0,clean vehicle,70181.0,black,  1fmcu9gx7eue04899,1.67785292E8,new jersey, usa,2 days left
1453.0,48000.0,ford,max,2019.0,clean vehicle,16143.0,black,  1fmjk2at1kea46571,1.67744953E8,pennsylvania, usa,3 days left
1454.0,50000.0,ford,max,2019.0,clean vehicle,17995.0,black,  1fmjk2at3kea46569,1.67744954E8,pennsylvania, usa,3 days left
1455.0,47300.0,ford,max,2019.0,clean vehicle,23926.0,black,  1fmjk2at3kea19064,1.67744991E8,pennsylvania, usa,21 hours left
1456.0,45000.0,ford,f-150,2017.0,clean vehicle,57929.0,black,  1ftfw1rg3hfa94897,1.67541375E8,louisiana, usa,8 days left
1457.0,49000.0,ford,max,2019.0,clean vehicle,20758.0,silver,  1fmjk2at5kea39283,1.67744992E8,pennsylvania, usa,3 days left
1458.0,40200.0,ford,f-150,2019.0,clean vehicle,10028.0,gray,  1ftew1e45kfc11202,1.67785786E8,texas, usa,1 days left
1459.0,48000.0,ford,max,2019.0,clean vehicle,21051.0,black,  1fmjk2at1kea46568,1.67744993E8,pennsylvania, usa,3 days left
1460.0,5000.0,ford,door,2015.0,clean vehicle,136307.0,silver,  1fa6p0h76f5128221,1.67541538E8,louisiana, usa,8 days left
1461.0,8200.0,ford,bus,2013.0,clean vehicle,105880.0,silver,  1fbne3bl5dda27813,1.6778585E8,new jersey, usa,2 days left
1462.0,49000.0,ford,max,2019.0,clean vehicle,19985.0,white,  1fmjk2at1kea45369,1.67744997E8,pennsylvania, usa,3 days left
1463.0,4000.0,ford,door,2015.0,clean vehicle,102590.0,gray,  1fa6p0h78f5126079,1.67541539E8,louisiana, usa,8 days left
1464.0,39000.0,ford,expedition,2019.0,clean vehicle,27612.0,silver,  1fmju1jtxkea33631,1.67744998E8,pennsylvania, usa,3 days left
1465.0,29000.0,ford,door,2015.0,clean vehicle,90855.0,white,  1ft7w2btxfeb19752,1.67541544E8,louisiana, usa,8 days left
1466.0,46500.0,ford,max,2019.0,clean vehicle,19936.0,silver,  1fmjk2atxkea46536,1.67745E8,pennsylvania, usa,3 days left
1467.0,7805.0,ford,door,2015.0,clean vehicle,64495.0,gray,  1fa6p0h74f5125348,1.67541546E8,louisiana, usa,8 days left
1468.0,22000.0,ford,mustang,2018.0,clean vehicle,39477.0,gray,  1fatp8ff8j5181457,1.6778697E8,texas, usa,5 days left
1469.0,18800.0,ford,max,2019.0,clean vehicle,25698.0,black,  1fmjk1kt8kea43272,1.67745001E8,pennsylvania, usa,2 days left
1470.0,33000.0,ford,door,2015.0,clean vehicle,73849.0,blue,  1ft7w2bt0fea55852,1.67541547E8,louisiana, usa,8 days left
1471.0,39500.0,ford,expedition,2019.0,clean vehicle,25422.0,black,  1fmju1jt3kea33633,1.67745002E8,pennsylvania, usa,3 days left
1472.0,16900.0,ford,door,2015.0,clean vehicle,47866.0,black,  1fa6p8cf0f5385064,1.6754155E8,louisiana, usa,8 days left
1473.0,42500.0,ford,max,2019.0,clean vehicle,31236.0,white,  1fmjk1jt9kea20200,1.67745009E8,pennsylvania, usa,3 days left
1474.0,39500.0,ford,expedition,2019.0,clean vehicle,26755.0,gray,  1fmju1jt2kea46499,1.6774501E8,pennsylvania, usa,3 days left
1475.0,25500.0,ford,f-150,2018.0,clean vehicle,49177.0,blue,  1ftew1epxjfa22456,1.6762732E8,illinois, usa,2 days left
1476.0,49500.0,ford,max,2019.0,clean vehicle,20749.0,white,  1fmjk2at7kea40404,1.67745011E8,pennsylvania, usa,3 days left
1477.0,25000.0,ford,f-150,2018.0,clean vehicle,15003.0,white,  1ftew1eg8jfd05390,1.67627322E8,illinois, usa,2 days left
1478.0,40000.0,ford,f-150,2019.0,clean vehicle,12247.0,black,  1ftfw1e53kfb70422,1.67745052E8,pennsylvania, usa,3 days left
1479.0,26000.0,ford,f-150,2018.0,clean vehicle,1.0,black,  1ftfw1e5xjke09941,1.67627325E8,illinois, usa,2 days left
1480.0,29500.0,ford,f-150,2019.0,clean vehicle,10808.0,silver,  1ftew1e57kfc13266,1.67745054E8,pennsylvania, usa,3 days left
1481.0,23000.0,ford,f-150,2019.0,clean vehicle,11263.0,white,  1ftmf1c55kkd38708,1.67787204E8,oklahoma, usa,21 hours left
1482.0,25500.0,ford,f-150,2018.0,clean vehicle,42307.0,black,  1ftew1ep8jfb14732,1.67627326E8,illinois, usa,2 days left
1483.0,44500.0,ford,f-150,2019.0,clean vehicle,17484.0,gray,  1ftew1e40kfc09714,1.67745057E8,pennsylvania, usa,3 days left
1484.0,15600.0,ford,escape,2019.0,clean vehicle,37106.0,blue,  1fmcu0gd5kua05504,1.67551072E8,missouri, usa,9 days left
1485.0,23100.0,ford,f-150,2019.0,clean vehicle,9539.0,white,  1ftmf1c57kkd08125,1.67787205E8,oklahoma, usa,21 hours left
1486.0,37000.0,ford,f-150,2019.0,clean vehicle,2384.0,gray,  1ftew1epxkfa83324,1.67745058E8,pennsylvania, usa,3 days left
1487.0,14500.0,ford,fusion,2019.0,clean vehicle,20590.0,gray,  3fa6p0hd8kr114141,1.67551221E8,missouri, usa,9 days left
1488.0,23000.0,ford,f-150,2019.0,clean vehicle,13896.0,white,  1ftmf1c51kkd38706,1.67787206E8,oklahoma, usa,21 hours left
1489.0,26500.0,ford,f-150,2019.0,clean vehicle,9451.0,gray,  1ftfw1e43kfb70539,1.67745059E8,pennsylvania, usa,3 days left
1490.0,18000.0,ford,fusion,2017.0,clean vehicle,31657.0,red,  3fa6p0vp2hr189117,1.6755238E8,missouri, usa,9 days left
1491.0,35700.0,ford,expedition,2019.0,clean vehicle,33907.0,brown,  1fmju1jt7kea29391,1.67787207E8,oklahoma, usa,21 hours left
1492.0,31000.0,ford,f-150,2019.0,clean vehicle,10028.0,black,  1ftfw1e57kfa45438,1.67745061E8,pennsylvania, usa,3 days left
1493.0,2000.0,ford,door,2013.0,clean vehicle,175640.0,no_color,  3fa6p0h72dr150212,1.67552543E8,missouri, usa,9 days left
1494.0,40400.0,ford,max,2019.0,clean vehicle,30770.0,white,  1fmjk1jt6kea37259,1.67787213E8,oklahoma, usa,21 hours left
1495.0,43600.0,ford,f-150,2019.0,clean vehicle,15141.0,black,  1ftew1e40kfa83015,1.67745064E8,pennsylvania, usa,2 days left
1496.0,22600.0,ford,f-150,2019.0,clean vehicle,18431.0,white,  1ftmf1c5xkkc79168,1.67787215E8,oklahoma, usa,21 hours left
