CASE /  ,START DATE (yyyy-mm-dd) /,LOCATION NAME /,LATITUDE (Decimal Degrees) /,LONGITUDE (Decimal Degrees) /,SPECIES NAME /,LIFE STAGE DESCRIPTION /,ETIOLOGICAL DESCRIPTION /
CAS,DATE DE DÉBUT (aaaa-mm-jj),NOM DU LIEU,LATITUDE (Degrés Décimaux),LONGITUDE (Degrés Décimaux),NOM DE L'ESPÈCE,DESCRIPTION DU STADE BIOLOGIQUE,DESCRIPTION ÉTIOLOGIQUE
800295, 1980-09-15,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
800295, 1980-09-15,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
800331, 1980-10-08,QUINSAM HATCHERY        ,50.027834,-125.311497,PINK SALMON             ,RIPE ADULT,CRYPTOBIA SP.
800331, 1980-10-08,QUINSAM HATCHERY        ,50.027834,-125.311497,PINK SALMON             ,RIPE ADULT,DIPHYLLOBOTHRIUM SP.
800332, 1980-10-08,QUINSAM HATCHERY        ,50.027834,-125.311497,STEELHEAD,UNDER YLG,AEROMONAS SALMONICIDA
800331, 1980-10-08,QUINSAM HATCHERY        ,50.027834,-125.311497,PINK SALMON             ,RIPE ADULT,MYXIDIUM SP.
800335, 1980-10-10,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,JACK,RENIBACTERIUM SALMONINARUM
800356, 1980-10-10,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,JACK,RENIBACTERIUM SALMONINARUM
800354, 1980-10-28,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,RIPE ADULT,CHLOROMYXUM
800354, 1980-10-28,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,RIPE ADULT,AEROMONAS SALMONICIDA
800354, 1980-10-28,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,RIPE ADULT,MYXIDIUM SP.
800362, 1980-11-04,SECHELT S.E.P.          ,49.477274,-123.749038,CHINOOK SALMON          ,UNKNOWN,SPOROCYTOPHAGOSIS
800362, 1980-11-04,SECHELT S.E.P.          ,49.477274,-123.749038,CHINOOK SALMON          ,UNKNOWN,VIBRIOSIS VA
800370, 1980-11-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,RIPE ADULT,DIPHYLLOBOTHRIUM SP.
800370, 1980-11-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,RIPE ADULT,HENNEGUYA SP.
800370, 1980-11-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,RIPE ADULT,MYXIDIUM SP.
800370, 1980-11-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,RIPE ADULT,MYXOBOLUS NEUROBIUS
800377, 1980-11-18,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
800377, 1980-11-18,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,AEROMONAS SALMONICIDA
800377, 1980-11-18,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,MYXIDIUM SP.
810015, 1981-01-17,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
810029, 1981-01-28,SECHELT S.E.P.          ,49.477274,-123.749038,CHINOOK SALMON          ,UNDER YLG,SPOROCYTOPHAGOSIS
810052, 1981-02-10,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,PINK SALMON             ,SAC FRY/ALEVINS,FUSIFORM BACTERIA
810093, 1981-03-10,BIRKENHEAD RIVER HAT,50.493214,-122.725639,CHINOOK SALMON          ,YEARLING,RENIBACTERIUM SALMONINARUM
810093, 1981-03-10,BIRKENHEAD RIVER HAT,50.493214,-122.725639,CHINOOK SALMON          ,YEARLING,COLDWATER DISEASE
810107, 1981-03-25,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
810119, 1981-04-01,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
810120, 1981-04-01,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
810121, 1981-04-01,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,FRY (0 - 4 MONTHS),FUSIFORM BACTERIA
810128, 1981-04-06,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,YEARLING,RENIBACTERIUM SALMONINARUM
810133, 1981-04-07,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
810132, 1981-04-07,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHUM SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
810157, 1981-04-24,BIRKENHEAD RIVER HAT,50.493214,-122.725639,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),BACTERIA NOT IDENTIFIED
810153, 1981-04-24,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
810159, 1981-04-27,CHEHALIS RIVER SEP      ,49.293281,-121.927163,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
810165, 1981-04-30,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,YEARLING,RENIBACTERIUM SALMONINARUM
810179, 1981-05-01,QUINSAM HATCHERY        ,50.027834,-125.311497,STEELHEAD,RIPE ADULT,AEROMONAS SALMONICIDA
810168, 1981-05-04,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
810171, 1981-05-05,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),TRICHODINA SP.
810214, 1981-05-28,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),COSTIA SP.
810214, 1981-05-28,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
810219, 1981-05-29,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
810219, 1981-05-29,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,FRY (0 - 4 MONTHS),PSEUDOMONAS SP.
810222, 1981-06-03,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,YEARLING,MYXOBACTERIOSIS
810238, 1981-06-11,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810244, 1981-06-16,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810250, 1981-06-18,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,ADVANCED FRY (3 - 8MO),RENIBACTERIUM SALMONINARUM
810252, 1981-06-22,NANAIMO R. HATCHERY     ,49.079601,-123.864947,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
810255, 1981-06-26,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,SOCKEYE SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
810256, 1981-06-26,KING CREEK S.E.P.       ,53.520933,-132.171701,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),ENTERIC REDMOUTH DISEASE
810260, 1981-06-26,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810261, 1981-06-26,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810262, 1981-06-29,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810263, 1981-07-02,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810282, 1981-07-14,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
810283, 1981-07-14,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
810284, 1981-07-14,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
810291, 1981-07-16,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810309, 1981-07-28,KING CREEK S.E.P.       ,53.520933,-132.171701,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
810312, 1981-07-29,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
810311, 1981-08-04,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,RENIBACTERIUM SALMONINARUM
810311, 1981-08-04,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,MYXIDIUM SP.
810318, 1981-08-07,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810319, 1981-08-07,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
810325, 1981-08-17,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
810327, 1981-08-17,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,UNDER YLG,AEROMONAS SALMONICIDA
810325, 1981-08-17,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,SAPROLEGNIA SP.
810329, 1981-08-18,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,STEELHEAD,ADVANCED FRY (3 - 8MO),BACTERIAL GILL DISEASE
810336, 1981-08-20,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,STEELHEAD,ADVANCED FRY (3 - 8MO),BACTERIAL GILL DISEASE
810333, 1981-08-26,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
810375, 1981-09-01,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,IMMATURE ADULT,MYXOSPORIDEA
810352, 1981-09-02,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
810361, 1981-09-08,NANAIMO R. HATCHERY     ,49.079601,-123.864947,CUTTHROAT TROUT,ADVANCED FRY (3 - 8MO),COLUMNARIS DISEASE
810385, 1981-09-24,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,STEELHEAD,ADVANCED FRY (3 - 8MO),FUSIFORM BACTERIA
810386, 1981-09-25,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
810392, 1981-10-06,QUINSAM HATCHERY        ,50.027834,-125.311497,PINK SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
810392, 1981-10-06,QUINSAM HATCHERY        ,50.027834,-125.311497,PINK SALMON             ,RIPE ADULT,CRYPTOBIA SP.
810392, 1981-10-06,QUINSAM HATCHERY        ,50.027834,-125.311497,PINK SALMON             ,RIPE ADULT,AEROMONAS SALMONICIDA
810392, 1981-10-06,QUINSAM HATCHERY        ,50.027834,-125.311497,PINK SALMON             ,RIPE ADULT,MYXIDIUM SP.
810393, 1981-10-07,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
810417, 1981-10-27,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,CHLOROMYXUM
810418, 1981-10-27,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,RIPE ADULT,CHLOROMYXUM
810417, 1981-10-27,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,MYXIDIUM SP.
810418, 1981-10-27,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,RIPE ADULT,MYXIDIUM SP.
810424, 1981-11-02,KITIMAT HATCHERY        ,54.020976,-128.649159,CHUM SALMON             ,SAC FRY/ALEVINS,FUNGAL INFECTION
810423, 1981-11-03,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,MYXOBACTERIOSIS
810428, 1981-11-06,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,UNDER YLG,AEROMONAS SALMONICIDA
810429, 1981-11-09,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,UNDER YLG,FUNGAL INFECTION
810434, 1981-11-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,FUNGAL INFECTION
810434, 1981-11-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,UNDER YLG,OTHER BACTERIAL
810440, 1981-11-20,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,UNDER YLG,AEROMONAS SALMONICIDA
810441, 1981-11-24,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
810441, 1981-11-24,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,CRYPTOBIA SP.
810441, 1981-11-24,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,AEROMONAS SALMONICIDA
810441, 1981-11-24,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,RIPE ADULT,MYXIDIUM SP.
810448, 1981-11-26,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,RIPE ADULT,AEROMONAS SALMONICIDA
810449, 1981-11-26,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,UNDER YLG,AEROMONAS SALMONICIDA
810456, 1981-12-03,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,RIPE ADULT,AEROMONAS SALMONICIDA
820009, 1982-01-19,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,RIPE ADULT,CERATOMYXA SHASTA
820009, 1982-01-19,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,RIPE ADULT,CHLOROMYXUM
820009, 1982-01-19,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,RIPE ADULT,DIPHYLLOBOTHRIUM SP.
820009, 1982-01-19,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,RIPE ADULT,HENNEGUYA SP.
820009, 1982-01-19,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,RIPE ADULT,MYXIDIUM SP.
820015, 1982-02-02,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820015, 1982-02-02,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820015, 1982-02-02,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUSIFORM BACTERIA
820021, 1982-02-09,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820032, 1982-02-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),FUNGAL INFECTION
820040, 1982-02-15,QUINSAM HATCHERY        ,50.027834,-125.311497,STEELHEAD,RIPE ADULT,ENTERIC REDMOUTH DISEASE
820040, 1982-02-15,QUINSAM HATCHERY        ,50.027834,-125.311497,STEELHEAD,RIPE ADULT,AEROMONAS SALMONICIDA
820044, 1982-03-03,KITIMAT HATCHERY        ,54.020976,-128.649159,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),SAPROLEGNIA SP.
820046, 1982-03-03,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),SAPROLEGNIA SP.
820068, 1982-03-12,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHUM SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820067, 1982-03-12,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,FRY (0 - 4 MONTHS),FUSIFORM BACTERIA
820071, 1982-03-17,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHUM SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
820071, 1982-03-17,CHILLIWACK HATCHERY     ,49.105735,-121.457964,CHUM SALMON             ,FRY (0 - 4 MONTHS),MYXOBACTERIAL GILL DISEASE
820073, 1982-03-18,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,PINK SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820075, 1982-03-22,NANAIMO R. HATCHERY     ,49.079601,-123.864947,CHUM SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
820079, 1982-03-23,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,CHUM SALMON             ,FRY (0 - 4 MONTHS),COLDWATER DISEASE
820079, 1982-03-23,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,CHUM SALMON             ,FRY (0 - 4 MONTHS),COSTIA SP.
820099, 1982-03-31,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820111, 1982-04-15,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820121, 1982-04-15,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,RIPE ADULT,ENTERIC REDMOUTH DISEASE
820113, 1982-04-15,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,YEARLING,AEROMONAS SALMONICIDA
820113, 1982-04-15,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,YEARLING,SALMINCOLA SP.
820114, 1982-04-15,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),TRICHODINA SP.
820123, 1982-04-20,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820125, 1982-04-20,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
820122, 1982-04-20,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHUM SALMON             ,FRY (0 - 4 MONTHS),FUSIFORM BACTERIA
820123, 1982-04-20,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUSIFORM BACTERIA
820148, 1982-05-03,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
820153, 1982-05-05,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),FUNGAL INFECTION
820161, 1982-05-06,CONUMA RIVER HATCHERY   ,49.821967,-126.359328,CHUM SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820155, 1982-05-06,COWICHAN SEP HATCHERY   ,48.77896,-123.71515,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),TRICHODINA SP.
820164, 1982-05-10,NANAIMO R. HATCHERY     ,49.079601,-123.864947,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),BACTERIAL GILL DISEASE
820165, 1982-05-10,CHILLIWACK HATCHERY     ,49.105735,-121.457964,COHO SALMON             ,ADVANCED FRY (3 - 8MO),MYXOBACTERIOSIS
820172, 1982-05-14,QUINSAM HATCHERY        ,50.027834,-125.311497,CHUM SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
820173, 1982-05-14,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,YEARLING,AEROMONAS SALMONICIDA
820207, 1982-05-15,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,RIPE ADULT,AEROMONAS SALMONICIDA
820177, 1982-05-20,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
820212, 1982-06-09,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820214, 1982-06-09,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820225, 1982-06-14,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820244, 1982-06-28,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
820246, 1982-06-29,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820260, 1982-07-06,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820272, 1982-07-16,QUINSAM HATCHERY        ,50.027834,-125.311497,STEELHEAD,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820277, 1982-07-22,NANAIMO R. HATCHERY     ,49.079601,-123.864947,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820283, 1982-07-29,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,FRY (0 - 4 MONTHS),COLUMNARIS DISEASE
820300, 1982-08-01,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
820300, 1982-08-01,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,CERATOMYXA SHASTA
820300, 1982-08-01,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,ENTERIC REDMOUTH DISEASE
820300, 1982-08-01,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,FUNGAL INFECTION
820300, 1982-08-01,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,AEROMONAS SALMONICIDA
820300, 1982-08-01,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,PARVICAPSULA SP.
820300, 1982-08-01,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,COHO SALMON             ,RIPE ADULT,PSEUDOMONAS SP.
820289, 1982-08-04,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820305, 1982-08-13,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),FUNGAL INFECTION
820303, 1982-08-13,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820304, 1982-08-13,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
820305, 1982-08-13,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),PROLIF. KIDNEY DISEASE
820311, 1982-08-18,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),RENIBACTERIUM SALMONINARUM
820311, 1982-08-18,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820312, 1982-08-18,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820312, 1982-08-18,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,STEELHEAD,ADVANCED FRY (3 - 8MO),PROLIF. KIDNEY DISEASE
820323, 1982-08-27,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,UNDER YLG,AEROMONAS SALMONICIDA
820330, 1982-09-03,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820331, 1982-09-03,QUINSAM HATCHERY        ,50.027834,-125.311497,COHO SALMON             ,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820333, 1982-09-07,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820337, 1982-09-08,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820345, 1982-09-10,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,ADVANCED FRY (3 - 8MO),AEROMONAS SALMONICIDA
820347, 1982-09-13,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,FRY (0 - 4 MONTHS),COLUMNARIS DISEASE
820354, 1982-09-20,KLOIYA CREEK HAT. & RIVER,54.306985,-130.192964,PINK SALMON             ,SPENT ADULT,MYXOSPORIDEA
820358, 1982-09-22,SNOOTLI HATCHERY        ,52.379409,-126.63552,STEELHEAD,YEARLING,FUNGAL INFECTION
820358, 1982-09-22,SNOOTLI HATCHERY        ,52.379409,-126.63552,STEELHEAD,YEARLING,MYXOBACTERIOSIS
820357, 1982-09-24,BIRKENHEAD RIVER HAT,50.493214,-122.725639,CHINOOK SALMON          ,RIPE ADULT,CERATOMYXA SHASTA
820365, 1982-09-24,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,YEARLING,COLUMNARIS DISEASE
820365, 1982-09-24,NANAIMO R. HATCHERY     ,49.079601,-123.864947,STEELHEAD,YEARLING,AEROMONAS SALMONICIDA
820357, 1982-09-24,BIRKENHEAD RIVER HAT,50.493214,-122.725639,CHINOOK SALMON          ,RIPE ADULT,SALMINCOLA SP.
