Year,Product,Origin,Destination / PADD,Mode of Transportation,Volume (m3),Volume (bbl),Value (CN$),Value (US$),Price (CN cents/L),Price (US cents/gallon)
2004,Butane,Ontario,PADD V,Railway,60795.0,382388.391,17992143.5,13676517.15213,29.594775,85.156816
2004,Butane,Ontario,PADD V,Total,60795.0,382388.391,17992143.5,13676517.15213,29.594775,85.156816
2004,Butane,Ontario,Total,Pipeline,248312.0,1561832.8176,76903854.7,60548736.27515,30.970655,92.303708
2004,Butane,Ontario,Total,Railway,815097.0,5126797.1106,241716456.8,187044899.48982,29.654931,86.865705
2004,Butane,Ontario,Total,Total,1080967.0,6799066.2366,323859343.1,251626515.96625,29.96015,88.116197
2004,Butane,Ontario,Total,Truck,17558.0,110436.3084,5239031.6,4032880.20128,29.83843,86.946489
2004,Butane,Québec,PADD I,Railway,5047.0,31744.6206,1584041.9,1222789.08153,31.385811,91.712815
2004,Butane,Québec,PADD I,Total,5047.0,31744.6206,1584041.9,1222789.08153,31.385811,91.712815
2004,Butane,Québec,PADD II,Railway,3338.0,20995.3524,1101947.7,818469.58878,33.012213,92.817096
2004,Butane,Québec,PADD II,Total,3338.0,20995.3524,1101947.7,818469.58878,33.012213,92.817096
2004,Butane,Québec,PADD III,Railway,2023.0,12724.2654,892547.6,657416.58312,44.12,123.014568
2004,Butane,Québec,PADD III,Total,2023.0,12724.2654,892547.6,657416.58312,44.12,123.014568
2004,Butane,Québec,PADD V,Railway,7224.0,45437.5152,2694062.9,2000049.80212,37.293229,104.803273
2004,Butane,Québec,PADD V,Total,7224.0,45437.5152,2694062.9,2000049.80212,37.293229,104.803273
2004,Butane,Québec,Total,Railway,17632.0,110901.7536,6272600.1,4698725.05555,35.575091,100.876549
2004,Butane,Québec,Total,Total,17632.0,110901.7536,6272600.1,4698725.05555,35.575091,100.876549
2004,Butane,Saskatchewan,PADD II,Railway,29075.0,182875.935,8819149.0,7015833.31881,30.332412,91.342168
2004,Butane,Saskatchewan,PADD II,Total,29075.0,182875.935,8819149.0,7015833.31881,30.332412,91.342168
2004,Butane,Saskatchewan,PADD IV,Railway,5088.0,32002.5024,1409694.4,1131010.35596,27.706257,84.14557
2004,Butane,Saskatchewan,PADD IV,Total,5088.0,32002.5024,1409694.4,1131010.35596,27.706257,84.14557
2004,Butane,Saskatchewan,PADD V,Railway,7914.0,49777.4772,2419740.0,1908551.9327,30.575435,91.289263
2004,Butane,Saskatchewan,PADD V,Total,7914.0,49777.4772,2419740.0,1908551.9327,30.575435,91.289263
2004,Butane,Saskatchewan,Total,Railway,42077.0,264655.9146,12648583.4,10055395.60747,30.060563,90.461994
2004,Butane,Saskatchewan,Total,Total,42077.0,264655.9146,12648583.4,10055395.60747,30.060563,90.461994
2004,Butane,Total,PADD I,Railway,457906.0,2880137.1588,137238448.8,106647858.78428,29.970878,88.163245
2004,Butane,Total,PADD I,Total,458210.0,2882049.258,137333776.8,106720294.97479,29.971798,88.164597
2004,Butane,Total,PADD I,Truck,304.0,1912.0992,95328.0,72436.19051,31.357894,90.197353
2004,Butane,Total,PADD II,Pipeline,254681.0,1601892.5538,78673542.7,61907627.74267,30.891013,92.015159
2004,Butane,Total,PADD II,Railway,443529.0,2789708.7042,131753558.9,102564452.92796,29.705737,87.535982
2004,Butane,Total,PADD II,Total,715464.0,4500125.4672,215570805.2,168432524.6814,30.130209,89.114823
2004,Butane,Total,PADD II,Truck,17254.0,108524.2092,5143703.6,3960444.01077,29.811658,86.889212
2004,Butane,Total,PADD III,Railway,24956.0,156968.2488,6701417.0,5049695.12103,26.852929,76.595271
2004,Butane,Total,PADD III,Total,24956.0,156968.2488,6701417.0,5049695.12103,26.852929,76.595271
2004,Butane,Total,PADD IV,Pipeline,93789.0,589914.0522,25247540.0,19155066.92428,26.91951,77.311401
2004,Butane,Total,PADD IV,Railway,107334.0,675109.3932,32609737.0,25302645.85258,30.381553,89.236062
2004,Butane,Total,PADD IV,Total,202915.0,1276294.767,58412740.0,44904974.38637,28.786802,83.770686
2004,Butane,Total,PADD IV,Truck,1792.0,11271.3216,555463.0,447261.60951,30.996819,94.479023
2004,Butane,Total,PADD V,Railway,438442.0,2757712.4916,124856544.0,97250632.56873,28.477322,83.963795
2004,Butane,Total,PADD V,Total,438442.0,2757712.4916,124856544.0,97250632.56873,28.477322,83.963795
2004,Butane,Total,Total,Pipeline,348470.0,2191806.606,103921082.7,81062694.66695,29.822103,88.057716
2004,Butane,Total,Total,Railway,1472167.0,9259635.9966,433159705.7,336815285.25458,29.423272,86.605701
2004,Butane,Total,Total,Total,1839987.0,11573150.2326,542875283.0,422358121.73232,29.504299,86.891612
2004,Butane,Total,Total,Truck,19350.0,121707.63,5794494.6,4480141.81079,29.945708,87.644074
2004,Propane,Alberta,PADD I,Railway,140590.0,884282.982,33288022.4,26134361.23154,23.677375,70.367032
2004,Propane,Alberta,PADD I,Total,141511.0,890075.8878,33554957.9,26337853.61891,23.711907,70.453399
2004,Propane,Alberta,PADD I,Truck,921.0,5792.9058,266935.5,203492.38737,28.983224,83.637357
2004,Propane,Alberta,PADD II,Railway,182237.0,1146234.2826,44788290.5,35171898.88564,24.576946,73.058546
2004,Propane,Alberta,PADD II,Total,187766.0,1181010.5868,46211690.1,36313465.45794,24.611319,73.208667
2004,Propane,Alberta,PADD II,Truck,5529.0,34776.3042,1423399.6,1141566.5723,25.74425,78.156737
2004,Propane,Alberta,PADD III,Railway,1258.0,7912.5684,301333.7,240452.85712,23.953394,72.353753
2004,Propane,Alberta,PADD III,Total,1258.0,7912.5684,301333.7,240452.85712,23.953394,72.353753
2004,Propane,Alberta,PADD IV,Railway,90761.0,570868.5378,22574775.5,17765531.86635,24.87277,74.09531
2004,Propane,Alberta,PADD IV,Total,204984.0,1289308.3632,49284040.5,38475209.25521,24.042871,71.051424
2004,Propane,Alberta,PADD IV,Truck,114223.0,718439.8254,26709265.0,20709677.38886,23.383438,68.632773
2004,Propane,Alberta,PADD V,Railway,558408.0,3512274.6384,135322184.4,105972938.01533,24.233568,71.838144
2004,Propane,Alberta,PADD V,Total,569942.0,3584821.1916,137937763.1,108004612.90429,24.20207,71.733727
2004,Propane,Alberta,PADD V,Truck,11534.0,72546.5532,2615578.7,2031674.88896,22.677117,66.678534
2004,Propane,Alberta,Total,Railway,973254.0,6121573.0092,236274606.5,185285182.85598,24.276767,72.06531
2004,Propane,Alberta,Total,Total,1105461.0,6953128.5978,267289785.3,209371594.09347,24.179033,71.694545
2004,Propane,Alberta,Total,Truck,132207.0,831555.5886,31015178.8,24086411.23749,23.459558,68.965105
2004,Propane,British Columbia,PADD IV,Railway,3357.0,21114.8586,761853.1,586338.79038,22.694462,66.116379
2004,Propane,British Columbia,PADD IV,Total,19010.0,119569.098,4183024.0,3261284.78378,22.004334,64.94091
2004,Propane,British Columbia,PADD IV,Truck,15653.0,98454.2394,3421170.9,2674945.9934,21.856327,64.688814
2004,Propane,British Columbia,PADD V,Railway,223437.0,1405374.0426,51422839.6,40495108.79772,23.014469,68.605549
2004,Propane,British Columbia,PADD V,Total,236510.0,1487600.598,54594145.1,43003556.32213,23.083229,68.828236
2004,Propane,British Columbia,PADD V,Truck,13073.0,82226.5554,3171305.5,2508447.52441,24.258437,72.634263
2004,Propane,British Columbia,Total,Railway,226794.0,1426488.9012,52184692.7,41081447.5881,23.009732,68.568705
2004,Propane,British Columbia,Total,Total,255520.0,1607169.696,58777169.1,46264841.10591,23.002962,68.539028
2004,Propane,British Columbia,Total,Truck,28726.0,180680.7948,6592476.4,5183393.51781,22.94951,68.30473
2004,Propane,Manitoba,PADD I,Railway,1493.0,9390.6714,369637.5,289014.13862,24.758037,73.277569
2004,Propane,Manitoba,PADD I,Total,1493.0,9390.6714,369637.5,289014.13862,24.758037,73.277569
2004,Propane,Manitoba,PADD II,Pipeline,202791.0,1275514.8318,54795351.0,42441154.50882,27.020602,79.222816
2004,Propane,Manitoba,PADD II,Railway,321858.0,2024422.4484,76586123.6,60320075.42647,23.795003,70.942965
2004,Propane,Manitoba,PADD II,Total,601247.0,3781723.3806,150144478.7,117307328.50289,24.972179,73.855694
2004,Propane,Manitoba,PADD II,Truck,76598.0,481786.1004,18763004.1,14546098.5676,24.495422,71.885427
2004,Propane,Manitoba,Total,Pipeline,202791.0,1275514.8318,54795351.0,42441154.50882,27.020602,79.222816
2004,Propane,Manitoba,Total,Railway,323351.0,2033813.1198,76955761.1,60609089.56509,23.79945,70.953746
2004,Propane,Manitoba,Total,Total,602740.0,3791114.052,150514116.2,117596342.64151,24.971648,73.854263
2004,Propane,Manitoba,Total,Truck,76598.0,481786.1004,18763004.1,14546098.5676,24.495422,71.885427
2004,Propane,New Brunswick,PADD I,Railway,65501.0,411988.1898,19074786.4,14791530.84673,29.121366,85.482452
2004,Propane,New Brunswick,PADD I,Total,85769.0,539469.8562,24715606.3,19140675.76293,28.816479,84.477038
2004,Propane,New Brunswick,PADD I,Truck,20268.0,127481.6664,5640819.9,4349144.9162,27.831161,81.22781
2004,Propane,New Brunswick,PADD II,Railway,795.0,5000.391,177682.5,128911.90394,22.35,61.381522
2004,Propane,New Brunswick,PADD II,Total,795.0,5000.391,177682.5,128911.90394,22.35,61.381522
2004,Propane,New Brunswick,Total,Railway,66296.0,416988.5808,19252468.9,14920442.75067,29.040166,85.19344
2004,Propane,New Brunswick,Total,Total,86564.0,544470.2472,24893288.8,19269587.66687,28.757091,84.264931
2004,Propane,New Brunswick,Total,Truck,20268.0,127481.6664,5640819.9,4349144.9162,27.831161,81.22781
2004,Propane,Nova Scotia,PADD I,Railway,20662.0,129959.8476,5394194.4,4070147.02358,26.106835,74.567485
2004,Propane,Nova Scotia,PADD I,Total,20662.0,129959.8476,5394194.4,4070147.02358,26.106835,74.567485
2004,Propane,Nova Scotia,PADD II,Railway,1140.0,7170.372,218196.0,162535.37424,19.14,53.970295
2004,Propane,Nova Scotia,PADD II,Total,1140.0,7170.372,218196.0,162535.37424,19.14,53.970295
2004,Propane,Nova Scotia,Total,Railway,21802.0,137130.2196,5612390.4,4232682.39782,25.742548,73.490486
2004,Propane,Nova Scotia,Total,Total,21802.0,137130.2196,5612390.4,4232682.39782,25.742548,73.490486
2004,Propane,Ontario,PADD I,Railway,1284908.0,8081814.3384,321220130.8,248212644.4359,24.999465,73.124623
2004,Propane,Ontario,PADD I,Total,1765841.0,11106786.7218,446529758.5,345613166.2338,25.287087,74.088439
2004,Propane,Ontario,PADD I,Truck,480933.0,3024972.3834,125309627.7,97400521.7979,26.055527,76.663469
2004,Propane,Ontario,PADD II,Pipeline,1846316.0,11612958.3768,480295352.8,371080830.24988,26.013713,76.080657
2004,Propane,Ontario,PADD II,Railway,125313.0,788193.7074,32965850.1,25567129.46603,26.306807,77.232059
2004,Propane,Ontario,PADD II,Total,2311483.0,14538765.7734,598490200.7,462900798.05317,25.892044,75.806943
2004,Propane,Ontario,PADD II,Truck,339854.0,2137613.6892,85228997.8,66252838.33726,25.078121,73.79448
2004,Propane,Ontario,PADD III,Railway,23397.0,147162.4506,6144811.2,4814411.21729,26.263244,77.892342
2004,Propane,Ontario,PADD III,Total,23397.0,147162.4506,6144811.2,4814411.21729,26.263244,77.892342
2004,Propane,Ontario,Total,Pipeline,1846316.0,11612958.3768,480295352.8,371080830.24988,26.013713,76.080657
2004,Propane,Ontario,Total,Railway,1433618.0,9017170.4964,360330792.1,278594185.11922,25.134365,73.561466
2004,Propane,Ontario,Total,Total,4100721.0,25792714.9458,1051164770.4,813328375.50426,25.633657,75.078825
2004,Propane,Ontario,Total,Truck,820787.0,5162586.0726,210538625.5,163653360.13516,25.650823,75.475539
2004,Propane,Québec,PADD I,Railway,385543.0,2424988.3614,96717953.2,75180050.29639,25.086165,73.814479
2004,Propane,Québec,PADD I,Total,474146.0,2982283.5108,121688743.0,94618206.10261,25.664825,75.53955
2004,Propane,Québec,PADD I,Truck,88603.0,557295.1494,24970789.8,19438155.80622,28.182781,83.045937
2004,Propane,Québec,PADD II,Railway,2462.0,15485.4876,591728.9,450049.49917,24.03448,69.19648
2004,Propane,Québec,PADD II,Total,2462.0,15485.4876,591728.9,450049.49917,24.03448,69.19648
2004,Propane,Québec,PADD III,Railway,4062.0,25549.1676,988701.4,756374.36052,24.34026,70.486938
2004,Propane,Québec,PADD III,Total,4062.0,25549.1676,988701.4,756374.36052,24.34026,70.486938
2004,Propane,Québec,PADD IV,Total,1484.0,9334.0632,383258.3,296224.18734,25.82603,75.561119
2004,Propane,Québec,PADD IV,Truck,1484.0,9334.0632,383258.3,296224.18734,25.82603,75.561119
2004,Propane,Québec,Total,Railway,392067.0,2466023.0166,98298383.5,76386474.15608,25.071833,73.751005
2004,Propane,Québec,Total,Total,482154.0,3032652.2292,123652431.6,96120854.14964,25.645837,75.464659
2004,Propane,Québec,Total,Truck,90087.0,566629.2126,25354048.1,19734379.99356,28.143958,82.922643
2004,Propane,Saskatchewan,PADD I,Railway,11111.0,69885.9678,2714745.0,2098032.43504,24.432949,71.47774
2004,Propane,Saskatchewan,PADD I,Total,11111.0,69885.9678,2714745.0,2098032.43504,24.432949,71.47774
2004,Propane,Saskatchewan,PADD II,Pipeline,1960650.0,12332096.37,465528480.6,362852552.56462,23.743578,70.05544
2004,Propane,Saskatchewan,PADD II,Railway,100901.0,634647.1098,23752285.1,18616280.20903,23.540188,69.8408
2004,Propane,Saskatchewan,PADD II,Total,2101742.0,13219536.8316,498703468.6,388739853.43293,23.728101,70.015054
2004,Propane,Saskatchewan,PADD II,Truck,40191.0,252793.3518,9422702.9,7271020.65928,23.444808,68.4823
2004,Propane,Saskatchewan,PADD IV,Railway,1920.0,12076.416,444078.8,344561.87003,23.129104,67.932523
2004,Propane,Saskatchewan,PADD IV,Total,15619.0,98240.3862,3543233.5,2728943.20345,22.685405,66.138301
2004,Propane,Saskatchewan,PADD IV,Truck,13699.0,86163.9702,3099154.7,2384381.33342,22.623218,65.886829
2004,Propane,Saskatchewan,PADD V,Railway,2181.0,13718.0538,477961.8,369509.78481,21.9148,64.133072
2004,Propane,Saskatchewan,PADD V,Total,2216.0,13938.1968,487579.8,377399.14982,22.002698,64.467811
2004,Propane,Saskatchewan,PADD V,Truck,35.0,220.143,9618.0,7889.36501,27.48,85.32686
2004,Propane,Saskatchewan,Total,Pipeline,1960650.0,12332096.37,465528480.6,362852552.56462,23.743578,70.05544
2004,Propane,Saskatchewan,Total,Railway,116113.0,730327.5474,27389070.7,21428384.29891,23.588289,69.858675
2004,Propane,Saskatchewan,Total,Total,2130688.0,13401601.3824,505449026.9,393944228.22124,23.722338,69.988495
2004,Propane,Saskatchewan,Total,Truck,53925.0,339177.465,12531475.6,9663291.35771,23.238712,67.833883
2004,Propane,Total,PADD I,Railway,1909808.0,12012310.3584,478779469.7,370775780.4078,25.069508,73.490876
2004,Propane,Total,PADD I,Total,2500533.0,15727852.4634,634967642.6,492167095.31549,25.393291,74.506086
2004,Propane,Total,PADD I,Truck,590725.0,3715542.105,156188172.9,121391314.90769,26.440081,77.788255
2004,Propane,Total,PADD II,Pipeline,4009757.0,25220569.5786,1000619184.4,776374537.32332,24.954609,73.293422
2004,Propane,Total,PADD II,Railway,734706.0,4621153.7988,179080156.7,140416880.76452,24.374396,72.346497
2004,Propane,Total,PADD II,Total,5206635.0,32748692.823,1294537445.5,1006002942.22428,24.863226,73.139818
2004,Propane,Total,PADD II,Truck,462172.0,2906969.4456,114838104.4,89211524.13644,24.847481,73.068316
2004,Propane,Total,PADD III,Railway,28717.0,180624.1866,7434846.3,5811238.43493,25.890052,76.602225
2004,Propane,Total,PADD III,Total,28717.0,180624.1866,7434846.3,5811238.43493,25.890052,76.602225
2004,Propane,Total,PADD IV,Railway,96038.0,604059.8124,23780707.4,18696432.52676,24.761768,73.693198
2004,Propane,Total,PADD IV,Total,241097.0,1516451.9106,57393556.3,44761661.42978,23.805172,70.279093
2004,Propane,Total,PADD IV,Truck,145059.0,912392.0982,33612848.9,26065228.90302,23.171846,68.018747
2004,Propane,Total,PADD V,Railway,784026.0,4931366.7348,187222985.8,146837556.59786,23.87969,70.895466
2004,Propane,Total,PADD V,Total,808668.0,5086359.9864,193019488.0,151385568.37624,23.868817,70.864051
2004,Propane,Total,PADD V,Truck,24642.0,154993.2516,5796502.2,4548011.77838,23.522856,69.864633
2004,Propane,Total,Total,Pipeline,4009757.0,25220569.5786,1000619184.4,776374537.32332,24.954609,73.293422
2004,Propane,Total,Total,Railway,3553295.0,22349514.891,876298165.9,682537888.73187,24.661565,72.712197
2004,Propane,Total,Total,Total,8785650.0,55259981.37,2187352978.7,1700128505.78072,24.896882,73.252021
2004,Propane,Total,Total,Truck,1222598.0,7689896.9004,310435628.4,241216079.72553,25.391471,74.685166
2005,Butane,Alberta,PADD I,Railway,11717.0,73697.5866,4721038.3,4015298.72562,40.29221,129.721869
2005,Butane,Alberta,PADD I,Total,11717.0,73697.5866,4721038.3,4015298.72562,40.29221,129.721869
2005,Butane,Alberta,PADD II,Railway,60192.0,378595.6416,21728827.6,17991438.74061,36.099195,113.145916
2005,Butane,Alberta,PADD II,Total,60654.0,381501.5292,21909562.0,18147109.38802,36.122204,113.255625
2005,Butane,Alberta,PADD II,Truck,462.0,2905.8876,180734.4,155670.64741,39.12,127.548845
2005,Butane,Alberta,PADD III,Railway,4294.0,27008.4012,809419.0,652644.81367,18.85,57.534272
2005,Butane,Alberta,PADD III,Total,4294.0,27008.4012,809419.0,652644.81367,18.85,57.534272
2005,Butane,Alberta,PADD IV,Pipeline,18056.0,113568.6288,7219120.0,6152522.49995,39.981834,128.986256
2005,Butane,Alberta,PADD IV,Railway,31148.0,195914.6904,11014070.5,9160913.75487,35.360442,111.3321
2005,Butane,Alberta,PADD IV,Total,51290.0,322603.842,18973847.4,15931256.71279,36.993268,117.578824
2005,Butane,Alberta,PADD IV,Truck,2086.0,13120.5228,740656.9,617820.45797,35.506083,112.113975
2005,Butane,Alberta,PADD V,Railway,163920.0,1031024.016,54553504.7,45565800.32412,33.280566,105.224974
2005,Butane,Alberta,PADD V,Total,163920.0,1031024.016,54553504.7,45565800.32412,33.280566,105.224974
2005,Butane,Alberta,Total,Pipeline,18056.0,113568.6288,7219120.0,6152522.49995,39.981834,128.986256
2005,Butane,Alberta,Total,Railway,271271.0,1706240.3358,92826860.1,77386096.35889,34.219234,107.986965
2005,Butane,Alberta,Total,Total,291875.0,1835835.375,100967371.4,84312109.96422,34.592675,109.346488
2005,Butane,Alberta,Total,Truck,2548.0,16026.4104,921391.3,773491.10538,36.161354,114.912604
2005,Butane,British Columbia,PADD IV,Railway,2409.0,15152.1282,918792.6,791376.95358,38.14,124.353604
2005,Butane,British Columbia,PADD IV,Total,2409.0,15152.1282,918792.6,791376.95358,38.14,124.353604
2005,Butane,British Columbia,PADD V,Pipeline,20490.0,128878.002,7338632.6,6250107.22185,35.815678,115.46684
2005,Butane,British Columbia,PADD V,Railway,163489.0,1028313.1122,53322831.6,44295553.65834,32.615546,102.561264
2005,Butane,British Columbia,PADD V,Total,183979.0,1157191.1142,60661464.2,50545660.88019,32.97195,103.998577
2005,Butane,British Columbia,Total,Pipeline,20490.0,128878.002,7338632.6,6250107.22185,35.815678,115.46684
2005,Butane,British Columbia,Total,Railway,165898.0,1043465.2404,54241624.2,45086930.61192,32.695767,102.877712
2005,Butane,British Columbia,Total,Total,186388.0,1172343.2424,61580256.8,51337037.83377,33.038745,104.261658
2005,Butane,Manitoba,PADD I,Railway,8733.0,54928.8234,3229711.1,2678076.31209,36.982836,116.083705
2005,Butane,Manitoba,PADD I,Total,8733.0,54928.8234,3229711.1,2678076.31209,36.982836,116.083705
2005,Butane,Manitoba,PADD II,Pipeline,6895.0,43368.171,2346999.0,1937622.38206,34.039144,106.376732
2005,Butane,Manitoba,PADD II,Railway,75245.0,473276.001,27265926.1,22622253.61991,36.236196,113.807267
2005,Butane,Manitoba,PADD II,Total,82140.0,516644.172,29612925.1,24559876.00197,36.051771,113.183532
2005,Butane,Manitoba,PADD III,Railway,2824.0,17762.3952,504648.8,406904.73296,17.87,54.543098
2005,Butane,Manitoba,PADD III,Total,2824.0,17762.3952,504648.8,406904.73296,17.87,54.543098
2005,Butane,Manitoba,PADD IV,Railway,54428.0,342341.2344,20748158.1,17264606.99379,38.120375,120.073202
2005,Butane,Manitoba,PADD IV,Total,54428.0,342341.2344,20748158.1,17264606.99379,38.120375,120.073202
2005,Butane,Manitoba,PADD V,Railway,18660.0,117367.668,6955342.7,5738808.10014,37.274076,116.418455
2005,Butane,Manitoba,PADD V,Total,18660.0,117367.668,6955342.7,5738808.10014,37.274076,116.418455
2005,Butane,Manitoba,Total,Pipeline,6895.0,43368.171,2346999.0,1937622.38206,34.039144,106.376732
2005,Butane,Manitoba,Total,Railway,159890.0,1005676.122,58703786.8,48710649.75889,36.715108,115.32259
2005,Butane,Manitoba,Total,Total,166785.0,1049044.293,61050785.8,50648272.14095,36.604482,114.952764
2005,Butane,Nova Scotia,PADD II,Railway,4786.0,30102.9828,1273803.0,1039274.74272,26.61519,82.199552
2005,Butane,Nova Scotia,PADD II,Total,4786.0,30102.9828,1273803.0,1039274.74272,26.61519,82.199552
2005,Butane,Nova Scotia,Total,Railway,4786.0,30102.9828,1273803.0,1039274.74272,26.61519,82.199552
2005,Butane,Nova Scotia,Total,Total,4786.0,30102.9828,1273803.0,1039274.74272,26.61519,82.199552
2005,Butane,Ontario,PADD I,Railway,453974.0,2855405.6652,166015083.3,137881142.24501,36.569293,114.970301
2005,Butane,Ontario,PADD I,Total,457696.0,2878816.3008,167227665.3,138870048.63011,36.536842,114.853238
2005,Butane,Ontario,PADD I,Truck,3722.0,23410.6356,1212582.0,988906.3851,32.578774,100.575125
2005,Butane,Ontario,PADD II,Pipeline,315360.0,1983551.328,108794840.1,89584961.75628,34.498617,107.532634
2005,Butane,Ontario,PADD II,Railway,247197.0,1554819.6906,89540083.1,74472925.43966,36.222156,114.042568
2005,Butane,Ontario,PADD II,Total,566895.0,3565656.171,199926204.3,165356970.87779,35.266884,110.415909
2005,Butane,Ontario,PADD II,Truck,4338.0,27285.1524,1591281.1,1299083.68185,36.682367,113.359875
2005,Butane,Ontario,PADD III,Railway,1703.0,10711.5294,436384.6,360140.53991,25.624462,80.051436
2005,Butane,Ontario,PADD III,Total,1703.0,10711.5294,436384.6,360140.53991,25.624462,80.051436
2005,Butane,Ontario,PADD IV,Railway,7510.0,47236.398,2871936.1,2385737.76507,38.241492,120.252619
2005,Butane,Ontario,PADD IV,Total,7510.0,47236.398,2871936.1,2385737.76507,38.241492,120.252619
2005,Butane,Ontario,PADD V,Railway,9649.0,60690.2802,3037992.2,2461348.09008,31.485047,96.561167
2005,Butane,Ontario,PADD V,Total,9649.0,60690.2802,3037992.2,2461348.09008,31.485047,96.561167
2005,Butane,Ontario,Total,Pipeline,315360.0,1983551.328,108794840.1,89584961.75628,34.498617,107.532634
2005,Butane,Ontario,Total,Railway,720033.0,4528863.5634,261901479.3,217561294.07973,36.373538,114.377606
2005,Butane,Ontario,Total,Total,1043453.0,6563110.6794,373500182.5,309434245.90296,35.794634,112.255405
2005,Butane,Ontario,Total,Truck,8060.0,50695.788,2803863.1,2287990.06695,34.787383,107.456048
2005,Butane,Québec,PADD I,Railway,22398.0,140878.9404,8822443.9,7496907.49545,39.389427,126.702354
2005,Butane,Québec,PADD I,Total,22398.0,140878.9404,8822443.9,7496907.49545,39.389427,126.702354
2005,Butane,Québec,PADD II,Railway,15780.0,99253.044,5007410.3,4032786.67232,31.732638,96.740879
2005,Butane,Québec,PADD II,Total,15780.0,99253.044,5007410.3,4032786.67232,31.732638,96.740879
2005,Butane,Québec,PADD V,Railway,3522.0,22152.6756,1241152.8,1015054.48805,35.24,109.096742
2005,Butane,Québec,PADD V,Total,3522.0,22152.6756,1241152.8,1015054.48805,35.24,109.096742
2005,Butane,Québec,Total,Railway,41700.0,262284.66,15071007.0,12544748.65582,36.141503,113.877437
2005,Butane,Québec,Total,Total,41700.0,262284.66,15071007.0,12544748.65582,36.141503,113.877437
2005,Butane,Saskatchewan,PADD I,Railway,592.0,3723.5616,284160.0,241309.47073,48.0,154.299468
2005,Butane,Saskatchewan,PADD I,Total,592.0,3723.5616,284160.0,241309.47073,48.0,154.299468
2005,Butane,Saskatchewan,PADD II,Railway,32082.0,201789.3636,12594145.6,10622881.24273,39.256111,125.340859
2005,Butane,Saskatchewan,PADD II,Total,32082.0,201789.3636,12594145.6,10622881.24273,39.256111,125.340859
2005,Butane,Saskatchewan,PADD IV,Railway,1779.0,11189.5542,614310.4,509946.9799,34.531219,108.507772
2005,Butane,Saskatchewan,PADD IV,Total,1779.0,11189.5542,614310.4,509946.9799,34.531219,108.507772
2005,Butane,Saskatchewan,PADD V,Railway,8519.0,53582.8062,3501018.4,2956733.13579,41.096588,131.381823
2005,Butane,Saskatchewan,PADD V,Total,8519.0,53582.8062,3501018.4,2956733.13579,41.096588,131.381823
2005,Butane,Saskatchewan,Total,Railway,42972.0,270285.2856,16993634.4,14330870.82915,39.54583,126.240523
2005,Butane,Saskatchewan,Total,Total,42972.0,270285.2856,16993634.4,14330870.82915,39.54583,126.240523
2005,Butane,Total,PADD I,Railway,497414.0,3128634.5772,183072436.6,152312734.2489,36.804841,115.912423
2005,Butane,Total,PADD I,Total,501136.0,3152045.2128,184285018.6,153301640.634,36.773454,115.798509
2005,Butane,Total,PADD I,Truck,3722.0,23410.6356,1212582.0,988906.3851,32.578774,100.575125
2005,Butane,Total,PADD II,Pipeline,322255.0,2026919.499,111141839.1,91522584.13834,34.488786,107.5079
2005,Butane,Total,PADD II,Railway,435282.0,2737836.7236,157410195.7,130781560.45795,36.162808,113.733282
2005,Butane,Total,PADD II,Total,762337.0,4794947.2626,270324050.3,223758898.92555,35.459914,111.107937
2005,Butane,Total,PADD II,Truck,4800.0,30191.04,1772015.5,1454754.32926,36.916989,114.72556
2005,Butane,Total,PADD III,Railway,8821.0,55482.3258,1750452.4,1419690.08654,19.844149,60.92387
2005,Butane,Total,PADD III,Total,8821.0,55482.3258,1750452.4,1419690.08654,19.844149,60.92387
2005,Butane,Total,PADD IV,Pipeline,18056.0,113568.6288,7219120.0,6152522.49995,39.981834,128.986256
2005,Butane,Total,PADD IV,Railway,97274.0,611834.0052,36167267.7,30112582.44721,37.180816,117.182565
2005,Butane,Total,PADD IV,Total,117416.0,738523.1568,44127044.6,36882925.40513,37.581798,118.907666
2005,Butane,Total,PADD IV,Truck,2086.0,13120.5228,740656.9,617820.45797,35.506083,112.113975
2005,Butane,Total,PADD V,Pipeline,20490.0,128878.002,7338632.6,6250107.22185,35.815678,115.46684
2005,Butane,Total,PADD V,Railway,367759.0,2313130.5582,122611842.4,102033297.79652,33.340269,105.024443
2005,Butane,Total,PADD V,Total,388249.0,2442008.5602,129950475.0,108283405.01837,33.47091,105.575544
2005,Butane,Total,Total,Pipeline,360801.0,2269366.1298,125699591.7,103925213.86014,34.839036,109.03476
2005,Butane,Total,Total,Railway,1406550.0,8846918.19,501012194.8,416659865.03712,35.619934,112.134246
2005,Butane,Total,Total,Total,1777959.0,11183006.5182,630437040.9,523646560.06959,35.458469,111.48804
2005,Butane,Total,Total,Truck,10608.0,66722.1984,3725254.4,3061481.17233,35.117405,109.247083
2005,Propane,Alberta,PADD I,Railway,138812.0,873099.7176,36239803.1,30121728.43195,26.107111,82.141882
2005,Propane,Alberta,PADD I,Total,138812.0,873099.7176,36239803.1,30121728.43195,26.107111,82.141882
2005,Propane,Alberta,PADD II,Railway,239080.0,1503765.384,67969905.0,56860118.37508,28.429774,90.027725
2005,Propane,Alberta,PADD II,Total,247384.0,1555995.8832,70581688.6,59067715.13632,28.531226,90.383746
