NoArrond,NomArrond,NoDistrict,NomDistrict,NoSection,NbrAdrVac,NbrElectNDom,NbrElect,TotalVotes
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,13,24,4,250,128
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,14,54,0,303,145
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,15,63,1,347,158
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,16,40,0,297,123
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,17,44,0,279,92
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,18,60,1,358,125
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,19,82,1,345,118
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,20,38,0,340,170
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,21,28,1,319,130
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,22,55,1,342,141
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,23,50,1,365,134
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,24,32,0,333,143
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,25,47,0,368,108
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,26,42,0,287,106
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,27,33,1,332,146
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,28,33,1,278,104
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,29,107,1,294,114
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,30,43,0,265,120
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,31,35,0,348,158
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,32,6,0,293,167
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,33,29,0,331,169
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,34,62,0,396,161
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,35,168,0,447,107
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,36,45,0,398,132
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,37,77,1,443,120
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,38,67,2,425,130
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,39,178,0,429,104
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,40,60,2,422,133
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,41,64,2,464,126
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,42,59,1,423,107
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,43,56,2,442,148
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,44,109,0,354,121
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,45,38,1,393,140
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,46,40,1,395,161
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,47,10,1,278,146
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,48,158,2,410,129
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,49,42,0,402,164
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,50,34,0,411,127
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,51,66,2,396,135
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,52,53,0,420,112
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,53,57,0,420,146
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,54,119,0,418,112
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,55,67,1,411,119
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,56,72,0,429,127
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,57,27,0,330,109
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,58,81,0,410,110
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,59,57,0,368,113
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,60,34,0,416,117
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,61,90,0,405,130
7,07 Mercier--Hochelaga-Maisonneuve,74,074 Louis-Riel,62,34,0,434,114
8,08 Montréal-Nord,81,081 Marie-Clarac,1,47,0,360,116
8,08 Montréal-Nord,81,081 Marie-Clarac,2,115,1,378,85
8,08 Montréal-Nord,81,081 Marie-Clarac,3,66,1,329,88
8,08 Montréal-Nord,81,081 Marie-Clarac,4,44,1,252,61
8,08 Montréal-Nord,81,081 Marie-Clarac,5,67,0,346,91
8,08 Montréal-Nord,81,081 Marie-Clarac,6,64,0,258,82
8,08 Montréal-Nord,81,081 Marie-Clarac,7,82,0,405,83
8,08 Montréal-Nord,81,081 Marie-Clarac,8,113,2,408,96
8,08 Montréal-Nord,81,081 Marie-Clarac,9,70,1,344,85
8,08 Montréal-Nord,81,081 Marie-Clarac,10,33,0,285,110
8,08 Montréal-Nord,81,081 Marie-Clarac,11,89,1,368,86
8,08 Montréal-Nord,81,081 Marie-Clarac,12,46,1,277,85
8,08 Montréal-Nord,81,081 Marie-Clarac,13,44,3,286,113
8,08 Montréal-Nord,81,081 Marie-Clarac,14,38,0,323,101
8,08 Montréal-Nord,81,081 Marie-Clarac,15,88,0,335,95
8,08 Montréal-Nord,81,081 Marie-Clarac,16,66,0,332,114
8,08 Montréal-Nord,81,081 Marie-Clarac,17,82,1,349,115
8,08 Montréal-Nord,81,081 Marie-Clarac,18,43,0,271,139
8,08 Montréal-Nord,81,081 Marie-Clarac,19,18,2,185,108
8,08 Montréal-Nord,81,081 Marie-Clarac,20,152,2,384,100
8,08 Montréal-Nord,81,081 Marie-Clarac,21,64,0,282,112
8,08 Montréal-Nord,81,081 Marie-Clarac,22,134,0,310,56
8,08 Montréal-Nord,81,081 Marie-Clarac,23,104,0,418,104
8,08 Montréal-Nord,81,081 Marie-Clarac,24,52,1,323,87
8,08 Montréal-Nord,81,081 Marie-Clarac,25,133,3,429,107
8,08 Montréal-Nord,81,081 Marie-Clarac,26,84,3,300,104
8,08 Montréal-Nord,81,081 Marie-Clarac,27,73,0,305,72
8,08 Montréal-Nord,81,081 Marie-Clarac,28,37,1,243,79
8,08 Montréal-Nord,81,081 Marie-Clarac,29,86,0,337,87
8,08 Montréal-Nord,81,081 Marie-Clarac,30,54,0,373,101
8,08 Montréal-Nord,81,081 Marie-Clarac,31,68,2,267,68
8,08 Montréal-Nord,81,081 Marie-Clarac,32,74,1,398,120
8,08 Montréal-Nord,81,081 Marie-Clarac,33,70,1,374,118
8,08 Montréal-Nord,81,081 Marie-Clarac,34,93,0,351,80
8,08 Montréal-Nord,81,081 Marie-Clarac,35,75,0,336,118
8,08 Montréal-Nord,81,081 Marie-Clarac,36,142,0,439,111
8,08 Montréal-Nord,81,081 Marie-Clarac,37,168,1,462,132
8,08 Montréal-Nord,81,081 Marie-Clarac,38,67,0,460,109
8,08 Montréal-Nord,81,081 Marie-Clarac,39,56,1,345,98
8,08 Montréal-Nord,81,081 Marie-Clarac,40,59,2,265,91
8,08 Montréal-Nord,81,081 Marie-Clarac,41,71,0,289,77
8,08 Montréal-Nord,81,081 Marie-Clarac,42,141,2,366,139
8,08 Montréal-Nord,81,081 Marie-Clarac,43,125,0,438,86
8,08 Montréal-Nord,81,081 Marie-Clarac,44,62,0,325,104
8,08 Montréal-Nord,81,081 Marie-Clarac,45,50,0,374,125
8,08 Montréal-Nord,81,081 Marie-Clarac,46,84,1,426,138
8,08 Montréal-Nord,81,081 Marie-Clarac,47,23,0,361,105
8,08 Montréal-Nord,81,081 Marie-Clarac,48,74,0,364,99
8,08 Montréal-Nord,81,081 Marie-Clarac,49,41,0,317,119
8,08 Montréal-Nord,81,081 Marie-Clarac,50,71,0,347,92
8,08 Montréal-Nord,81,081 Marie-Clarac,51,80,1,409,105
8,08 Montréal-Nord,81,081 Marie-Clarac,52,46,2,344,107
8,08 Montréal-Nord,81,081 Marie-Clarac,53,79,2,329,80
8,08 Montréal-Nord,81,081 Marie-Clarac,54,37,0,325,83
8,08 Montréal-Nord,81,081 Marie-Clarac,55,95,4,429,124
8,08 Montréal-Nord,81,081 Marie-Clarac,56,280,1,393,100
8,08 Montréal-Nord,81,081 Marie-Clarac,57,71,2,340,46
8,08 Montréal-Nord,81,081 Marie-Clarac,58,131,3,458,143
8,08 Montréal-Nord,81,081 Marie-Clarac,59,82,1,455,110
8,08 Montréal-Nord,81,081 Marie-Clarac,60,35,2,304,116
8,08 Montréal-Nord,81,081 Marie-Clarac,61,58,1,303,103
8,08 Montréal-Nord,81,081 Marie-Clarac,62,313,0,568,214
8,08 Montréal-Nord,81,081 Marie-Clarac,63,23,0,277,149
8,08 Montréal-Nord,81,081 Marie-Clarac,64,38,0,320,106
8,08 Montréal-Nord,81,081 Marie-Clarac,65,29,2,253,97
8,08 Montréal-Nord,81,081 Marie-Clarac,66,71,0,351,93
8,08 Montréal-Nord,81,081 Marie-Clarac,67,66,0,344,101
8,08 Montréal-Nord,81,081 Marie-Clarac,68,65,0,363,85
8,08 Montréal-Nord,81,081 Marie-Clarac,69,54,2,304,67
8,08 Montréal-Nord,81,081 Marie-Clarac,70,62,1,414,128
8,08 Montréal-Nord,81,081 Marie-Clarac,71,71,0,402,95
8,08 Montréal-Nord,81,081 Marie-Clarac,72,51,1,305,66
8,08 Montréal-Nord,81,081 Marie-Clarac,73,113,1,426,110
8,08 Montréal-Nord,81,081 Marie-Clarac,74,57,0,278,104
8,08 Montréal-Nord,81,081 Marie-Clarac,75,24,0,318,113
8,08 Montréal-Nord,81,081 Marie-Clarac,76,57,2,375,112
8,08 Montréal-Nord,81,081 Marie-Clarac,77,43,2,298,116
8,08 Montréal-Nord,81,081 Marie-Clarac,78,72,2,429,122
8,08 Montréal-Nord,81,081 Marie-Clarac,79,36,1,300,103
8,08 Montréal-Nord,81,081 Marie-Clarac,80,19,2,258,102
8,08 Montréal-Nord,81,081 Marie-Clarac,81,50,1,282,98
8,08 Montréal-Nord,81,081 Marie-Clarac,82,23,1,261,84
8,08 Montréal-Nord,82,082 Ovide-Clermont,1,57,3,369,84
8,08 Montréal-Nord,82,082 Ovide-Clermont,2,73,1,285,96
8,08 Montréal-Nord,82,082 Ovide-Clermont,3,147,0,386,97
8,08 Montréal-Nord,82,082 Ovide-Clermont,4,66,1,270,69
8,08 Montréal-Nord,82,082 Ovide-Clermont,5,43,1,320,82
8,08 Montréal-Nord,82,082 Ovide-Clermont,6,144,0,367,91
8,08 Montréal-Nord,82,082 Ovide-Clermont,7,116,2,391,109
8,08 Montréal-Nord,82,082 Ovide-Clermont,8,101,0,447,75
8,08 Montréal-Nord,82,082 Ovide-Clermont,9,158,0,418,75
8,08 Montréal-Nord,82,082 Ovide-Clermont,10,7,0,272,112
8,08 Montréal-Nord,82,082 Ovide-Clermont,11,29,0,278,101
8,08 Montréal-Nord,82,082 Ovide-Clermont,12,61,0,356,100
8,08 Montréal-Nord,82,082 Ovide-Clermont,13,29,0,246,86
8,08 Montréal-Nord,82,082 Ovide-Clermont,14,27,1,243,73
8,08 Montréal-Nord,82,082 Ovide-Clermont,15,9,0,262,109
8,08 Montréal-Nord,82,082 Ovide-Clermont,16,81,0,355,62
8,08 Montréal-Nord,82,082 Ovide-Clermont,17,165,0,382,87
8,08 Montréal-Nord,82,082 Ovide-Clermont,18,32,1,339,78
8,08 Montréal-Nord,82,082 Ovide-Clermont,19,40,0,313,113
8,08 Montréal-Nord,82,082 Ovide-Clermont,20,39,0,312,105
8,08 Montréal-Nord,82,082 Ovide-Clermont,21,44,2,343,113
8,08 Montréal-Nord,82,082 Ovide-Clermont,22,44,0,299,105
8,08 Montréal-Nord,82,082 Ovide-Clermont,23,47,1,293,116
8,08 Montréal-Nord,82,082 Ovide-Clermont,24,9,0,263,100
8,08 Montréal-Nord,82,082 Ovide-Clermont,25,65,0,322,94
8,08 Montréal-Nord,82,082 Ovide-Clermont,26,100,1,419,85
8,08 Montréal-Nord,82,082 Ovide-Clermont,27,167,1,390,109
8,08 Montréal-Nord,82,082 Ovide-Clermont,28,31,1,358,101
8,08 Montréal-Nord,82,082 Ovide-Clermont,29,42,1,325,121
8,08 Montréal-Nord,82,082 Ovide-Clermont,30,65,0,295,118
8,08 Montréal-Nord,82,082 Ovide-Clermont,31,56,0,223,63
8,08 Montréal-Nord,82,082 Ovide-Clermont,32,62,1,343,86
8,08 Montréal-Nord,82,082 Ovide-Clermont,33,52,3,379,95
8,08 Montréal-Nord,82,082 Ovide-Clermont,34,29,0,266,74
8,08 Montréal-Nord,82,082 Ovide-Clermont,35,87,0,313,85
8,08 Montréal-Nord,82,082 Ovide-Clermont,36,121,3,459,115
8,08 Montréal-Nord,82,082 Ovide-Clermont,37,8,0,287,112
8,08 Montréal-Nord,82,082 Ovide-Clermont,38,55,0,317,79
8,08 Montréal-Nord,82,082 Ovide-Clermont,39,132,0,446,67
8,08 Montréal-Nord,82,082 Ovide-Clermont,40,158,0,404,76
8,08 Montréal-Nord,82,082 Ovide-Clermont,41,142,0,400,72
8,08 Montréal-Nord,82,082 Ovide-Clermont,42,190,1,452,69
8,08 Montréal-Nord,82,082 Ovide-Clermont,43,67,0,447,110
8,08 Montréal-Nord,82,082 Ovide-Clermont,44,104,1,383,72
8,08 Montréal-Nord,82,082 Ovide-Clermont,45,91,0,410,62
8,08 Montréal-Nord,82,082 Ovide-Clermont,46,142,1,467,75
8,08 Montréal-Nord,82,082 Ovide-Clermont,47,81,0,431,103
8,08 Montréal-Nord,82,082 Ovide-Clermont,48,137,0,447,101
8,08 Montréal-Nord,82,082 Ovide-Clermont,49,93,1,341,65
8,08 Montréal-Nord,82,082 Ovide-Clermont,50,2,0,223,103
8,08 Montréal-Nord,82,082 Ovide-Clermont,51,3,0,250,102
8,08 Montréal-Nord,82,082 Ovide-Clermont,52,51,0,310,85
8,08 Montréal-Nord,82,082 Ovide-Clermont,53,42,0,244,82
8,08 Montréal-Nord,82,082 Ovide-Clermont,54,35,1,268,92
8,08 Montréal-Nord,82,082 Ovide-Clermont,55,22,0,260,85
8,08 Montréal-Nord,82,082 Ovide-Clermont,56,41,1,246,85
8,08 Montréal-Nord,82,082 Ovide-Clermont,57,18,0,247,89
8,08 Montréal-Nord,82,082 Ovide-Clermont,58,23,0,300,76
8,08 Montréal-Nord,82,082 Ovide-Clermont,59,32,0,307,115
8,08 Montréal-Nord,82,082 Ovide-Clermont,60,29,0,339,105
8,08 Montréal-Nord,82,082 Ovide-Clermont,61,109,0,398,109
8,08 Montréal-Nord,82,082 Ovide-Clermont,62,11,1,246,116
8,08 Montréal-Nord,82,082 Ovide-Clermont,63,6,0,234,93
8,08 Montréal-Nord,82,082 Ovide-Clermont,64,48,0,292,113
8,08 Montréal-Nord,82,082 Ovide-Clermont,65,112,0,422,97
8,08 Montréal-Nord,82,082 Ovide-Clermont,66,96,1,416,66
8,08 Montréal-Nord,82,082 Ovide-Clermont,67,28,2,259,100
8,08 Montréal-Nord,82,082 Ovide-Clermont,68,73,1,366,109
8,08 Montréal-Nord,82,082 Ovide-Clermont,69,76,0,376,63
8,08 Montréal-Nord,82,082 Ovide-Clermont,70,19,0,198,119
8,08 Montréal-Nord,82,082 Ovide-Clermont,71,9,0,170,110
8,08 Montréal-Nord,82,082 Ovide-Clermont,72,18,0,171,80
8,08 Montréal-Nord,82,082 Ovide-Clermont,73,199,0,326,59
8,08 Montréal-Nord,82,082 Ovide-Clermont,74,63,0,259,53
8,08 Montréal-Nord,82,082 Ovide-Clermont,75,12,1,240,93
8,08 Montréal-Nord,82,082 Ovide-Clermont,76,14,0,148,98
8,08 Montréal-Nord,82,082 Ovide-Clermont,77,3,0,118,80
8,08 Montréal-Nord,82,082 Ovide-Clermont,78,14,0,179,97
8,08 Montréal-Nord,82,082 Ovide-Clermont,79,9,0,254,128
8,08 Montréal-Nord,82,082 Ovide-Clermont,80,15,1,149,59
9,09 Outremont,91,091 Claude-Ryan,1,43,1,316,138
9,09 Outremont,91,091 Claude-Ryan,2,52,0,262,148
9,09 Outremont,91,091 Claude-Ryan,3,34,0,285,139
9,09 Outremont,91,091 Claude-Ryan,4,6,0,263,151
9,09 Outremont,91,091 Claude-Ryan,5,34,2,268,138
9,09 Outremont,91,091 Claude-Ryan,6,23,0,268,131
9,09 Outremont,91,091 Claude-Ryan,7,31,1,278,138
9,09 Outremont,91,091 Claude-Ryan,8,32,0,275,118
9,09 Outremont,91,091 Claude-Ryan,9,47,0,312,144
9,09 Outremont,91,091 Claude-Ryan,10,57,2,313,146
9,09 Outremont,91,091 Claude-Ryan,11,61,0,272,127
9,09 Outremont,91,091 Claude-Ryan,12,50,0,283,138
9,09 Outremont,91,091 Claude-Ryan,13,48,0,279,133
9,09 Outremont,91,091 Claude-Ryan,14,36,0,291,132
9,09 Outremont,92,092 Joseph-Beaubien,1,49,1,279,151
9,09 Outremont,92,092 Joseph-Beaubien,2,28,1,321,137
9,09 Outremont,92,092 Joseph-Beaubien,3,10,0,285,141
9,09 Outremont,92,092 Joseph-Beaubien,4,38,0,276,150
9,09 Outremont,92,092 Joseph-Beaubien,5,62,1,322,145
9,09 Outremont,92,092 Joseph-Beaubien,6,56,1,334,138
9,09 Outremont,92,092 Joseph-Beaubien,7,64,0,355,127
9,09 Outremont,92,092 Joseph-Beaubien,8,60,1,288,119
9,09 Outremont,92,092 Joseph-Beaubien,9,47,0,279,127
9,09 Outremont,92,092 Joseph-Beaubien,10,69,0,295,133
9,09 Outremont,92,092 Joseph-Beaubien,11,37,0,267,117
9,09 Outremont,92,092 Joseph-Beaubien,12,33,1,277,133
9,09 Outremont,92,092 Joseph-Beaubien,13,65,1,316,127
9,09 Outremont,92,092 Joseph-Beaubien,14,54,1,316,124
9,09 Outremont,93,093 Robert-Bourassa,1,65,0,286,115
9,09 Outremont,93,093 Robert-Bourassa,2,154,1,418,144
9,09 Outremont,93,093 Robert-Bourassa,3,148,0,384,157
9,09 Outremont,93,093 Robert-Bourassa,4,20,1,332,153
9,09 Outremont,93,093 Robert-Bourassa,5,17,0,315,141
9,09 Outremont,93,093 Robert-Bourassa,6,15,0,374,157
9,09 Outremont,93,093 Robert-Bourassa,7,35,0,304,109
9,09 Outremont,93,093 Robert-Bourassa,8,31,0,276,113
9,09 Outremont,93,093 Robert-Bourassa,9,60,0,336,141
9,09 Outremont,93,093 Robert-Bourassa,10,77,0,377,150
9,09 Outremont,94,094 Jeanne-Sauvé,1,8,0,320,131
9,09 Outremont,94,094 Jeanne-Sauvé,2,19,0,283,137
9,09 Outremont,94,094 Jeanne-Sauvé,3,30,0,280,131
9,09 Outremont,94,094 Jeanne-Sauvé,4,23,0,279,155
9,09 Outremont,94,094 Jeanne-Sauvé,5,48,0,307,130
9,09 Outremont,94,094 Jeanne-Sauvé,6,66,1,421,148
9,09 Outremont,94,094 Jeanne-Sauvé,7,77,0,423,115
9,09 Outremont,94,094 Jeanne-Sauvé,8,47,0,292,123
9,09 Outremont,94,094 Jeanne-Sauvé,9,51,1,321,151
9,09 Outremont,94,094 Jeanne-Sauvé,10,30,3,271,103
9,09 Outremont,94,094 Jeanne-Sauvé,11,43,1,312,122
9,09 Outremont,94,094 Jeanne-Sauvé,12,118,0,285,139
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,1,48,1,440,127
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,2,6,0,417,130
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,3,4,0,451,129
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,4,11,0,471,132
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,5,18,0,415,113
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,6,11,0,386,103
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,7,15,3,390,85
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,8,63,0,478,91
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,9,19,0,429,103
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,10,6,2,409,109
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,11,210,0,408,61
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,12,12,0,314,69
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,13,20,0,393,137
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,14,8,0,316,111
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,15,30,2,429,108
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,16,7,0,377,138
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,17,20,1,442,136
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,18,6,0,275,111
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,19,8,0,450,150
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,20,23,1,321,93
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,21,7,1,293,120
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,22,3,0,322,119
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,23,13,0,279,101
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,24,13,0,289,117
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,25,13,0,264,81
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,26,1,0,295,89
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,27,16,0,392,115
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,28,76,1,463,88
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,29,53,1,443,114
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,30,4,0,294,91
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,31,11,0,433,143
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,32,34,0,431,105
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,33,6,0,279,98
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,34,44,1,402,86
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,35,60,1,390,98
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,36,22,1,310,106
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,37,15,0,370,120
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,38,4,0,326,132
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,39,5,0,307,130
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,40,8,0,266,118
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,41,4,0,259,101
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,42,25,1,404,93
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,43,82,0,417,79
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,44,92,0,463,80
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,45,6,0,279,122
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,46,6,0,274,138
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,47,214,0,406,84
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,48,19,0,340,108
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,49,5,0,314,117
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,50,13,0,340,133
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,51,20,0,319,141
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,52,81,0,422,72
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,53,20,2,403,91
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,54,28,1,363,95
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,55,9,0,330,82
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,56,61,0,368,63
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,57,47,0,345,106
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,58,9,0,312,112
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,59,8,0,281,112
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,60,4,0,227,107
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,61,40,0,447,107
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,62,52,0,381,131
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,63,39,1,414,150
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,64,18,0,391,127
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,65,14,1,322,97
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,66,48,1,352,124
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,67,30,0,344,87
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,68,85,1,437,99
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,69,9,0,282,112
10,10 Pierrefonds-Roxboro,101,101 Bois-de-Liesse,70,24,0,271,86
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,1,9,0,312,80
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,2,4,0,331,99
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,3,12,0,306,107
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,4,7,0,313,100
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,5,10,0,442,150
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,6,23,0,458,136
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,7,16,0,362,118
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,8,8,0,247,80
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,9,49,2,439,123
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,10,22,2,283,99
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,11,24,0,467,124
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,12,11,0,408,106
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,13,6,1,377,112
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,14,41,0,462,136
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,15,12,0,415,84
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,16,172,1,462,62
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,17,34,2,457,112
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,18,220,0,443,108
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,19,65,2,485,135
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,20,11,1,454,89
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,21,11,0,336,108
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,22,9,0,303,78
10,10 Pierrefonds-Roxboro,102,102 Cap-Saint-Jacques,23,8,0,324,106
