Geographic ID,Region,County,Route,Road,Milepoint,Latitude,Longitude,Location 1
20798,5, , , ,0.0,42.35952113,-79.04684028,"(42.35952113, -79.04684028)"
28259,8,COLUMBIA,NY203,MeCHAUTAUQUAnic St,14.7805,42.41678566,-73.6724164,"(42.41678566, -73.6724164)"
14078,4,WYOMING,NY39,E Main St,48.8121,42.53475447,-78.42077557,"(42.53475447, -78.42077557)"
10045,4,ONTARIO,NY21,S Main St,72.8883,42.88636011,-77.28037664,"(42.88636011, -77.28037664)"
29266,8,WESTCHESTER,US9,N Broadway,16.1546,41.04822364,-73.86106663,"(41.04822364, -73.86106663)"
19107,5,CHAUTAUQUA,NY76,S State St,18.3127,42.26692723,-79.71056239,"(42.26692723, -79.71056239)"
39082,10,SUFFOLK,NY110,New York Ave,12.2571,40.84408147,-73.41182762,"(40.84408147, -73.41182762)"
28174,8,DUTCHESS,US9,South Rd,62.2449,41.66161521,-73.93044134,"(41.66161521, -73.93044134)"
35820,10,NASSAU,NY24,Hempstead Tpke,11.0961,40.72465433,-73.55901256,"(40.72465433, -73.55901256)"
4091,2,HERKIMER,922B,S Washington St,0.5115,43.02356334,-74.98276359,"(43.02356334, -74.98276359)"
27226,8,ORANGE,NY207,Greenwich Ave,0.6849,41.40130033,-74.32532469,"(41.40130033, -74.32532469)"
32861,10,NASSAU,NY27,Sunrise Hwy,19.8803,40.65730928,-73.64387116,"(40.65730928, -73.64387116)"
28379,8,WESTCHESTER,US1,W Boston Post Rd,14.7213,40.94393673,-73.73875622,"(40.94393673, -73.73875622)"
36476,10,NASSAU,NY102,Front St,1.7483,40.70934979,-73.60660185,"(40.70934979, -73.60660185)"
23331,6,CHEMUNG,NY352,W Water St,15.0552,42.07761472,-76.851647,"(42.07761472, -76.851647)"
4300,2,HERKIMER,NY29,State Route 29,9.8084,43.14148585,-74.78473295,"(43.14148585, -74.78473295)"
24308,7, , , ,0.0,44.32355525,-74.12513369,"(44.32355525, -74.12513369)"
8860,4,ONTARIO,942T,S Main St,0.14,42.87811557,-77.27464039,"(42.87811557, -77.27464039)"
29443,8,ROCKLAND,US202,Orange Ave,0.4021,41.11280237,-74.15276495,"(41.11280237, -74.15276495)"
37697,10,SUFFOLK,906A,Express Dr  S,25.0226,40.80553498,-73.24106958,"(40.80553498, -73.24106958)"
24733,7,CLINTON,US11,Lake St,317.7302,44.99486465,-73.36513815,"(44.99486465, -73.36513815)"
40528,10,NASSAU,NY27,W Sunrise Hwy,16.6702,40.66060565,-73.7042266,"(40.66060565, -73.7042266)"
39498,10, , , ,0.0,40.72586385,-73.28891489,"(40.72586385, -73.28891489)"
21242,5,ERIE,NY324,Grand Island Blvd,16.0156,43.02481447,-78.96561575,"(43.02481447, -78.96561575)"
1831,1,ALBANY,NY143,Main St,18.2994,42.47305277,-73.80184258,"(42.47305277, -73.80184258)"
20782,5, , , ,0.0,42.36102041,-79.04963405,"(42.36102041, -79.04963405)"
11733,4,MONROE,942G,Plymouth Ave  S,0.1321,43.15325093,-77.61454253,"(43.15325093, -77.61454253)"
1934,1,RENSSELAER,NY43,NY Highway 43,6.2016,42.64504095,-73.60557685,"(42.64504095, -73.60557685)"
19617,5, , , ,0.0,42.32988195,-79.58558121,"(42.32988195, -79.58558121)"
20053,5, , , ,0.0,42.02088824,-79.6311305,"(42.02088824, -79.6311305)"
12633,4,MONROE,NY259,S Union St,6.911,43.19160737,-77.80056814,"(43.19160737, -77.80056814)"
3958,2,MADISON,US20,Albany St,230.1385,42.93000525,-75.85446806,"(42.93000525, -75.85446806)"
14816,5, , , ,0.0,42.93049472,-78.85472103,"(42.93049472, -78.85472103)"
16728,5,ERIE,NY240,Harlem Rd,49.217,42.94307986,-78.78397609,"(42.94307986, -78.78397609)"
19768,5, , , ,0.0,42.09705514,-79.26439734,"(42.09705514, -79.26439734)"
13086,4,MONROE,NY31,Pittsford Palmyra Rd,90.9054,43.06876122,-77.43630552,"(43.06876122, -77.43630552)"
28354,8,WESTCHESTER,NY100,Central Park Ave,0.133,40.93352518,-73.85589367,"(40.93352518, -73.85589367)"
32458,9,BROOME,NY17C,Main St,37.9239,42.11579616,-75.9571006,"(42.11579616, -75.9571006)"
40987,11, , , ,0.0,40.55519998,-74.21343082,"(40.55519998, -74.21343082)"
22806,6,ALLEGANY,NY446,Water St,6.77,42.21879761,-78.28003719,"(42.21879761, -78.28003719)"
36090,10,NASSAU,NY107,N Broadway,8.5934,40.77899376,-73.53043938,"(40.77899376, -73.53043938)"
18177,5,NIAGARA,NY425,Lake St,23.4646,43.30994631,-78.82615774,"(43.30994631, -78.82615774)"
41731,11, , , ,0.0,40.71722926,-73.79787613,"(40.71722926, -73.79787613)"
26497,8,WESTCHESTER,NY22,Post Rd,6.2729,40.96992586,-73.80704893,"(40.96992586, -73.80704893)"
36941,10,NASSAU,NY24,Hempstead Tpke,13.2322,40.7254719,-73.51847897,"(40.7254719, -73.51847897)"
4117,2,ONEIDA,NY412,COLUMBIAlege St,0.6867,43.04827505,-75.38242837,"(43.04827505, -75.38242837)"
16857,5,ERIE,NY277,Union Rd,10.5846,42.82438771,-78.75305108,"(42.82438771, -78.75305108)"
38429,10,SUFFOLK,NY25,Jericho Tpke,39.362,40.8427289,-73.29278505,"(40.8427289, -73.29278505)"
25767,7,ST LAWRENCE,970E,State St,0.1299,44.68799898,-75.48475655,"(44.68799898, -75.48475655)"
8948,4,MONROE,NY65,Ontario St,4.3132,42.94900984,-77.58804709,"(42.94900984, -77.58804709)"
14784,5, , , ,0.0,42.89356439,-78.8728987,"(42.89356439, -78.8728987)"
29505,8,ROCKLAND,NY17,Orange Tpke,37.4154,41.16107799,-74.19192637,"(41.16107799, -74.19192637)"
653,1,WASHINGTON,US4,Main St,53.0692,43.30196448,-73.58600383,"(43.30196448, -73.58600383)"
31623,9,BROOME,NY17C,E Main St,33.515,42.10329814,-76.03718875,"(42.10329814, -76.03718875)"
20666,5,CATTARAUGUS,NY242,ROCKLANDk City St,10.0509,42.24560813,-78.79025017,"(42.24560813, -78.79025017)"
20194,5, , , ,0.0,42.09408,-79.25469976,"(42.09408, -79.25469976)"
9593,4,ORLEANS,NY98,S Main St,89.3966,43.24446741,-78.19391895,"(43.24446741, -78.19391895)"
7697,3,ONONDAGA,NY48,Syracuse St,4.0469,43.15159022,-76.32904556,"(43.15159022, -76.32904556)"
5215,2,MADISON,NY5,E GENESEEesee St,242.6221,43.05403776,-75.86480466,"(43.05403776, -75.86480466)"
12571,4,WAYNE,NY31,Glasgow St,123.6948,43.08400609,-76.86973396,"(43.08400609, -76.86973396)"
29423,8,ROCKLAND,NY59,Route 59,7.3929,41.10902063,-74.0445256,"(41.10902063, -74.0445256)"
22204,5,ERIE,NY277,Union Rd,17.9531,42.930913,-78.75400099,"(42.930913, -78.75400099)"
482,1,SCHENECTADY,NY147,Sacandaga Rd,0.5522,42.83469954,-73.9711132,"(42.83469954, -73.9711132)"
27125,8,PUTNAM,NY118,State Hwy 118,10.5636,41.3452051,-73.75459674,"(41.3452051, -73.75459674)"
8544,3,ONONDAGA,NY298,Court St,3.1266,43.08384145,-76.1320902,"(43.08384145, -76.1320902)"
31757,9,CHENANGO,NY7,S Main St,42.7332,42.29148469,-75.48206294,"(42.29148469, -75.48206294)"
8930,4,LIVINGSTON,US20,W Main St,124.0176,42.91220187,-77.74620806,"(42.91220187, -77.74620806)"
23658,6,STEUBEN,NY415,Pulteney St,1.1714,42.1528733,-77.07601919,"(42.1528733, -77.07601919)"
8056,3,OSWEGO,NY49,State Route 49,18.7965,43.24792194,-75.9985278,"(43.24792194, -75.9985278)"
3544,1,RENSSELAER,NY7,Hoosick Rd,157.1374,42.74570545,-73.64142128,"(42.74570545, -73.64142128)"
30301,8,ORANGE,NY208,Homestead Ave,14.3037,41.49197237,-74.2115423,"(41.49197237, -74.2115423)"
21754,5,ERIE,US20A,E Quaker St,3.8618,42.76858041,-78.73779859,"(42.76858041, -78.73779859)"
5893,2, , , ,0.0,43.22387796,-75.44399169,"(43.22387796, -75.44399169)"
28245,8,COLUMBIA,NY23B,Green St,4.0563,42.24650174,-73.77164731,"(42.24650174, -73.77164731)"
9689,4,GENESEE,NY5,W Main St,108.375,43.00192659,-78.19589321,"(43.00192659, -78.19589321)"
11125,4,ONTARIO,NY21,S Main St,50.4034,42.61263938,-77.40435156,"(42.61263938, -77.40435156)"
6498,3,ONONDAGA,NY31,E GENESEEesee St,161.9903,43.15930353,-76.32656052,"(43.15930353, -76.32656052)"
29589,8, , , ,0.0,41.15806706,-74.19241754,"(41.15806706, -74.19241754)"
33772,10,SUFFOLK,NY111,Islip Ave,1.9144,40.75771851,-73.20960041,"(40.75771851, -73.20960041)"
12891,4,MONROE,NY15,W Henrietta Rd,40.161,43.05885673,-77.6517096,"(43.05885673, -77.6517096)"
19773,5,CHAUTAUQUA,NY394,Fairmount Ave,26.7318,42.09693607,-79.26565465,"(42.09693607, -79.26565465)"
8793,4,WYOMING,NY19,N Main St,61.7567,42.74250786,-78.13275788,"(42.74250786, -78.13275788)"
1086,1,SARATOGA,US4,Hudson Ave,26.1061,42.9414172,-73.6489655,"(42.9414172, -73.6489655)"
14228,5,ERIE,NY5,Main St,80.142,42.9640411,-78.73837122,"(42.9640411, -78.73837122)"
1605,1,SCHENECTADY,NY5,State St,359.565,42.76943993,-73.89149663,"(42.76943993, -73.89149663)"
38088,10,SUFFOLK,NY25,Middle Country Rd,60.7956,40.89158027,-72.90079495,"(40.89158027, -72.90079495)"
38004,10,SUFFOLK,NY25A,Main St,31.5784,40.87402471,-73.420248,"(40.87402471, -73.420248)"
9412,4,MONROE,NY404,Empire Blvd,2.9325,43.19256349,-77.50267481,"(43.19256349, -77.50267481)"
2880,1,SARATOGA,NY50,Church Ave,13.568,42.99577386,-73.8488538,"(42.99577386, -73.8488538)"
29322,8,WESTCHESTER,US9,N Highland Ave,25.7819,41.18326484,-73.86995135,"(41.18326484, -73.86995135)"
25490,7,CLINTON,US9,Main St,323.7031,44.98688517,-73.44801324,"(44.98688517, -73.44801324)"
11764,4,WAYNE,NY414,N Main St,82.2031,43.18936659,-76.89405831,"(43.18936659, -76.89405831)"
25819,7,JEFFERSON,NY3,State Route 3,104.025,44.06901452,-75.49535239,"(44.06901452, -75.49535239)"
15705,5,ERIE,NY78,Transit Rd,42.776,42.90569693,-78.69698262,"(42.90569693, -78.69698262)"
26176,8,WESTCHESTER,NY120,King St,13.9151,41.15820272,-73.76416424,"(41.15820272, -73.76416424)"
34434,10,SUFFOLK,NY25,Main Rd,87.5357,41.02222481,-72.47727522,"(41.02222481, -72.47727522)"
10,1,GREEN,NY23A,Main St,15.5142,42.20529609,-74.20262253,"(42.20529609, -74.20262253)"
18450,5, , , ,0.0,43.09657781,-79.05525558,"(43.09657781, -79.05525558)"
41737,11, , , ,0.0,40.73727568,-73.7401722,"(40.73727568, -73.7401722)"
35436,10,NASSAU,NY27A,Merrick Rd,0.9391,40.66926041,-73.42983466,"(40.66926041, -73.42983466)"
9298,4,MONROE,NY96,East Ave,121.7509,43.12728445,-77.52818395,"(43.12728445, -77.52818395)"
27195,8,ORANGE,NY32,Route 32,2.1686,41.34223363,-74.12744369,"(41.34223363, -74.12744369)"
13282,4,MONROE,946D,Frontage Rd,1.5749,43.21469291,-77.46114245,"(43.21469291, -77.46114245)"
25641,7,ST LAWRENCE,NY37,N Main St,34.6198,44.4500346,-75.69357504,"(44.4500346, -75.69357504)"
30739,8,COLUMBIA,NY217,Main St,2.1455,42.24920148,-73.64907055,"(42.24920148, -73.64907055)"
16167,5, , , ,0.0,42.86438391,-78.78734513,"(42.86438391, -78.78734513)"
15093,5,ERIE,US62,S Park Ave,71.469,42.79791374,-78.82398157,"(42.79791374, -78.82398157)"
6259,3,ONONDAGA,NY80,State Route 80,27.7163,42.83469375,-75.98973364,"(42.83469375, -75.98973364)"
9943,4,ONTARIO,US20A,Main St,73.3142,42.78971025,-77.50329445,"(42.78971025, -77.50329445)"
15298,5,ERIE,NY39,W Main St,34.4235,42.50876703,-78.66837127,"(42.50876703, -78.66837127)"
8957,4,ONTARIO,NY21,S Main St,79.4391,42.96100989,-77.230364,"(42.96100989, -77.230364)"
11327,4,MONROE,NY65,Ontario St,4.399,42.95001654,-77.58909469,"(42.95001654, -77.58909469)"
30086,8,ULSTER,NY32,Main St,35.2151,41.74770379,-74.0826837,"(41.74770379, -74.0826837)"
35800,10,NASSAU,NY106,Newbridge Rd,2.2471,40.72329766,-73.5443642,"(40.72329766, -73.5443642)"
35634,10,NASSAU,NY24,Hempstead Tpke,2.579,40.70792774,-73.71522905,"(40.70792774, -73.71522905)"
36539,10,NASSAU,NY101,Port Washington Blvd,1.7506,40.81829338,-73.6798623,"(40.81829338, -73.6798623)"
2131,1,SCHENECTADY,NY5,State St,359.792,42.76659046,-73.88876772,"(42.76659046, -73.88876772)"
28277,8,COLUMBIA,980B,Main St,0.2835,42.41332317,-73.67584442,"(42.41332317, -73.67584442)"
26826,8,ROCKLAND,NY45,N Main St,3.2662,41.11240676,-74.04485305,"(41.11240676, -74.04485305)"
23293,6,CHEMUNG,NY352,W Water St,14.9837,42.08044277,-76.85111468,"(42.08044277, -76.85111468)"
36611,10,NASSAU,NY25A,Northern Blvd,14.9499,40.79277498,-73.69679577,"(40.79277498, -73.69679577)"
23335,6,CHEMUNG,NY352,W Water St,15.2895,42.07773217,-76.84673158,"(42.07773217, -76.84673158)"
17076,5, , , ,0.0,43.17605803,-79.04431556,"(43.17605803, -79.04431556)"
25974,8,WESTCHESTER,US1,W Boston Post Rd,15.1328,40.94839306,-73.73350381,"(40.94839306, -73.73350381)"
13971,4,GENESEE,NY98,Oak St,72.8611,43.00616254,-78.19190893,"(43.00616254, -78.19190893)"
23216,6,ALLEGANY,NY70,E Main St,14.8809,42.4613941,-77.77455967,"(42.4613941, -77.77455967)"
25400,7,FRANKLIN,US11,W Main St,264.7764,44.84850243,-74.29983646,"(44.84850243, -74.29983646)"
12830,4,MONROE,940K,Mount Read Blvd,0.3906,43.15773888,-77.65934211,"(43.15773888, -77.65934211)"
6419,3,ONONDAGA,NY173,S OnONEIDAaga Rd,9.0346,43.04401806,-76.23657177,"(43.04401806, -76.23657177)"
16738,5, , , ,0.0,42.95217565,-78.7841648,"(42.95217565, -78.7841648)"
38815,10,SUFFOLK,NY25A,Hallock Ave,58.8149,40.93189625,-73.05024035,"(40.93189625, -73.05024035)"
8621,3,ONONDAGA,NY370,Salina St,24.6049,43.1580706,-76.3249503,"(43.1580706, -76.3249503)"
27287,8,ORANGE,NY208,Homestead Ave,13.6877,41.48425969,-74.21759585,"(41.48425969, -74.21759585)"
17520,5, , , ,0.0,43.06079215,-78.84085134,"(43.06079215, -78.84085134)"
27178,8,ORANGE,NY32,Route 32,0.618,41.32171107,-74.12516356,"(41.32171107, -74.12516356)"
6797,3,OSWEGO,NY69,E Main St,6.8505,43.40634093,-76.12566447,"(43.40634093, -76.12566447)"
9012,4,GENESEE,NY5,E Main St,109.8325,42.99574179,-78.1691453,"(42.99574179, -78.1691453)"
11663,4,MONROE,NY96,East Ave,121.5879,43.12540264,-77.52639234,"(43.12540264, -77.52639234)"
37221,10,SUFFOLK,906C,Sunrise Hwy,0.0487,40.71121798,-73.36603518,"(40.71121798, -73.36603518)"
9482,4,WAYNE,NY104,State Route 104,105.0641,43.23304433,-77.18481066,"(43.23304433, -77.18481066)"
40829,10,NASSAU,NY27,Sunrise Hwy,28.4488,40.67524046,-73.48496281,"(40.67524046, -73.48496281)"
28360,8,WESTCHESTER,983C,Yonkers Ave,0.4113,40.9352862,-73.88462821,"(40.9352862, -73.88462821)"
17700,5, , , ,0.0,43.09112445,-79.05021516,"(43.09112445, -79.05021516)"
31823,9,DELAWARE,NY10,Lake St,64.5728,42.41733869,-74.62127566,"(42.41733869, -74.62127566)"
39475,10,SUFFOLK,906D,Sunrise Hwy,1.5292,40.74313518,-73.19830059,"(40.74313518, -73.19830059)"
11220,4,LIVINGSTON,NY15,Commercial St,21.8147,42.82006272,-77.6688082,"(42.82006272, -77.6688082)"
36991,10,NASSAU,NY24,Fulton St,16.5912,40.73120439,-73.45619478,"(40.73120439, -73.45619478)"
26524,8,WESTCHESTER,NY22,Post Rd,8.4955,40.99857758,-73.78826613,"(40.99857758, -73.78826613)"
37465,10,SUFFOLK,NY111,Islip Ave,1.1478,40.74681137,-73.20795083,"(40.74681137, -73.20795083)"
24858,7,ST LAWRENCE,NY37B,Maple St,1.7367,44.93577269,-74.90611584,"(44.93577269, -74.90611584)"
8034,3, , , ,0.0,42.43994449,-76.51233067,"(42.43994449, -76.51233067)"
39110,10,SUFFOLK,NY110,New York Ave,14.1089,40.86640784,-73.42347576,"(40.86640784, -73.42347576)"
4306,2,ONEIDA,NY13,Main St,111.8491,43.19704718,-75.72899849,"(43.19704718, -75.72899849)"
3890,2,MADISON,NY12B,Utica St,11.8764,42.8383668,-75.55281447,"(42.8383668, -75.55281447)"
29581,8,ROCKLAND,US9W,S Liberty Dr,18.4422,41.22921051,-73.98693979,"(41.22921051, -73.98693979)"
15717,5,ERIE,US20,Transit Rd,75.0066,42.90175553,-78.69706779,"(42.90175553, -78.69706779)"
17261,5,NIAGARA,NY31,Telegraph Rd,31.0898,43.20486186,-78.47291021,"(43.20486186, -78.47291021)"
34791,10, , , ,0.0,40.99273269,-72.53056876,"(40.99273269, -72.53056876)"
13994,4,MONROE,NY19,Main St,98.7694,43.2155857,-77.93832286,"(43.2155857, -77.93832286)"
12652,4,MONROE,NY19,Lake Rd  N,100.1073,43.23316348,-77.92747799,"(43.23316348, -77.92747799)"
30873,8,DUTCHESS,NY9D,North Ave,16.723,41.51312661,-73.97575169,"(41.51312661, -73.97575169)"
21060,5, , , ,0.0,42.07741129,-78.43153319,"(42.07741129, -78.43153319)"
24500,7,ST LAWRENCE,NY56,Pierrepont Ave,31.9485,44.66217446,-74.97758172,"(44.66217446, -74.97758172)"
19845,5,CHAUTAUQUA,NY394,Fairmount Ave,25.4391,42.09732071,-79.29069091,"(42.09732071, -79.29069091)"
41593,11, , , ,0.0,40.78181458,-73.82558167,"(40.78181458, -73.82558167)"
25322,7,ST LAWRENCE,971T,Park St,0.0,44.66877452,-74.98211611,"(44.66877452, -74.98211611)"
34987,10,SUFFOLK,NY25A,Hallock Ave,59.0687,40.93243297,-73.04524421,"(40.93243297, -73.04524421)"
12512,4,WAYNE,NY21,State Route 21,99.2381,43.22406888,-77.18599124,"(43.22406888, -77.18599124)"
26292,8,WESTCHESTER,NY100,Central Park Ave,3.6938,40.98000421,-73.8304145,"(40.98000421, -73.8304145)"
26722,8,WESTCHESTER,US9,Broadway,13.8915,41.01652401,-73.86933335,"(41.01652401, -73.86933335)"
8810,4,ONTARIO,NY245,State Route 245,19.9595,42.80011287,-77.13168662,"(42.80011287, -77.13168662)"
11016,4,ONTARIO,NY332,ROCKLANDhester Rd,2.8952,42.91460228,-77.30231571,"(42.91460228, -77.30231571)"
9239,4,MONROE,NY15A,E Henrietta Rd,33.83,43.10265274,-77.61530419,"(43.10265274, -77.61530419)"
31075,8,DUTCHESS,US44,Haight Ave,32.5197,41.70436787,-73.92465408,"(41.70436787, -73.92465408)"
1693,1,WARREN,NY9N,Lake Ave,19.8301,43.32381801,-73.83913513,"(43.32381801, -73.83913513)"
7706,3,ONONDAGA,NY31,W GENESEEesee St,161.6403,43.15849298,-76.33339445,"(43.15849298, -76.33339445)"
17417,5,NIAGARA,NY61,Hyde Park Blvd,1.4409,43.10203919,-79.02749409,"(43.10203919, -79.02749409)"
7686,3,ONONDAGA,US11,S Main St,94.0156,43.12956784,-76.13363628,"(43.12956784, -76.13363628)"
39458,10,SUFFOLK,906D,Sunrise Hwy,15.5421,40.7626049,-73.09381192,"(40.7626049, -73.09381192)"
40871,10,NASSAU,NY27,Sunrise Hwy,31.3869,40.68217982,-73.43042713,"(40.68217982, -73.43042713)"
23780,7, , , ,0.0,43.97651401,-75.92600866,"(43.97651401, -75.92600866)"
15587,5,ERIE,NY75,Camp Rd,17.0752,42.72799023,-78.83690595,"(42.72799023, -78.83690595)"
26116,8,WESTCHESTER,US9,S Broadway,15.0588,41.03301187,-73.86636515,"(41.03301187, -73.86636515)"
18894,5,CHAUTAUQUA,NY5,Lake Shore Dr  E,29.0644,42.49625191,-79.31162464,"(42.49625191, -79.31162464)"
13910,4,GENESEE,NY98,Oak St,72.9145,43.00678979,-78.19192198,"(43.00678979, -78.19192198)"
26469,8,WESTCHESTER,NY22,White Plains Rd,4.7876,40.9499554,-73.81770534,"(40.9499554, -73.81770534)"
3861,1,WARREN,US9,State Route 9,193.3919,43.33536425,-73.67877002,"(43.33536425, -73.67877002)"
11682,4,MONROE,NY33A,Chili Ave,13.4667,43.12636808,-77.70160478,"(43.12636808, -77.70160478)"
2183,1,SCHENECTADY,NY7,Curry Rd,135.8185,42.78781265,-73.9757122,"(42.78781265, -73.9757122)"
4460,2,HERKIMER,NY28,S Caroline St,139.1315,43.02102672,-74.99220709,"(43.02102672, -74.99220709)"
33670,10,SUFFOLK,NY27A,E Main St,12.3867,40.72514076,-73.23965208,"(40.72514076, -73.23965208)"
8213,3,SENECA,NY414,N Main St,39.0855,42.61517201,-76.82293279,"(42.61517201, -76.82293279)"
15472,5,ERIE,NY75,Saint Francis Dr,20.8503,42.77405266,-78.85930479,"(42.77405266, -78.85930479)"
8146,3,OSWEGO,NY3,W Broadway,11.3331,43.31565944,-76.41942848,"(43.31565944, -76.41942848)"
7589,3,ONONDAGA,NY173,S OnONEIDAaga Rd,9.1889,43.04218944,-76.23547042,"(43.04218944, -76.23547042)"
12870,4,MONROE,NY33A,Chili Ave,14.8768,43.13619576,-77.6775187,"(43.13619576, -77.6775187)"
25937,8,WESTCHESTER,US1,Boston Post Rd,10.0312,40.8977871,-73.80102076,"(40.8977871, -73.80102076)"
33025,10,NASSAU,NY24,Hempstead Tpke,4.7515,40.70739148,-73.67432664,"(40.70739148, -73.67432664)"
21838,5, , , ,0.0,42.89504483,-78.64415456,"(42.89504483, -78.64415456)"
15602,5,ERIE,950K,Niagara Falls Blvd,0.0051,42.95821379,-78.82367849,"(42.95821379, -78.82367849)"
7368,3,CORTLAND,NY13,Clinton Ave,51.822,42.60298668,-76.17575423,"(42.60298668, -76.17575423)"
38894,10,SUFFOLK,NY27,Sunrise Hwy,34.7931,40.70339705,-73.3748673,"(40.70339705, -73.3748673)"
17094,5, , , ,0.0,43.18867136,-79.04636557,"(43.18867136, -79.04636557)"
9424,4,MONROE,NY259,N Union St,7.1783,43.19540376,-77.79973221,"(43.19540376, -77.79973221)"
28994,8,WESTCHESTER,NY141,Broadway,2.3625,41.12660496,-73.77971242,"(41.12660496, -73.77971242)"
28255,8,COLUMBIA,NY66,State Route 66,10.0097,42.32916835,-73.61562288,"(42.32916835, -73.61562288)"
19339,5,CHAUTAUQUA,US20,W Main St,25.7219,42.43425595,-79.33642127,"(42.43425595, -79.33642127)"
27568,8,ORANGE,NY94,W Main St,22.583,41.42574281,-74.17015277,"(41.42574281, -74.17015277)"
30332,8,ORANGE,NY218,Mountain Ave,1.3021,41.37047995,-73.96991824,"(41.37047995, -73.96991824)"
38651,10,SUFFOLK,NY25,Route 25,92.0468,41.06702331,-72.41969285,"(41.06702331, -72.41969285)"
26836,8,ROCKLAND,NY59,Lafayette Ave,1.7441,41.11517339,-74.15040307,"(41.11517339, -74.15040307)"
13649,4, , , ,0.0,42.56134891,-77.70565802,"(42.56134891, -77.70565802)"
39147,10,SUFFOLK,NY111,Islip Ave,0.7198,40.74067703,-73.2074173,"(40.74067703, -73.2074173)"
4260,2,HERKIMER,NY29,N Helmer Ave,12.3162,43.10762669,-74.77129601,"(43.10762669, -74.77129601)"
7711,3,ONONDAGA,NY31,E GENESEEesee St,161.9796,43.15903462,-76.32679945,"(43.15903462, -76.32679945)"
41151,11, , , ,0.0,40.62534081,-74.17683856,"(40.62534081, -74.17683856)"
32757,10,SUFFOLK,NY109,Route 109,4.3904,40.71336986,-73.37653062,"(40.71336986, -73.37653062)"
1297,1,WASHINGTON,US4,Broadway,50.7749,43.26985135,-73.58776197,"(43.26985135, -73.58776197)"
19638,5, , , ,0.0,42.3196148,-79.57696394,"(42.3196148, -79.57696394)"
20451,5, , , ,0.0,42.08231226,-78.42975522,"(42.08231226, -78.42975522)"
2090,1,RENSSELAER,NY7,Hoosick Rd,156.7287,42.74277167,-73.64822103,"(42.74277167, -73.64822103)"
4270,2,HERKIMER,NY29,N Helmer Ave,12.1349,43.11031738,-74.7714844,"(43.11031738, -74.7714844)"
7930,3,CAYUGA,NY5,Grant Ave,200.3493,42.94417144,-76.550854,"(42.94417144, -76.550854)"
11690,4,MONROE,NY250,Fairport Nine Mile PT Rd,7.0,43.13572543,-77.44171336,"(43.13572543, -77.44171336)"
15545,5,ERIE,NY75,Lake St,16.3875,42.71854472,-78.83915904,"(42.71854472, -78.83915904)"
8279,3,CORTLAND,NY41,E Main St,62.066,42.59623238,-76.09326349,"(42.59623238, -76.09326349)"
2071,1,RENSSELAER,NY7,Hoosick St,155.324,42.73873463,-73.6738777,"(42.73873463, -73.6738777)"
29671,8,ROCKLAND,NY59,Route 59,6.0621,41.10717416,-74.06976436,"(41.10717416, -74.06976436)"
27965,8,DUTCHESS,NY199,E Market St,8.3106,41.99460266,-73.87081186,"(41.99460266, -73.87081186)"
33863,10,SUFFOLK,NY454,Veterans Memorial Hwy,9.6615,40.78760564,-73.13020334,"(40.78760564, -73.13020334)"
18042,5,NIAGARA,NY78,Main St,70.3197,43.28959754,-78.71115253,"(43.28959754, -78.71115253)"
20111,5, , , ,0.0,42.15904391,-79.39200553,"(42.15904391, -79.39200553)"
36103,10,NASSAU,NY25A,Northern Blvd,14.9117,40.79267335,-73.69774612,"(40.79267335, -73.69774612)"
18782,5,CATTARAUGUS,US219,Central Ave,14.4465,42.16107913,-78.69591225,"(42.16107913, -78.69591225)"
13422,4, , , ,0.0,43.09823337,-77.61371185,"(43.09823337, -77.61371185)"
33732,10,SUFFOLK,NY27A,E Main St,15.6892,40.73388868,-73.17847486,"(40.73388868, -73.17847486)"
2820,1,ESSEX,NY86,Nys Route 86,33.7617,44.38652911,-73.82585129,"(44.38652911, -73.82585129)"
40763,10,NASSAU,NY27,Sunrise Hwy,25.4623,40.66556954,-73.5400413,"(40.66556954, -73.5400413)"
37349,10,SUFFOLK,NY27A,Main St,13.7267,40.72885101,-73.2147689,"(40.72885101, -73.2147689)"
9545,4,MONROE,NY18,Latta Rd,81.0893,43.25314342,-77.69896769,"(43.25314342, -77.69896769)"
24765,7,FRANKLIN,US11,E Main St,265.5789,44.8497547,-74.28376548,"(44.8497547, -74.28376548)"
14251,5,ERIE,NY5,Main St,79.4723,42.9617496,-78.75081034,"(42.9617496, -78.75081034)"
37348,10,SUFFOLK,NY27A,Main St,13.6744,40.7286305,-73.21573459,"(40.7286305, -73.21573459)"
19550,5,CHAUTAUQUA,US62,Ivory St,6.9771,42.05682214,-79.15494598,"(42.05682214, -79.15494598)"
29585,8,ROCKLAND,US9W,N Liberty Dr,18.65,41.2321668,-73.98578039,"(41.2321668, -73.98578039)"
9617,4,ORLEANS,NY31,East Ave,46.9334,43.24120515,-78.18646229,"(43.24120515, -78.18646229)"
25737,7,ST LAWRENCE,NY420,Main St,11.6273,44.91791843,-74.88860456,"(44.91791843, -74.88860456)"
35934,10,NASSAU,NY24,Conklin St,17.6619,40.7343316,-73.43620567,"(40.7343316, -73.43620567)"
40825,10,NASSAU,NY27,Sunrise Hwy,28.4488,40.6746952,-73.48650975,"(40.6746952, -73.48650975)"
20881,5, , , ,0.0,42.08714666,-78.48990376,"(42.08714666, -78.48990376)"
