OBJECTID,ZCTA5CE10,GEOID10,CohortCount,GradCnt,GradRate,Shape__Area,Shape__Length
609.0,48359.0,2648359.0,NaN,NaN,NaN,3.0848626853418E8,104988.167042993
610.0,48070.0,2648070.0,NaN,NaN,NaN,4.15112007075195E7,26566.1161247156
611.0,49948.0,2649948.0,NaN,NaN,NaN,3.73512111828906E9,510348.1471535
612.0,48630.0,2648630.0,NaN,NaN,NaN,2662570.16210938,12373.6661877995
613.0,48027.0,2648027.0,NaN,NaN,NaN,1.04352018042139E9,130087.262530851
614.0,49075.0,2649075.0,NaN,NaN,NaN,1492597.125,8130.21994028153
615.0,48729.0,2648729.0,NaN,NaN,NaN,1.23637455660254E9,192793.003321035
616.0,48188.0,2648188.0,NaN,NaN,NaN,5.03275556139404E8,95606.4842881331
617.0,48233.0,2648233.0,NaN,NaN,NaN,522550.376953125,3671.94812245938
618.0,48737.0,2648737.0,NaN,NaN,NaN,2.95472936626367E9,427727.72411722
619.0,49816.0,2649816.0,NaN,NaN,NaN,1.60924946595703E9,271857.610342177
620.0,49826.0,2649826.0,NaN,NaN,NaN,4.01972250896484E8,155861.735699864
621.0,49323.0,2649323.0,NaN,NaN,NaN,1.37534264762158E9,279108.554991635
622.0,49344.0,2649344.0,NaN,NaN,NaN,9.57766247718262E8,271488.989088917
623.0,49744.0,2649744.0,NaN,NaN,NaN,9.90943452137695E8,192140.118707664
624.0,49908.0,2649908.0,NaN,NaN,NaN,3.20748693850977E9,427259.433143983
625.0,48710.0,2648710.0,NaN,NaN,NaN,1.15915685947266E7,13985.1878403013
626.0,49617.0,2649617.0,NaN,NaN,NaN,1.45137954647949E9,346677.389977148
627.0,49237.0,2649237.0,NaN,NaN,NaN,1.08222754767725E9,200083.621054319
628.0,49061.0,2649061.0,NaN,NaN,NaN,1.08226837377515E9,278032.627308355
629.0,49796.0,2649796.0,NaN,NaN,NaN,1.124948860625E8,103193.285862457
630.0,49774.0,2649774.0,NaN,NaN,NaN,5.32602833594727E9,547778.591514915
631.0,49793.0,2649793.0,NaN,NaN,NaN,1.77434403204688E9,334085.347816714
632.0,48633.0,2648633.0,NaN,NaN,NaN,8.00694443720703E7,58135.5122822414
633.0,49837.0,2649837.0,NaN,NaN,NaN,2.15417270183984E9,414681.328768527
634.0,49872.0,2649872.0,NaN,NaN,NaN,5.30053447978516E8,145717.24216564
635.0,49881.0,2649881.0,NaN,NaN,NaN,1.30879090150977E9,294497.800820805
636.0,48821.0,2648821.0,NaN,NaN,NaN,6.0206972046582E8,160937.915771418
637.0,54540.0,2654540.0,NaN,NaN,NaN,1.5634936140625E7,26820.4076706367
638.0,49680.0,2649680.0,NaN,NaN,NaN,1.46338001134863E9,264232.406178772
639.0,48614.0,2648614.0,NaN,NaN,NaN,9.94749306553711E8,178316.797243454
640.0,48662.0,2648662.0,NaN,NaN,NaN,1.29910197514648E9,287665.066887594
641.0,49282.0,2649282.0,NaN,NaN,NaN,9.94988647185059E7,68389.0180700837
642.0,49887.0,2649887.0,NaN,NaN,NaN,6.3782535780332E9,749560.497102354
643.0,49440.0,2649440.0,NaN,NaN,NaN,2.4058930921875E7,26022.6283754247
644.0,49303.0,2649303.0,NaN,NaN,NaN,4.20315895483887E8,143414.183128032
645.0,48348.0,2648348.0,NaN,NaN,NaN,9.49222735102539E8,184137.969609348
646.0,48756.0,2648756.0,NaN,NaN,NaN,2.23125016735352E9,280137.07410862
647.0,49435.0,2649435.0,NaN,NaN,NaN,6.15834748120605E8,177522.510816571
648.0,49965.0,2649965.0,NaN,NaN,NaN,5.8668887795918E9,479992.9209416
649.0,49934.0,2649934.0,NaN,NaN,NaN,7.75387476171875E7,57067.8905591064
650.0,49927.0,2649927.0,NaN,NaN,NaN,4.96752782482422E8,125424.357992672
651.0,49902.0,2649902.0,NaN,NaN,NaN,8817527.2890625,15418.9520159334
652.0,49347.0,2649347.0,NaN,NaN,NaN,5.39858740478516E8,165397.89003409
653.0,49918.0,2649918.0,NaN,NaN,NaN,2.00228779755273E9,570776.699656655
654.0,49901.0,2649901.0,NaN,NaN,NaN,6.80684448085938E7,63556.3532262382
655.0,48461.0,2648461.0,NaN,NaN,NaN,2.34913041803369E9,306369.538092622
656.0,48455.0,2648455.0,NaN,NaN,NaN,1.88105148008789E9,384864.413867862
657.0,49621.0,2649621.0,NaN,NaN,NaN,1.84740329955371E9,309584.18046323
658.0,49636.0,2649636.0,NaN,NaN,NaN,6.34967848415039E8,203553.775939899
659.0,48139.0,2648139.0,NaN,NaN,NaN,1.9204363534668E7,21682.0708278574
660.0,49762.0,2649762.0,NaN,NaN,NaN,8.61085215133594E9,831875.650112829
661.0,49836.0,2649836.0,NaN,NaN,NaN,3.41777259570898E9,456900.327040812
662.0,49638.0,2649638.0,NaN,NaN,NaN,1.93781661879785E9,327339.101262805
663.0,49814.0,2649814.0,NaN,NaN,NaN,6.73954276349609E9,668315.34209592
664.0,49777.0,2649777.0,NaN,NaN,NaN,2.67866179425977E9,317672.781201746
665.0,48028.0,2648028.0,NaN,NaN,NaN,9.39016001352539E8,191862.83680599
666.0,48401.0,2648401.0,NaN,NaN,NaN,9.24514990600586E8,239498.276256122
667.0,48434.0,2648434.0,NaN,NaN,NaN,1.52274658095703E7,22098.2034306285
668.0,48211.0,2648211.0,NaN,NaN,NaN,1.16760605813721E8,73661.3160527818
669.0,48120.0,2648120.0,NaN,NaN,NaN,9.04417423400879E7,68392.5476174626
670.0,48738.0,2648738.0,NaN,NaN,NaN,3.80964551634766E8,122514.745702011
671.0,48728.0,2648728.0,NaN,NaN,NaN,3.62041294326465E9,361973.42183834
672.0,49839.0,2649839.0,NaN,NaN,NaN,4.52804971657617E9,452314.18889746
673.0,49434.0,2649434.0,NaN,NaN,NaN,1.03602343120117E7,17461.3774503717
674.0,49627.0,2649627.0,NaN,NaN,NaN,1.1214516096582E8,73976.435980453
675.0,49611.0,2649611.0,NaN,NaN,NaN,4.38557196865234E7,42484.8018689583
676.0,49046.0,2649046.0,NaN,NaN,NaN,2.40876553994165E9,342596.074923059
677.0,49060.0,2649060.0,NaN,NaN,NaN,5.88971102854248E8,152641.722070821
678.0,49325.0,2649325.0,NaN,NaN,NaN,7.83056456321289E8,235531.281117018
679.0,48634.0,2648634.0,NaN,NaN,NaN,1.3649234817793E9,303646.335404163
680.0,49613.0,2649613.0,NaN,NaN,NaN,7.38063128946289E8,170271.783050827
681.0,49116.0,2649116.0,NaN,NaN,NaN,8.55861582456055E7,50189.9247929211
682.0,49037.0,2649037.0,NaN,NaN,NaN,7.0462552488501E8,168261.700985919
683.0,49791.0,2649791.0,NaN,NaN,NaN,3.00195473515625E7,53119.990325933
684.0,49748.0,2649748.0,NaN,NaN,NaN,2.96476148431445E9,329286.07235265
685.0,48632.0,2648632.0,NaN,NaN,NaN,3.6657049840625E9,536920.04179227
686.0,49807.0,2649807.0,NaN,NaN,NaN,6.20450900164648E9,820698.303628899
687.0,49864.0,2649864.0,NaN,NaN,NaN,1.32547296103516E8,74346.1363042654
688.0,49876.0,2649876.0,NaN,NaN,NaN,1.03212257074219E8,84954.483969682
689.0,49764.0,2649764.0,NaN,NaN,NaN,1662063.36328125,7442.47472379287
690.0,48421.0,2648421.0,NaN,NaN,NaN,1.21958286699414E9,211111.359548677
691.0,49947.0,2649947.0,NaN,NaN,NaN,9.35002622271094E9,541009.325028895
692.0,49959.0,2649959.0,NaN,NaN,NaN,1.97503573261719E7,28868.6622651273
693.0,49637.0,2649637.0,NaN,NaN,NaN,7.89908037633789E8,183609.52652567
694.0,48871.0,2648871.0,NaN,NaN,NaN,8.65135065161621E8,171693.155688582
695.0,48933.0,2648933.0,NaN,NaN,NaN,2.18630407573242E7,26649.0479269799
696.0,48912.0,2648912.0,NaN,NaN,NaN,1.35615818630371E8,79084.6891051435
697.0,49264.0,2649264.0,NaN,NaN,NaN,7.54465102670898E8,215946.795359323
698.0,49306.0,2649306.0,NaN,NaN,NaN,5.66021439238281E8,209709.132354797
699.0,49644.0,2649644.0,NaN,NaN,NaN,3.2608945531748E9,464863.004403472
700.0,49402.0,2649402.0,NaN,NaN,NaN,3.46337798181641E9,560740.168568389
701.0,48435.0,2648435.0,NaN,NaN,NaN,7.01149833119629E8,159333.584015009
702.0,49235.0,2649235.0,NaN,NaN,NaN,1.39889312003687E9,252934.547044415
703.0,49276.0,2649276.0,NaN,NaN,NaN,6.30649616305664E8,158267.09269824
704.0,49820.0,2649820.0,NaN,NaN,NaN,5.79638912630859E8,209087.642965498
705.0,48314.0,2648314.0,NaN,NaN,NaN,2.15789098883789E8,70442.9996408508
706.0,49819.0,2649819.0,NaN,NaN,NaN,3.65845853515625E8,165450.462520679
707.0,49871.0,2649871.0,NaN,NaN,NaN,3.95662361279297E8,121872.452037575
708.0,49338.0,2649338.0,NaN,NaN,NaN,1.47488007237207E9,289845.487793179
709.0,49448.0,2649448.0,NaN,NaN,NaN,9.43826391382813E8,204706.228568271
710.0,48386.0,2648386.0,NaN,NaN,NaN,5.33532277288574E8,121508.675132127
711.0,48377.0,2648377.0,NaN,NaN,NaN,2.9250805707959E8,76445.1117979305
712.0,48327.0,2648327.0,NaN,NaN,NaN,3.29454115834961E8,89687.6588127983
713.0,48367.0,2648367.0,NaN,NaN,NaN,6.80738297366699E8,113095.347453793
714.0,49960.0,2649960.0,NaN,NaN,NaN,1.19972992799023E9,271979.977144948
715.0,49971.0,2649971.0,NaN,NaN,NaN,2.64167546530078E9,476772.708725114
716.0,48460.0,2648460.0,NaN,NaN,NaN,9.51273992286621E8,158796.868069969
717.0,48841.0,2648841.0,NaN,NaN,NaN,6.6791220767041E8,213276.779293105
718.0,48049.0,2648049.0,NaN,NaN,NaN,1.00611211219629E9,127395.015148663
719.0,48054.0,2648054.0,NaN,NaN,NaN,1.17619671451953E9,139629.851441857
720.0,48022.0,2648022.0,NaN,NaN,NaN,9.85511481668457E8,126048.689700075
721.0,48190.0,2648190.0,NaN,NaN,NaN,9846426.77099609,14704.3804737284
722.0,48243.0,2648243.0,NaN,NaN,NaN,459806.294433594,3356.85007730524
723.0,48186.0,2648186.0,NaN,NaN,NaN,2.30406367767578E8,95206.2183469564
724.0,49895.0,2649895.0,NaN,NaN,NaN,6.33372482894531E9,851898.452492021
725.0,49822.0,2649822.0,NaN,NaN,NaN,1.92267616170117E9,351029.777434964
726.0,49825.0,2649825.0,NaN,NaN,NaN,6.39371437580078E8,195968.556733218
727.0,49753.0,2649753.0,NaN,NaN,NaN,4.90458570774219E9,576218.841992044
728.0,48749.0,2648749.0,NaN,NaN,NaN,9.81946908555664E8,272708.359389367
729.0,49958.0,2649958.0,NaN,NaN,NaN,3.53722697108398E9,622220.325043109
730.0,48897.0,2648897.0,NaN,NaN,NaN,9.09291515730469E8,168359.610468859
731.0,49643.0,2649643.0,NaN,NaN,NaN,1.69025761751953E9,317193.336366859
732.0,49115.0,2649115.0,NaN,NaN,NaN,6.74463342149658E7,57140.1487728316
733.0,49012.0,2649012.0,NaN,NaN,NaN,8.96470014081055E8,190018.435158724
734.0,49799.0,2649799.0,NaN,NaN,NaN,3.12402513331152E9,406088.442773115
735.0,49736.0,2649736.0,NaN,NaN,NaN,3.49369113145898E9,421664.388633907
736.0,49726.0,2649726.0,NaN,NaN,NaN,6.66474998064258E9,337188.989852592
737.0,49818.0,2649818.0,NaN,NaN,NaN,5.06152965482813E9,556294.192024882
738.0,49877.0,2649877.0,NaN,NaN,NaN,3.41777910063672E9,277094.408112359
739.0,48502.0,2648502.0,NaN,NaN,NaN,1.11410934145508E7,17285.8153659694
740.0,48551.0,2648551.0,NaN,NaN,NaN,1.03760874750977E7,14531.4153031841
741.0,48437.0,2648437.0,NaN,NaN,NaN,2.06345623935547E7,33214.4705680121
742.0,49666.0,2649666.0,NaN,NaN,NaN,7.08731074873047E7,71624.0200375121
743.0,48874.0,2648874.0,NaN,NaN,NaN,1.60525981699219E7,19905.3280218352
744.0,49952.0,2649952.0,NaN,NaN,NaN,1.87980336261914E9,400722.880037568
745.0,48720.0,2648720.0,NaN,NaN,NaN,9.79052600335938E8,374198.920055341
746.0,48470.0,2648470.0,NaN,NaN,NaN,1.11582714700293E9,212697.844718152
747.0,48915.0,2648915.0,NaN,NaN,NaN,5.21998992089844E7,52275.3904159642
748.0,48870.0,2648870.0,NaN,NaN,NaN,1648872.92041016,5378.7693137514
749.0,49259.0,2649259.0,NaN,NaN,NaN,8.07198277931641E8,202040.077693414
750.0,49272.0,2649272.0,NaN,NaN,NaN,3.38991404275635E8,97300.3525824586
751.0,49318.0,2649318.0,NaN,NaN,NaN,4.9802298429248E8,186631.611865833
752.0,49642.0,2649642.0,NaN,NaN,NaN,5.13719999455078E8,199640.987350521
753.0,49674.0,2649674.0,NaN,NaN,NaN,6.47761731826172E7,55354.4394866423
754.0,49289.0,2649289.0,NaN,NaN,NaN,2.0043746607666E7,21825.1966030321
755.0,48143.0,2648143.0,NaN,NaN,NaN,207405.818847656,3283.79389519006
756.0,49853.0,2649853.0,NaN,NaN,NaN,5.04742341204688E9,389789.929487524
757.0,49745.0,2649745.0,NaN,NaN,NaN,2.48951085253711E9,413500.926950733
758.0,49757.0,2649757.0,NaN,NaN,NaN,5.26646317392578E8,95230.2296699856
759.0,48051.0,2648051.0,NaN,NaN,NaN,4.2135514428418E8,140735.971826888
760.0,49645.0,2649645.0,NaN,NaN,NaN,1.13294665944434E9,231686.505729185
761.0,49679.0,2649679.0,NaN,NaN,NaN,1.56052143317773E9,320824.039952308
762.0,49848.0,2649848.0,NaN,NaN,NaN,1.19561350936523E8,65433.8854204167
763.0,49667.0,2649667.0,NaN,NaN,NaN,2.25326230300586E9,299401.849253534
764.0,49312.0,2649312.0,NaN,NaN,NaN,8.17691354304688E8,186862.347880828
765.0,48370.0,2648370.0,NaN,NaN,NaN,3.36701927918945E8,90468.2528762338
766.0,48324.0,2648324.0,NaN,NaN,NaN,3.38786613364258E8,135283.175648866
767.0,48362.0,2648362.0,NaN,NaN,NaN,3.18668841520508E8,87448.873731212
768.0,48350.0,2648350.0,NaN,NaN,NaN,6.88163928899902E8,124079.393973287
769.0,48084.0,2648084.0,NaN,NaN,NaN,1.72284179431641E8,66031.1349575367
770.0,48635.0,2648635.0,NaN,NaN,NaN,1.69193412238965E9,325013.215042571
771.0,48636.0,2648636.0,NaN,NaN,NaN,2.45553339523828E9,304447.947272775
772.0,49743.0,2649743.0,NaN,NaN,NaN,2.5639869730625E9,406562.492626501
773.0,48627.0,2648627.0,NaN,NaN,NaN,6060356.91894531,21418.9873049041
774.0,48417.0,2648417.0,NaN,NaN,NaN,6.91357532050293E8,142528.906786709
775.0,48722.0,2648722.0,NaN,NaN,NaN,4.82497402422852E8,143692.281120506
776.0,48724.0,2648724.0,NaN,NaN,NaN,1.25678356132813E7,24039.5239194281
777.0,48002.0,2648002.0,NaN,NaN,NaN,1.03499846995166E9,128638.634706078
778.0,49066.0,2649066.0,NaN,NaN,NaN,5.71306087306885E8,149276.437587564
779.0,49065.0,2649065.0,NaN,NaN,NaN,1.27164264373535E9,223924.328949535
780.0,49806.0,2649806.0,NaN,NaN,NaN,1.71266356565039E9,339891.899911518
781.0,49891.0,2649891.0,NaN,NaN,NaN,2.39409946389063E9,275596.376758017
782.0,48703.0,2648703.0,NaN,NaN,NaN,1.3380511966543E9,297229.740232733
783.0,49919.0,2649919.0,NaN,NaN,NaN,3.42424216460938E9,359795.414788949
784.0,48652.0,2648652.0,NaN,NaN,NaN,1.52498117392871E9,218194.493785914
785.0,49628.0,2649628.0,NaN,NaN,NaN,6.57124449853516E7,37036.1439050428
786.0,49113.0,2649113.0,NaN,NaN,NaN,9.89871518952637E8,181036.543301734
787.0,49051.0,2649051.0,NaN,NaN,NaN,8.2632209425708E8,210785.431314516
788.0,49052.0,2649052.0,NaN,NaN,NaN,8.60275576239746E8,181153.683115569
789.0,49095.0,2649095.0,NaN,NaN,NaN,8.19251234518555E8,233723.048393328
790.0,49835.0,2649835.0,NaN,NaN,NaN,2.92533907026563E9,495807.429462068
791.0,49852.0,2649852.0,NaN,NaN,NaN,7462587.50976563,15325.7101704712
792.0,48890.0,2648890.0,NaN,NaN,NaN,8.73281424539063E8,207797.481430175
793.0,49232.0,2649232.0,NaN,NaN,NaN,1.7698128339939E9,264913.59571444
794.0,49227.0,2649227.0,NaN,NaN,NaN,7.15830552193848E8,177015.250020795
795.0,49916.0,2649916.0,NaN,NaN,NaN,3.17358205399219E9,329868.288390428
796.0,49922.0,2649922.0,NaN,NaN,NaN,2.33456853605469E8,90292.3216513939
797.0,48467.0,2648467.0,NaN,NaN,NaN,2.00553586312695E9,279068.29780734
798.0,48834.0,2648834.0,NaN,NaN,NaN,1.31344816108594E9,332541.666263658
799.0,48860.0,2648860.0,NaN,NaN,NaN,8.28822277926758E8,181824.304076934
800.0,48893.0,2648893.0,NaN,NaN,NaN,1.49297467569824E9,262629.725177933
801.0,48878.0,2648878.0,NaN,NaN,NaN,8.96424590699219E8,219434.144106396
802.0,49305.0,2649305.0,NaN,NaN,NaN,1.32163504462305E9,249205.226987946
803.0,48829.0,2648829.0,NaN,NaN,NaN,1.83203016033447E9,306346.569161304
804.0,49201.0,2649201.0,575.0,470.0,0.8173913,4.39322138179297E9,909898.560384048
805.0,48158.0,2648158.0,87.0,86.0,0.9885057,2.6600695976228E9,333729.638392158
806.0,49087.0,2649087.0,91.0,80.0,0.8791209,1.73879048218311E9,221597.726782462
807.0,49507.0,2649507.0,149.0,17.0,0.114094,1.53792027102539E8,62202.9209332848
808.0,49506.0,2649506.0,355.0,299.0,0.8422535,2.18204211246582E8,81669.2865647956
809.0,49512.0,2649512.0,125.0,90.0,0.72,6.36456933051758E8,144120.78628745
810.0,49534.0,2649534.0,25.0,20.0,0.8,1.00541006645996E9,218329.064303089
811.0,49509.0,2649509.0,427.0,359.0,0.8407494,2.02452156548828E8,92250.0311927815
812.0,49677.0,2649677.0,133.0,121.0,0.9097744,3.70571434242676E9,561788.818750019
813.0,48416.0,2648416.0,65.0,64.0,0.9846154,3.14642484134082E9,393100.446003963
814.0,49670.0,2649670.0,12.0,10.0,0.8333333,1.89305338721875E9,405933.369189846
815.0,48093.0,2648093.0,331.0,311.0,0.939577,1.58646758753418E8,73512.5868057475
816.0,48042.0,2648042.0,407.0,398.0,0.977887,6.34620951790039E8,144246.781003436
817.0,48080.0,2648080.0,148.0,142.0,0.9594595,1.42183716523926E8,53850.8963828956
818.0,48306.0,2648306.0,810.0,796.0,0.982716,6.36399964624512E8,131048.875788599
819.0,49866.0,2649866.0,92.0,86.0,0.9347826,4.2081011317793E9,706348.566427027
820.0,49821.0,2649821.0,39.0,36.0,0.9230769,4.0505494011543E9,562280.359670219
821.0,48657.0,2648657.0,38.0,33.0,0.8684211,1.86509241272461E9,245813.713003281
822.0,48140.0,2648140.0,122.0,116.0,0.9508197,7.45120144487427E8,177425.333530719
823.0,49456.0,2649456.0,197.0,190.0,0.964467,9.32905160271484E8,176137.597702243
824.0,49459.0,2649459.0,13.0,11.0,0.8461539,2.15181468272754E9,290165.224125358
825.0,48071.0,2648071.0,292.0,247.0,0.8458904,1.97755528931152E8,65210.0866902391
826.0,48375.0,2648375.0,534.0,512.0,0.9588015,2.40053441054199E8,81077.939417652
827.0,48033.0,2648033.0,340.0,319.0,0.9382353,2.50018307174805E8,73976.6788269543
828.0,48075.0,2648075.0,154.0,133.0,0.8636364,2.06163751744141E8,69925.9461881618
829.0,48085.0,2648085.0,381.0,359.0,0.9422572,2.63853708340332E8,64972.8142346593
830.0,48661.0,2648661.0,38.0,11.0,0.2894737,7.49926387571777E9,527743.151877151
831.0,49953.0,2649953.0,28.0,26.0,0.9285714,1.17931434389883E10,1171243.19394162
832.0,49735.0,2649735.0,231.0,203.0,0.8787879,7.21565276909961E9,559583.566489069
833.0,48651.0,2648651.0,82.0,72.0,0.8780488,1.9546461817334E9,407457.933189715
834.0,48629.0,2648629.0,10.0,5.0,0.5,2.32328512730957E9,516072.772214401
835.0,48609.0,2648609.0,157.0,154.0,0.9808917,1.33702670915869E9,239941.388099633
836.0,48734.0,2648734.0,133.0,131.0,0.9849624,1.14424296371875E9,201508.407413618
837.0,48603.0,2648603.0,387.0,321.0,0.8294573,5.16382822694336E8,127231.024096613
838.0,48040.0,2648040.0,172.0,164.0,0.9534883,2.2012675179541E8,66459.3275904837
839.0,48857.0,2648857.0,34.0,32.0,0.9411765,6.55594442723633E8,147236.182859574
840.0,48118.0,2648118.0,215.0,210.0,0.9767442,2.5622579403562E9,318890.52343335
841.0,48206.0,2648206.0,82.0,44.0,0.5365854,8.71320037409668E7,44356.4976383309
842.0,48135.0,2648135.0,435.0,339.0,0.7793103,1.63576328705078E8,62134.9468473696
843.0,48150.0,2648150.0,822.0,740.0,0.9002433,3.38484958773438E8,93204.845779196
844.0,48152.0,2648152.0,601.0,568.0,0.9450915,3.3796625967041E8,91814.8593147858
845.0,48122.0,2648122.0,258.0,235.0,0.9108527,7.7001159171875E7,38370.4559443927
846.0,49862.0,2649862.0,55.0,46.0,0.8363636,5.83959694352344E9,638886.957448361
847.0,49078.0,2649078.0,146.0,141.0,0.9657534,1.35758459012134E9,234040.781973459
848.0,49419.0,2649419.0,193.0,178.0,0.9222798,2.03114863495752E9,360093.425240859
849.0,49426.0,2649426.0,384.0,361.0,0.9401042,1.74607264105859E9,295680.472438523
850.0,49328.0,2649328.0,108.0,98.0,0.9074074,1.59536688421777E9,307399.919854516
851.0,49333.0,2649333.0,240.0,209.0,0.8708333,2.32443868452002E9,328149.855061407
852.0,49464.0,2649464.0,446.0,398.0,0.8923767,2.10213621298047E9,325188.767085911
853.0,49746.0,2649746.0,39.0,27.0,0.6923077,6.26688933751172E9,579943.087141239
854.0,49712.0,2649712.0,101.0,97.0,0.9603961,2.29279176793164E9,366803.090721647
855.0,49720.0,2649720.0,92.0,83.0,0.9021739,3.51701891870605E9,368798.074742754
856.0,48610.0,2648610.0,153.0,139.0,0.9084967,3.31756647100879E9,467945.022481763
857.0,48650.0,2648650.0,98.0,80.0,0.8163266,3.04759851770801E9,318640.028837307
858.0,49017.0,2649017.0,521.0,362.0,0.6948177,1.60079494103223E9,314520.982652169
859.0,49111.0,2649111.0,86.0,72.0,0.8372093,1.15565575667969E9,211425.041644021
860.0,49047.0,2649047.0,161.0,135.0,0.8385093,3.44519412479028E9,412105.704286825
861.0,49076.0,2649076.0,124.0,120.0,0.9677419,1.56721675327612E9,249405.618696647
862.0,49014.0,2649014.0,223.0,200.0,0.896861,2.14355333510986E9,364659.90791509
863.0,49770.0,2649770.0,223.0,212.0,0.9506726,3.46644359377148E9,339413.27313599
864.0,49706.0,2649706.0,23.0,18.0,0.7826087,1.80497965904297E9,311257.168566274
865.0,48624.0,2648624.0,111.0,100.0,0.9009009,9.66821218101367E9,832207.717179129
866.0,49829.0,2649829.0,214.0,168.0,0.7850468,1.97961627816211E9,321650.797256371
867.0,49831.0,2649831.0,19.0,18.0,0.9473684,3.31230002959961E9,479917.720907185
868.0,48473.0,2648473.0,42.0,17.0,0.4047619,1.64731655747559E9,251248.019833445
869.0,48423.0,2648423.0,384.0,355.0,0.9244792,1.86770733032764E9,248455.774905115
870.0,49247.0,2649247.0,65.0,63.0,0.9692308,2.42566095671448E9,370667.872944231
871.0,48767.0,2648767.0,71.0,60.0,0.8450704,2.36472501622363E9,299634.774832511
872.0,48892.0,2648892.0,34.0,30.0,0.8823529,1.51707130710205E9,332479.539405579
873.0,48846.0,2648846.0,242.0,203.0,0.838843,3.04319777649609E9,394727.065263718
874.0,48730.0,2648730.0,45.0,6.0,0.1333333,2.24372309539941E9,293739.879320962
875.0,49503.0,2649503.0,230.0,196.0,0.8521739,2.0541561070459E8,117919.319466298
876.0,49504.0,2649504.0,550.0,245.0,0.4454545,3.13005078801758E8,94817.6998329166
877.0,49304.0,2649304.0,22.0,20.0,0.9090909,3.70665595723535E9,479013.925915989
878.0,48744.0,2648744.0,58.0,47.0,0.8103448,1.84100797797656E9,222047.729284852
879.0,48446.0,2648446.0,468.0,400.0,0.8547009,3.50220103528223E9,338093.647076115
880.0,49682.0,2649682.0,84.0,39.0,0.4642857,1.81046915303027E9,257006.896860325
881.0,48189.0,2648189.0,61.0,56.0,0.9180328,1.0193153039519E9,251479.752098075
882.0,48021.0,2648021.0,320.0,251.0,0.784375,1.42696135255371E8,50329.4231225611
883.0,48035.0,2648035.0,291.0,124.0,0.4261168,2.46171675748047E8,78631.2434451961
884.0,48044.0,2648044.0,693.0,642.0,0.9264069,3.78428184307129E8,94057.2704780237
885.0,48089.0,2648089.0,166.0,121.0,0.7289157,2.2201865196875E8,66649.2031565316
886.0,48065.0,2648065.0,395.0,349.0,0.8835443,1.0539370642373E9,135656.670024973
887.0,48015.0,2648015.0,235.0,180.0,0.7659575,4.76135373496094E7,29218.7626768362
888.0,48082.0,2648082.0,333.0,272.0,0.8168168,1.13006017433594E8,47196.13553078
889.0,49625.0,2649625.0,53.0,42.0,0.7924528,2.35090480960156E9,320635.520167358
890.0,49614.0,2649614.0,29.0,20.0,0.6896552,2.44372818641504E9,310253.97238017
891.0,49812.0,2649812.0,16.0,16.0,1.0,1.99354746265625E9,329080.714202175
892.0,49896.0,2649896.0,0.0,NaN,NaN,1.64363574114063E9,236536.95637125
893.0,48626.0,2648626.0,NaN,NaN,NaN,1.7884963050166E9,257852.733507624
894.0,48133.0,2648133.0,92.0,87.0,0.9456522,9.17236498713013E8,171178.813952588
895.0,48885.0,2648885.0,0.0,NaN,NaN,4.81661151379883E8,135193.820737884
896.0,49442.0,2649442.0,475.0,303.0,0.6378947,1.28621132290186E9,215578.946132922
897.0,48323.0,2648323.0,407.0,388.0,0.9533169,2.81479851278809E8,116950.193403038
898.0,48098.0,2648098.0,547.0,486.0,0.8884826,2.62115529571777E8,65492.8890955828
899.0,49420.0,2649420.0,80.0,74.0,0.925,3.31902485716016E9,336186.406044458
900.0,49401.0,2649401.0,195.0,171.0,0.8769231,7.29778093715332E8,125263.869284666
901.0,49779.0,2649779.0,43.0,43.0,1.0,4.00915485661133E9,454596.510005027
902.0,48867.0,2648867.0,243.0,208.0,0.8559671,3.89799194015967E9,432260.934485686
903.0,49013.0,2649013.0,104.0,59.0,0.5673077,1.66556615364893E9,293927.324674629
904.0,48108.0,2648108.0,466.0,456.0,0.9785408,4.74254296184082E8,170880.53610947
905.0,48234.0,2648234.0,89.0,43.0,0.4831461,2.18353579299805E8,96083.3830472126
906.0,48210.0,2648210.0,329.0,301.0,0.9148936,1.40541483842041E8,54764.7211990821
907.0,48202.0,2648202.0,272.0,250.0,0.9191176,9.27357363049316E7,52981.5300289725
908.0,48235.0,2648235.0,555.0,486.0,0.8756757,1.74245274193359E8,60042.5144644567
909.0,48124.0,2648124.0,770.0,717.0,0.9311689,2.48085410124268E8,79587.4157962308
910.0,48183.0,2648183.0,242.0,241.0,0.9958678,5.41508462990479E8,141987.663096446
911.0,48240.0,2648240.0,291.0,151.0,0.5189003,1.04349254842773E8,43454.9130528366
912.0,48125.0,2648125.0,284.0,238.0,0.8380282,1.12907711104248E8,78457.6781664709
913.0,49001.0,2649001.0,NaN,NaN,NaN,2.16752186601318E8,78790.0676780526
914.0,49088.0,2649088.0,NaN,NaN,NaN,9.18700065114746E8,217699.465386031
915.0,49654.0,2649654.0,NaN,NaN,NaN,1.04779226649805E9,284131.917835897
916.0,49268.0,2649268.0,NaN,NaN,NaN,6.04942482212402E8,159875.46055666
917.0,49248.0,2649248.0,NaN,NaN,NaN,9.16806728682739E8,200863.141432159
918.0,48816.0,2648816.0,NaN,NaN,NaN,1.28814113125E7,19317.4921212789
919.0,49775.0,2649775.0,NaN,NaN,NaN,1.35273761387891E9,180592.759537896
