SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Unnamed: 10
CPIM.SE3041F,2008.11,1070.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2008.12,1077.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.01,1078.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.02,1078.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.03,1075.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.04,1089.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.05,1075.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.06,1076.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.07,1068.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.08,1075.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.09,1074.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.1,1079.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.11,1087.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2009.12,1085.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.01,1085.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.02,1087.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.03,1096.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.04,1099.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.05,1092.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.06,1085.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.07,1097.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.08,1091.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.09,1089.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.1,1092.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.11,1106.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2010.12,1100.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.01,1099.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.02,1115.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.03,1115.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.04,1118.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.05,1110.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.06,1109.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.07,1105.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.08,1116.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.09,1107.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.1,1117.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.11,1123.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2011.12,1124.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.01,1109.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.02,1113.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.03,1133.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.04,1127.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.05,1134.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.06,1136.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.07,1136.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.08,1134.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.09,1129.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.1,1141.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.11,1152.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2012.12,1146.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.01,1147.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.02,1147.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.03,1145.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.04,1157.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.05,1144.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.06,1145.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.07,1151.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.08,1142.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.09,1151.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.1,1150.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.11,1165.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2013.12,1172.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.01,1162.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.02,1172.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.03,1184.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.04,1157.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.05,1171.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.06,1177.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.07,1176.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.08,1176.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.09,1180.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.1,1196.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.11,1192.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2014.12,1206.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.01,1201.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.02,1215.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.03,1206.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.04,1203.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.05,1206.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.06,1213.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.07,1217.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.08,1226.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.09,1224.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.1,1235.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.11,1234.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2015.12,1256.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.01,1251.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.02,1257.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.03,1254.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.04,1275.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.05,1284.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.06,1281.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.07,1290.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.08,1280.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.09,1305.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.1,1313.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.11,1311.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2016.12,1311.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.01,1307.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.02,1327.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.03,1331.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.04,1332.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.05,1357.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.06,1355.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.07,1358.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.08,1354.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.09,1373.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.1,1370.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.11,1380.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2017.12,1362.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.01,1373.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.02,1383.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.03,1406.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.04,1428.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.05,1430.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.06,1437.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.07,1440.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.08,1434.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.09,1441.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.1,1469.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.11,1464.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2018.12,1473.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.01,1473.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.02,1472.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.03,1497.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.04,1503.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.05,1511.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.06,1524.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.07,1540.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.08,1533.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.09,1545.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.1,1549.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.11,1542.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2019.12,1546.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.01,1562.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.02,1549.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.03,1553.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.04,1605.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.05,1599.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.06,1615.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.07,1631.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.08,1601.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.09,1635.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.1,1639.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.11,1638.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2020.12,1683.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.01,1614.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.02,1654.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.03,1688.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.04,1703.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.05,1752.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.06,1742.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.07,1761.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE3041F,2021.08,1747.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow,?
CPIM.SE5041F,2006.11,1000.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2006.12,1041.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.01,1023.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.02,1040.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.03,1027.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.04,1017.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.05,1019.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.06,1013.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.07,1048.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.08,1044.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.09,1045.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.1,1048.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.11,1062.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2007.12,1050.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.01,1091.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.02,1076.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.03,1078.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.04,1079.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.05,1087.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.06,1059.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.07,1061.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.08,1058.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.09,1043.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.1,1067.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.11,1060.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2008.12,1074.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.01,1086.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.02,1081.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.03,1071.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.04,1046.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.05,1047.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
CPIM.SE5041F,2009.06,1054.0,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow,?
