Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SLS01G02144,2020.06,191.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02981,2009.06,747.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2010.06,806.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2011.06,948.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2012.06,901.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2013.06,810.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2014.06,723.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2015.06,681.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2016.06,791.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2017.06,833.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2018.06,899.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2019.06,911.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02981,2020.06,1039.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Current grants,?,?,?,?
GFSA.SLS01G02982,2009.06,118.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2010.06,115.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2011.06,130.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2012.06,137.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2013.06,133.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2014.06,124.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2015.06,137.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2016.06,117.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2017.06,127.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2018.06,127.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2019.06,141.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02982,2020.06,160.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other current transfers,?,?,?,?
GFSA.SLS01G02991,2009.06,637.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
