countrycode,countryname,year,SH_UHC_NOP1_CG,SH_UHC_NOP1_TO,SH_UHC_NOP1_ZG,SH_UHC_NOP1_ZS,SH_UHC_NOP2_CG,SH_UHC_NOP2_TO,SH_UHC_NOP2_ZG,SH_UHC_NOP2_ZS,SH_UHC_OOPC_10_TO,SH_UHC_OOPC_10_ZS,SH_UHC_OOPC_25_TO,SH_UHC_OOPC_25_ZS,SH_UHC_SRVS_CV_XD
IRL,Ireland,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254000.0,5.592994213104248,22000.0,0.4796504080295563,NaN
IRL,Ireland,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292000.0,6.403412818908691,31000.0,0.6890835165977478,NaN
IRN,Iran, Islamic Rep.,2005.0,0.0010612000478431,206000.0,0.0558499991893768,0.2919392883777618,0.0079247001558542,677000.0,0.2556400001049042,0.9612433910369872,7967000.0,11.313480377197266,2058000.0,2.92271089553833,NaN
IRN,Iran, Islamic Rep.,2006.0,8.617999847047E-4,166000.0,0.0453599989414215,0.2337087988853454,0.0081054996699094,706000.0,0.2614699900150299,0.9910436272621156,8173000.0,11.473919868469238,2140000.0,3.0049331188201904,NaN
IRN,Iran, Islamic Rep.,2007.0,5.396999767981E-4,82000.0,0.0284000001847744,0.1131495013833046,0.0048246001824736,401000.0,0.1556300073862075,0.5570904016494751,8221000.0,11.412540435791016,2120000.0,2.94370698928833,NaN
IRN,Iran, Islamic Rep.,2008.0,3.571000124793E-4,71000.0,0.0187999997287988,0.0977910012006759,0.0033680999185889,355000.0,0.1086499989032745,0.4868811964988708,9175000.0,12.595179557800291,2532000.0,3.475287914276123,NaN
IRN,Iran, Islamic Rep.,2009.0,5.156000261195E-4,100000.0,0.0271300002932548,0.1361773014068603,0.0043425997719168,366000.0,0.1400800049304962,0.497343510389328,1.01E7,13.722379684448242,2639000.0,3.580724000930786,NaN
IRN,Iran, Islamic Rep.,2010.0,2.827999996952E-4,55000.0,0.0148900002241134,0.0744075030088424,0.0026750001125037,251000.0,0.0862900018692016,0.3360548019409179,1.02E7,13.724410057067873,2749000.0,3.686371088027954,NaN
IRN,Iran, Islamic Rep.,2011.0,9.970000246539712E-5,25000.0,0.0052499999292194,0.0332203991711139,0.0012051999801769,162000.0,0.0388800017535686,0.2151817977428436,1.07E7,14.121219635009766,2314000.0,3.065761089324951,NaN
IRN,Iran, Islamic Rep.,2012.0,3.619999915827066E-5,4000.0,0.0019000000320374,0.005874500144273,9.265000117011E-4,116000.0,0.0298900008201599,0.1510922014713287,1.06E7,13.865099906921388,2462000.0,3.2201449871063232,NaN
IRN,Iran, Islamic Rep.,2013.0,8.920000254875049E-5,9000.0,0.0046899998560547,0.0116026997566223,9.441999718546E-4,130000.0,0.0304600000381469,0.1672911047935485,1.22E7,15.811710357666016,2913000.0,3.7613370418548575,NaN
ISL,Iceland,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,6.898491859436035,3000.0,0.9383134841918944,NaN
ISR,Israel,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342000.0,5.856520175933838,35000.0,0.6003199815750122,NaN
ISR,Israel,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458000.0,7.472472190856934,39000.0,0.6375628709793091,NaN
ISR,Israel,2001.0,0.0,0.0,0.0,0.0,7.870000263210386E-5,0.0,0.0025400000158697,0.0,548000.0,8.511590003967285,80000.0,1.2456899881362915,NaN
ISR,Israel,2005.0,0.0,0.0,0.0,0.0,3.099999901223782E-7,0.0,9.999999747378752E-6,0.0,590000.0,8.511110305786133,78000.0,1.1201800107955933,NaN
ISR,Israel,2007.0,1.8999999795710213E-8,0.0,9.999999974752427E-7,0.0,9.29999998788844E-7,0.0,2.999999924213625E-5,0.0,625000.0,8.711199760437012,78000.0,1.0930099487304688,NaN
ISR,Israel,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484000.0,6.34512996673584,53000.0,0.6898699998855591,NaN
ISR,Israel,2012.0,0.0,0.0,0.0,0.0,1.9499999325489625E-5,0.0,6.300000241026E-4,0.0,532000.0,6.721710205078125,75000.0,0.9468399882316588,NaN
ITA,Italy,2001.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5019000.0,8.80880355834961,725000.0,1.2722879648208618,NaN
ITA,Italy,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5507000.0,9.290763854980469,642000.0,1.0831749439239502,NaN
JAM,Jamaica,1991.0,0.0046148998662829,16000.0,0.2428900003433227,0.6745362877845764,0.021247399970889,45000.0,0.6854000091552734,1.8549749851226809,247000.0,10.118040084838867,58000.0,2.36087703704834,NaN
JAM,Jamaica,1992.0,0.0282041002064943,33000.0,1.484429955482483,1.3184360265731812,0.0502190999686718,57000.0,1.6199699640274048,2.301676034927368,239000.0,9.695476531982422,77000.0,3.134795904159546,NaN
JAM,Jamaica,1993.0,0.0224635992199182,31000.0,1.1822999715805054,1.2257410287857056,0.0466120988130569,64000.0,1.5036200284957886,2.55362606048584,310000.0,12.45514965057373,89000.0,3.5879030227661133,NaN
JAM,Jamaica,1994.0,0.0022217999212443,16000.0,0.1169399991631507,0.6185566782951355,0.0133851999416947,34000.0,0.4317800104618072,1.3402060270309448,222000.0,8.814433097839355,30000.0,1.185567021369934,NaN
JAM,Jamaica,1995.0,7.688999758102E-4,4000.0,0.0404700003564357,0.1523616015911102,0.0090295001864433,21000.0,0.291269987821579,0.8125951886177063,195000.0,7.692307949066162,37000.0,1.4676109552383425,NaN
JAM,Jamaica,1996.0,0.0021077999845147,8000.0,0.1109400019049644,0.3291277885437011,0.0104529000818729,27000.0,0.3371900022029876,1.0422379970550537,149000.0,5.814590930938721,30000.0,1.151947021484375,NaN
JAM,Jamaica,1997.0,0.0011201000306755,5000.0,0.0589499995112419,0.198019802570343,0.0055348998866975,20000.0,0.1785400062799453,0.7920792102813721,149000.0,5.742574214935303,32000.0,1.2376240491867063,NaN
JAM,Jamaica,2002.0,0.0021480999421328,13000.0,0.1130599975585937,0.4873853027820587,0.0123022003099322,37000.0,0.3968499898910522,1.3761470317840576,280000.0,10.378439903259276,72000.0,2.68061900138855,NaN
JAM,Jamaica,2003.0,0.0020651000086218,13000.0,0.1086900010704994,0.4892368018627167,0.0125834001228213,37000.0,0.405919998884201,1.3698630332946775,281000.0,10.371820449829102,70000.0,2.5929551124572754,NaN
JAM,Jamaica,2004.0,0.0024462000001221,14000.0,0.1287499964237213,0.5047956109046936,0.0121849998831748,32000.0,0.3930599987506866,1.1610300540924072,278000.0,10.196869850158691,79000.0,2.8773350715637207,NaN
JOR,Jordan,2002.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78000.0,1.4778480529785156,2000.0,0.0330411009490489,NaN
JOR,Jordan,2006.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315000.0,5.313601970672607,54000.0,0.9055342078208924,NaN
JPN,Japan,2008.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7896000.0,6.166069984436035,2569000.0,2.0062201023101807,NaN
KAZ,Kazakhstan,1996.0,1.461999927414E-4,4000.0,0.0076899998821318,0.0276970006525516,0.0021128000225871,54000.0,0.0681499987840652,0.3462123870849609,675000.0,4.334579944610596,194000.0,1.246364951133728,NaN
KAZ,Kazakhstan,2001.0,0.0013669000472873,49000.0,0.0719399973750114,0.3287178874015808,0.0093785002827644,135000.0,0.3025299906730652,0.909214198589325,325000.0,2.1896510124206543,13000.0,0.0875392034649849,NaN
KAZ,Kazakhstan,2002.0,0.0010374999837949,55000.0,0.0546000003814697,0.3691790103912353,0.0080140996724367,129000.0,0.2585200071334839,0.8712676763534546,322000.0,2.1659469604492188,17000.0,0.1155816987156868,NaN
KAZ,Kazakhstan,2003.0,5.606000195257E-4,31000.0,0.0295000001788139,0.2082661986351013,0.0074692000634968,108000.0,0.2409400045871734,0.723702609539032,339000.0,2.276878118515014,24000.0,0.1629472970962524,NaN
KAZ,Kazakhstan,2004.0,4.200999974273E-4,36000.0,0.0221100002527236,0.2386873066425323,0.006211900152266,108000.0,0.2003799974918365,0.7192468047142029,405000.0,2.694891929626465,21000.0,0.1422173976898193,NaN
KAZ,Kazakhstan,2005.0,1.9099999917671084E-5,0.0,0.001010000007227,0.0,4.015000013168E-4,12000.0,0.0129500003531575,0.0786722004413604,266000.0,1.757091999053955,11000.0,0.073539100587368,NaN
KAZ,Kazakhstan,2006.0,1.218999968841E-4,4000.0,0.0064199999906122,0.0280211009085178,0.0019918999169021,60000.0,0.0642599985003471,0.3897652924060821,545000.0,3.558602094650269,64000.0,0.4205442070960998,NaN
KAZ,Kazakhstan,2007.0,1.002999997581E-4,5000.0,0.0052800001576542,0.0344357006251812,0.0014478999655693,35000.0,0.0467099994421005,0.2282150983810424,552000.0,3.5638930797576904,87000.0,0.5640156865119934,NaN
KAZ,Kazakhstan,2008.0,4.149999949731864E-5,3000.0,0.0021899999119341,0.0200574994087219,9.980000322684E-4,30000.0,0.0321899987757205,0.192858800292015,573000.0,3.6536269187927246,66000.0,0.4228835999965668,NaN
KAZ,Kazakhstan,2009.0,5.419999979494605E-6,1000.0,2.859999949578E-4,0.0091701997444033,5.83800021559E-4,15000.0,0.0188299994915723,0.0947832986712455,433000.0,2.6891469955444336,20000.0,0.1227411031723022,NaN
KAZ,Kazakhstan,2010.0,7.9100000220933E-6,0.0,4.159999953117E-4,0.0,5.272999987937E-4,16000.0,0.017009999603033,0.0995673984289169,550000.0,3.3676950931549072,31000.0,0.1889905929565429,NaN
KAZ,Kazakhstan,2011.0,0.0,0.0,0.0,0.0,1.140000022132E-4,0.0,0.0036800000816583,0.0,322000.0,1.943601965904236,7000.0,0.0451291985809803,NaN
KAZ,Kazakhstan,2012.0,0.0,0.0,0.0,0.0,8.189999789465219E-5,0.0,0.0026400000788271,0.0,328000.0,1.951511025428772,16000.0,0.0924414992332458,NaN
KAZ,Kazakhstan,2013.0,1.2399999604895129E-6,0.0,6.549999670824036E-5,0.0,8.520000119460747E-5,3000.0,0.0027499999850988,0.018096899613738,312000.0,1.833024024963379,13000.0,0.0754906982183456,NaN
KEN,Kenya,1997.0,0.0400962010025978,364000.0,2.110330104827881,1.258739948272705,0.0594955012202262,506000.0,1.9192099571228027,1.746685028076172,1715000.0,5.922626972198486,513000.0,1.7728519439697266,NaN
KEN,Kenya,2005.0,0.0151883997023105,491000.0,0.7993900179862976,1.3614619970321655,0.0336446985602378,580000.0,1.085309982299805,1.608415961265564,2101000.0,5.829361915588379,544000.0,1.5087499618530271,NaN
KGZ,Kyrgyz Republic,2005.0,0.0065494999289512,81000.0,0.3447099924087524,1.5669690370559692,0.019617099314928,59000.0,0.6328099966049194,1.1486860513687134,238000.0,4.612772941589356,26000.0,0.5024527907371521,NaN
KGZ,Kyrgyz Republic,2006.0,0.0026179000269621,40000.0,0.1377899944782257,0.7751926183700562,0.0125181004405021,34000.0,0.4038099944591522,0.6537145972251892,207000.0,3.960016012191773,42000.0,0.7984688878059387,NaN
KGZ,Kyrgyz Republic,2007.0,0.0033752999734133,39000.0,0.1776500046253204,0.7480046153068542,0.0143438000231981,40000.0,0.4627000093460083,0.750130295753479,139000.0,2.6371281147003174,30000.0,0.5652164816856384,NaN
KGZ,Kyrgyz Republic,2008.0,0.0010274000233039,7000.0,0.0540699996054172,0.1365568041801452,0.0062025999650359,35000.0,0.200080007314682,0.6549152731895447,195000.0,3.669138908386232,16000.0,0.2976087927818298,NaN
KGZ,Kyrgyz Republic,2009.0,0.001025200006552,13000.0,0.0539599992334842,0.2396280020475387,0.0091187003999948,48000.0,0.2941499948501587,0.8858910799026489,214000.0,3.9681239128112793,20000.0,0.3634606897830963,NaN
KGZ,Kyrgyz Republic,2010.0,0.0019980000797659,11000.0,0.1051599979400634,0.2093344926834106,0.0093825999647378,66000.0,0.3026599884033203,1.2113189697265625,200000.0,3.672384977340698,18000.0,0.324112206697464,NaN
KGZ,Kyrgyz Republic,2011.0,0.0015746999997645,18000.0,0.0828799977898597,0.3297576904296875,0.0091306995600461,50000.0,0.294539988040924,0.9040344953536988,195000.0,3.544962882995605,45000.0,0.8109313249588013,NaN
KHM,Cambodia,2009.0,0.081949196755886,422000.0,4.313119888305664,2.994174003601074,0.1394263058900833,867000.0,4.497620105743408,6.152727127075195,1513000.0,10.736740112304688,508000.0,3.607012033462525,NaN
KOR,Korea, Rep.,1999.0,6.810000172663422E-7,0.0,3.590000051190145E-5,0.0010000000474974,1.387999946018E-4,16000.0,0.0044800001196563,0.0349406003952026,5464000.0,11.721559524536133,1361000.0,2.920281887054444,NaN
KOR,Korea, Rep.,2003.0,2.5400000595254824E-5,1000.0,0.0013399999588727,0.0025321999564766,2.583999885246E-4,19000.0,0.0083299996331334,0.0400195010006427,5515000.0,11.514450073242188,1469000.0,3.0667800903320312,NaN
KOR,Korea, Rep.,2004.0,5.099999907542952E-5,6000.0,0.0026799999177455,0.0132774002850055,2.731000131461E-4,13000.0,0.0088099995627999,0.0275417007505893,5604000.0,11.655719757080078,1559000.0,3.242417097091675,NaN
KOR,Korea, Rep.,2005.0,6.859999848529696E-5,4000.0,0.0036100000143051,0.0081745004281401,3.069000085815E-4,21000.0,0.0098999999463558,0.0435823015868663,5947000.0,12.342100143432615,1662000.0,3.44858193397522,NaN
KOR,Korea, Rep.,2006.0,6.759999814676121E-5,5000.0,0.0035600000992417,0.0110026998445391,4.692999937105E-4,32000.0,0.0151399997994303,0.0656972974538803,6403000.0,13.21934986114502,1881000.0,3.882383108139038,NaN
KOR,Korea, Rep.,2007.0,1.1299999641778412E-5,2000.0,5.939999828115E-4,0.0031542999204248,2.910000039264E-4,22000.0,0.0093900002539157,0.0454785004258155,6665000.0,13.689709663391112,2016000.0,4.140045166015625,NaN
KOR,Korea, Rep.,2008.0,8.039999556785915E-6,1000.0,4.229999904055E-4,0.0019549999851733,2.245000068796E-4,20000.0,0.0072400001809,0.0403692014515399,6638000.0,13.531189918518066,1965000.0,4.006336212158203,NaN
LAO,Lao PDR,2002.0,0.0034483999479562,57000.0,0.1814900040626526,1.033776044845581,0.0166095998138189,66000.0,0.5357900261878967,1.1950000524520874,169000.0,3.07088589668274,3000.0,0.05312480032444,NaN
LAO,Lao PDR,2007.0,0.001797099946998,24000.0,0.0945800021290779,0.4039618968963623,0.0120678003877401,59000.0,0.3892900049686432,0.9942263960838318,177000.0,2.9823219776153564,16000.0,0.2636683881282806,NaN
LBN,Lebanon,1999.0,6.479999865405262E-5,1000.0,0.0034099998883903,0.027547899633646,3.5809999099E-4,1000.0,0.0115499999374151,0.0277398992329835,1416000.0,44.851680755615234,317000.0,10.03339958190918,NaN
LBR,Liberia,2007.0,0.0286414008587598,77000.0,1.5074399709701538,2.188338041305542,0.0414448007941246,22000.0,1.3369300365447998,0.6161298155784607,276000.0,7.858486175537109,56000.0,1.5952939987182615,NaN
LCN,Latin America & Caribbean,2000.0,NaN,3302000.0,NaN,0.6293788552284241,NaN,7888000.0,NaN,1.5035303831100464,7.0531E7,13.439774513244627,1.3558E7,2.5844521522521973,NaN
LCN,Latin America & Caribbean,2005.0,NaN,4106000.0,NaN,0.7326382398605347,NaN,8789000.0,NaN,1.5682648420333862,9.8214E7,17.53182601928711,1.8025E7,3.2162203788757324,NaN
LCN,Latin America & Caribbean,2010.0,NaN,2765000.0,NaN,0.4637217223644256,NaN,6233000.0,NaN,1.045442819595337,8.8286E7,14.814598083496094,1.4925E7,2.503194808959961,NaN
LKA,Sri Lanka,1995.0,0.0023576999083161,130000.0,0.1240900009870529,0.7210158705711365,0.01858969964087,313000.0,0.5996699929237366,1.7335829734802246,887000.0,4.905508041381836,93000.0,0.5127965807914734,NaN
LKA,Sri Lanka,2002.0,9.989000391215E-4,41000.0,0.0525700002908706,0.2159024029970169,0.0100528001785278,244000.0,0.3242799937725067,1.2884809970855713,504000.0,2.6609079837799072,9000.0,0.0471118986606597,NaN
LKA,Sri Lanka,2009.0,1.448999973945E-4,9000.0,0.0076299998909235,0.047496099025011,0.0029249999206513,89000.0,0.0943600013852119,0.4441811144351959,577000.0,2.8882269859313965,20000.0,0.097751997411251,NaN
LSO,Lesotho,2002.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34000.0,1.797206997871399,4000.0,0.2082237005233764,NaN
LTU,Lithuania,1998.0,9.380000119563192E-5,1000.0,0.0049399998970329,0.0318224988877773,0.0013230999466031,14000.0,0.0426799990236759,0.3873659074306488,263000.0,7.419418811798096,57000.0,1.6090149879455566,NaN
LTU,Lithuania,1999.0,9.4299997726921E-5,0.0,0.0049600000493228,0.0,0.0020198000129312,10000.0,0.065150000154972,0.2905280888080597,282000.0,7.994296073913574,50000.0,1.4087740182876587,NaN
LTU,Lithuania,2000.0,9.590000263415276E-5,3000.0,0.0050499998033046,0.0788002014160156,0.0028005000203847,14000.0,0.0903400033712387,0.4060494005680084,352000.0,10.063739776611328,85000.0,2.4275989532470703,NaN
LTU,Lithuania,2001.0,1.197000019601E-4,1000.0,0.0063000000081956,0.0227538999170064,0.0029126000590622,18000.0,0.0939500033855438,0.5233386754989624,399000.0,11.48490047454834,93000.0,2.6881399154663086,NaN
LTU,Lithuania,2002.0,2.279000036651E-4,2000.0,0.0119899995625019,0.0609246008098125,0.0035437000915408,20000.0,0.1143099963665008,0.5750240087509155,416000.0,12.082249641418455,99000.0,2.88454008102417,NaN
LTU,Lithuania,2003.0,4.089999856660143E-5,1000.0,0.0021500000730156,0.0217781998217105,0.0013118999777361,8000.0,0.0423199981451034,0.225938007235527,393000.0,11.511560440063477,78000.0,2.2959959506988525,NaN
LTU,Lithuania,2004.0,1.3300000318849923E-5,1000.0,6.990000256337E-4,0.019030200317502,6.35800010059E-4,6000.0,0.0205099992454051,0.1692382991313934,405000.0,11.984020233154297,85000.0,2.528057098388672,NaN
LTU,Lithuania,2008.0,3.429999924264848E-5,0.0,0.00179999996908,0.0039249998517334,2.565000031609E-4,1000.0,0.00827999971807,0.0363951995968818,411000.0,12.850170135498049,85000.0,2.6656179428100586,NaN
LTU,Lithuania,2010.0,0.0,0.0,0.0,0.0,3.0100000003585592E-5,0.0,9.720000089146E-4,0.0078788995742797,303000.0,9.794981002807615,51000.0,1.636857986450195,NaN
LUX,Luxembourg,1998.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5000.0,1.161944031715393,0.0,0.0,NaN
LUX,Luxembourg,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,3.38401198387146,1000.0,0.1481693983078003,NaN
LVA,Latvia,2002.0,4.755000118166E-4,4000.0,0.0250300001353025,0.1614370048046112,0.0030463000293821,9000.0,0.0982699990272522,0.3949579000473022,212000.0,9.156784057617188,31000.0,1.3422319889068604,NaN
LVA,Latvia,2003.0,2.177999995183E-4,1000.0,0.011459999717772,0.0621476992964744,0.0030241999775171,5000.0,0.0975499972701072,0.2272924929857254,240000.0,10.497329711914062,38000.0,1.65487802028656,NaN
LVA,Latvia,2004.0,4.540999943856E-4,3000.0,0.0239000003784894,0.1165333986282348,0.0021083001047372,4000.0,0.068010002374649,0.1687736958265304,271000.0,11.963640213012695,40000.0,1.788377046585083,NaN
LVA,Latvia,2005.0,2.343999949516E-4,2000.0,0.0123300002887845,0.0776017010211944,0.0027451000642031,5000.0,0.0885500013828277,0.2298018932342529,279000.0,12.478759765625,51000.0,2.277056932449341,NaN
LVA,Latvia,2006.0,3.260000084992498E-5,1000.0,0.0017199999419972,0.0384988002479076,6.036999984644E-4,2000.0,0.0194700006395578,0.1095068007707595,242000.0,10.914819717407228,41000.0,1.8314659595489504,NaN
MAR,Morocco,1998.0,0.0014198999851942,85000.0,0.0747300013899803,0.3016440868377685,0.0105374995619058,320000.0,0.3399200141429901,1.1341190338134766,1170000.0,4.152225017547607,71000.0,0.2505331933498382,NaN
MAR,Morocco,2000.0,0.0019060999620705,178000.0,0.1003199964761734,0.6185842156410217,0.0160595998167991,552000.0,0.5180500149726868,1.9129760265350344,3319000.0,11.50405979156494,154000.0,0.5341135859489441,NaN
MAR,Morocco,2006.0,0.0027073000092059,193000.0,0.1424899995326995,0.6250559091567993,0.024227600544691,983000.0,0.7815300226211548,3.1830649375915527,6792000.0,22.00155067443848,833000.0,2.69966197013855,NaN
MDA,Moldova,1999.0,0.0129281003028154,69000.0,0.680429995059967,1.9022330045700075,0.035877801477909,64000.0,1.157349944114685,1.7621220350265503,271000.0,7.438422203063965,114000.0,3.1175479888916016,NaN
MDA,Moldova,2000.0,0.011672300286591,70000.0,0.614329993724823,1.9204250574111936,0.0351867005228996,62000.0,1.1350500583648682,1.7082079648971558,251000.0,6.891069889068604,99000.0,2.721496105194092,NaN
MDA,Moldova,2001.0,0.009978899732232,56000.0,0.5252100229263306,1.5453530550003052,0.0304921008646488,72000.0,0.98361998796463,1.971001982688904,318000.0,8.757121086120605,108000.0,2.9718589782714844,NaN
MDA,Moldova,2002.0,0.0060041998513042,48000.0,0.3160099983215332,1.3121850490570068,0.0269304998219013,80000.0,0.8687300086021423,2.205012083053589,347000.0,9.5830078125,111000.0,3.0527000427246094,NaN
MDA,Moldova,2003.0,0.0039858999662101,33000.0,0.2097799926996231,0.9215787053108216,0.0226814001798629,70000.0,0.731660008430481,1.9311039447784424,383000.0,10.607990264892578,122000.0,3.3892500400543213,NaN
MDA,Moldova,2004.0,0.0020214999094605,23000.0,0.1063999980688095,0.6393954753875732,0.0164375007152557,66000.0,0.530239999294281,1.8427950143814087,340000.0,9.441370964050291,94000.0,2.620929956436157,NaN
MDA,Moldova,2005.0,0.0052459998987615,37000.0,0.2761099934577942,1.0243120193481443,0.0267914999276399,89000.0,0.8642399907112122,2.47721004486084,387000.0,10.754190444946287,118000.0,3.2811880111694336,NaN
MDA,Moldova,2006.0,0.0025824001058936,19000.0,0.1359100043773651,0.5421667098999023,0.0169498994946479,72000.0,0.5467699766159058,2.0088140964508057,540000.0,15.05706024169922,128000.0,3.5675880908966064,NaN
MDA,Moldova,2007.0,8.597000269219E-4,6000.0,0.0452499985694885,0.1713407039642334,0.0084670996293425,39000.0,0.2731299996376037,1.092018961906433,517000.0,14.453980445861816,126000.0,3.5194549560546875,NaN
MDA,Moldova,2008.0,6.125000072643E-4,7000.0,0.0322399996221065,0.1986714005470276,0.0090392995625734,44000.0,0.291590005159378,1.2445030212402344,533000.0,14.92926025390625,127000.0,3.556411027908325,NaN
MDA,Moldova,2009.0,7.042000070214E-4,8000.0,0.0370699986815452,0.2150769978761673,0.007509300019592,36000.0,0.2422299981117248,1.004119038581848,589000.0,16.532520294189453,121000.0,3.3943259716033936,NaN
MDA,Moldova,2010.0,2.597999991849E-4,2000.0,0.0136700002476572,0.0484331995248794,0.0086557995527982,49000.0,0.2792200148105621,1.3797780275344849,645000.0,18.10576057434082,135000.0,3.792747020721436,NaN
MDA,Moldova,2011.0,1.010999985737E-4,2000.0,0.0053199999965727,0.0445645004510879,0.0044371001422405,23000.0,0.1431300044059753,0.6465300917625427,556000.0,15.63051986694336,115000.0,3.2268290519714355,NaN
MDA,Moldova,2012.0,2.752000000327E-4,3000.0,0.0144800003618001,0.0911677032709121,0.0038191000930964,20000.0,0.1231999993324279,0.5550041198730469,581000.0,16.308700561523438,116000.0,3.259567975997925,NaN
MDA,Moldova,2013.0,8.350000280188397E-5,0.0,0.0043899999000132,0.0,0.0026680000592023,15000.0,0.0860600024461746,0.4306741952896118,571000.0,16.04521942138672,127000.0,3.558665990829468,NaN
MDG,Madagascar,2001.0,0.0075312000699341,53000.0,0.3963800072669983,0.3266783058643341,0.0117667997255921,52000.0,0.3795700073242187,0.3168081045150757,164000.0,1.0101770162582395,26000.0,0.1598680019378662,NaN
MDG,Madagascar,2005.0,0.0060266000218689,37000.0,0.3171899914741516,0.2016732990741729,0.0076930997893214,20000.0,0.2481600046157837,0.1071235015988349,141000.0,0.7705538868904114,6000.0,0.0338996984064579,NaN
MDV,Maldives,2009.0,0.0019021000480279,2000.0,0.1001100018620491,0.5229064226150513,0.0128597002476453,2000.0,0.4148299992084503,0.6291164755821228,72000.0,20.135459899902344,6000.0,1.605705976486206,NaN
MEA,Middle East & North Africa,2000.0,NaN,2273000.0,NaN,0.7312303185462952,NaN,4303000.0,NaN,1.3842673301696775,2.6307E7,8.295411109924316,4498000.0,1.4183670282363892,NaN
MEA,Middle East & North Africa,2005.0,NaN,1777000.0,NaN,0.5202022194862366,NaN,4144000.0,NaN,1.1875218152999878,4.0099E7,11.48190212249756,5872000.0,1.682618498802185,NaN
MEA,Middle East & North Africa,2010.0,NaN,1298000.0,NaN,0.3413909077644348,NaN,3304000.0,NaN,0.8507468700408936,5.2139E7,13.433074951171877,8394000.0,2.161264419555664,NaN
MEX,Mexico,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312000.0,9.64937973022461,1762000.0,2.325350046157837,NaN
MEX,Mexico,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885000.0,10.615209579467772,2523000.0,3.0144500732421875,NaN
MEX,Mexico,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401000.0,9.45715045928955,2093000.0,2.355679988861084,NaN
MEX,Mexico,1994.0,0.0054910001344978,882000.0,0.289000004529953,0.9549000263214112,0.02247029915452,1310000.0,0.7248499989509583,1.4181699752807615,9245000.0,10.011119842529297,2390000.0,2.5877699851989746,NaN
MEX,Mexico,1996.0,0.0065589998848736,840000.0,0.3452099859714508,0.8776400089263916,0.0262423995882272,1809000.0,0.846530020236969,1.8905999660491943,1.09E7,11.393980026245115,2648000.0,2.766969919204712,NaN
MEX,Mexico,1998.0,0.0054545002058148,838000.0,0.2870799899101257,0.8482300043106079,0.0190274994820356,1117000.0,0.613789975643158,1.129830002784729,8878000.0,8.983980178833008,2028000.0,2.0517399311065674,NaN
MEX,Mexico,2000.0,0.0038751999381929,798000.0,0.2039600014686584,0.7847099900245667,0.0167571008205413,1484000.0,0.5405499935150146,1.4589099884033203,9971000.0,9.802689552307127,2484000.0,2.4416799545288086,NaN
MEX,Mexico,2002.0,0.0035077999345958,671000.0,0.1846199929714203,0.6426399946212769,0.0165781993418931,1467000.0,0.5347800254821777,1.405959963798523,9804000.0,9.39472961425781,2296000.0,2.2005300521850586,NaN
MEX,Mexico,2004.0,0.0032095001079142,477000.0,0.1689199954271316,0.4462200105190277,0.0131110996007919,1405000.0,0.4229399859905243,1.3135900497436523,1.06E7,9.89225959777832,2937000.0,2.744760036468506,NaN
MEX,Mexico,2008.0,0.0014502999838441,261000.0,0.0763299986720085,0.2293400019407272,0.0073466999456286,1139000.0,0.2369900047779083,1.0016599893569946,6853000.0,6.0288801193237305,1716000.0,1.5093899965286257,NaN
MEX,Mexico,2010.0,0.0010004000505432,275000.0,0.0526500009000301,0.2342499941587448,0.0052897999994456,563000.0,0.1706400066614151,0.4796400070190429,4209000.0,3.587729930877685,880000.0,0.7497299909591675,NaN
MEX,Mexico,2012.0,8.136000251397E-4,344000.0,0.0428199991583824,0.2844299972057342,0.006634899880737,834000.0,0.2140299975872039,0.6904699802398682,8613000.0,7.128280162811279,2310000.0,1.911829948425293,NaN
MKD,North Macedonia,1996.0,5.635999841615E-4,1000.0,0.0296599995344877,0.0649179965257644,0.0056487000547349,0.0,0.182219997048378,0.0,38000.0,1.9094250202178955,4000.0,0.2081310003995895,NaN
MKD,North Macedonia,1997.0,0.0012205999810248,6000.0,0.064240001142025,0.3116177022457123,0.0046700001694262,15000.0,0.150639995932579,0.7478923201560974,34000.0,1.6903979778289795,0.0,0.0212781000882387,NaN
