depcode,deplib,cominsee,comlib,equipementid,equnbequidentique,actcode,actlib,equactivitepraticable,equactivitepratique,equactivitesallespe,actnivlib,equutilperformance,equhauteursurfaceevo,equathnbsauthauteur,equnatureskkmlance,equnateclsub,equaccueillocalrangement,equacceshandimaire,equnatureskaltitudehaute,equacceshandisvestiaire,gestiontypeproprietaireprinclib,equnatcouloir,equathnbsauttotal,equacceshandimvestiaire,equnombatiment,equtravauxrealconformite,equnaturesktotalremontee,equpresencepataugeoir,equconfortbainvapeur,equacceshandisaire,gestiontypegestionnaireprinclib,equnatimhandi,equnom,anneetravauxreallibelle,equnatureacpubmec,equsanitairepublic,equnatureacpubped,equsaenbcouloir,equerppa,equnatprofmini,gestiontypeproprietaireseclib,equipementtir300,equutilformation,equnatureskjardinalpin,equnatureskslalom,equdemarchehqe,equsono,equipementtirautre,equtravauxrealnorme,equdatecreation,equnatureskborder,anneeservicelib,nb_ficheequipement,equnatureskhalfpipe,equnatureacsecmec,equnaturesevoies,equnatureacpubrout,equlongueurevolution,equnaturepdesi,equnatsurv,equsaehauteur,column_202,equnatriviere,equipementtypelib,equeclairage,equvestiairespochauffe,equaccueilaucun,equathnbcouloirligne,equnatlongueurbassin,equconfortbainbouillonant,equsanitairesportif,equnatnbp7,equnatnbptotal,equnatnbp5,equnatnbp3,equipnaturesituationlib,equnatureskaltitudebasse,equnbvestiairearbitre,equdatemaj,equacceshandimsanispo,equnatureloctec,equaccueildopage,equacceshandimtribune,equnatureskdebit,equnatureskjardinnordique,equacceshandimsanipub,equnaturelocped,equipementtypecode,naturesollib,equnatmm,equathnblancertotal,equipementtir10,equtravauxrealdegradation,equnatureacpubnau,equchauffagesolaire,equnatpentaglisse,equnatfm,equerpoa,equerpref,equsurfaceevolution,equathnbsautlongueur,equathnbdisque,equathnbsauttriple,equerpcategorie,equacceshandissanipub,equdatederniertravauxaucun,equaccueilclub,equaccueilsalle,equnaturesknbkmskinordique,equgestiondsp,equnatautre,equipementtir100,equnbvestiairespo,equaccueilautre,equdouche,equtravauxrealvetuste,equnatureacsecped,equhauteurevolution,equacceshandissanispo,equgpsy,equathlonglignedroite,equipementtir200,equathnbmarteaumixte,equproximite,equathriviere,equerpl,equerpo,equerpn,naturelibelle,equnaturesksnowpark,equnatmav,equutilscolaire,equnatnbp10,equnaturealert,equaccueilbuvette,equnatlargeurbassin,equgpsx,equerpx,insnom,equlargeurevolution,equerpp,column_201,equerpr,equconfortautre,equnaturesknbkmskialpin,equconfortsolarium,equipementtir50,equaccueilreception,equaccueilbureau,equchauffagegaz,equsaesurface,equathdev,equtableaufixe,equerpcts,equnatformelib,equacceshandistribune,equgpsy_x,equaccueilinfirmerie,equnatnbttotal,equathnbcouloirhorsligne,equutilindividuel,equutilclub,equnatureclassfedemaxi,column_200,equaccueilmedic,equchauffageautre,equutilautre,equnatureacsecrout,equchauffageelectricite,equerpsg,equipementtir25,equconfortsauna,equanneeservice,equnatureautorise,equnatureshnbpisteneigearti,equconfortaucun,equnatsurfacebassin,equnatnbt3,equnatnbt1,equdatederniertravauxreal,gestiontypegestionnaireseclib,equnbplacetribune,equathnbjavelot,equnaturesignal,equacceshandimaucun,equutilrecreation,equnaturesktremplin,equchauffagenon,equnattobog,equacceshandisaucun,equnbcouloirpiste,equnatureestour,equipementtirplateau,equathnbmarteau,equtravauxrealusager,equnatureclassfedemini,equathnbsautperche,equnatureaetreuil,equathnbpoids,insnumeroinstall,equchauffagefuel,equerprpe,equnatprofmax,equnatureacsecnau,equnatsurfaceplagebassin,equchrono,equnatsonorisationsub,equouvertsaison,equamenagementaucun,insaccessibiliteaucun,inscodepostal,inspartlibelle,insnbcouvert,insarrondissement,instransporttrain,insnbplaceparkinghandi,instransportmetro,insnblit,inslieudit,instransportbateau,insmulticommune,insdatecreation,insnbplaceparking,nb_equipements,instransportautre,insemprisefonciere,instransporttram,insaccessibilitehandimoteur,insnovoie,insgardiennee,inslibellevoie,insinternat,instransportbus,insdatemaj,insaccessibilitehandisens
94,Val-de-Marne,94071,Sucy-en-Brie,154501,1,8001,Tennis de table,-1,-1,-1,Entrainement,1.0,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Le Gymnase,,,-1,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1995-2004,2,,,,,44.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:01:28,Oui,,0,Non,,,Oui,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,,Non,-1,0,0,,0.0,,,4,0,-1,0,,7.0,Non,48.75997,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,-1,,2.52598,-1,Gymnase Du Piple,18.0,0.0,,0,0,,0,,-1,0,-1,,,-1,0,,Non,"48.75997, 2.52598",0,,,,1.0,,,0,0,1.0,,0,0,,0,1996.0,,,-1,,,,,,210,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710016,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,2,0,0,,0,0.0,2005-09-23T00:00:00,20,2,0,0,0,1,152 Bis,Avec logement de gardien,Rue De Boissy,0.0,1,2016-03-08T17:01:28,0
94,Val-de-Marne,94071,Sucy-en-Brie,154502,1,4301,Judo / Jujitsu / Taiso,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle Des Arts Martiaux,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,16.0,,,,,,Dojo / Salle d'arts martiaux,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,1801,Synthetique (hors gazon),,,,0,,0,,,0.0,0,192.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,4.0,Non,48.76195,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53605,-1,Gymnase Du Plateau,12.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.76195, 2.53605",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154504,1,1101,Basket-Ball,-1,-1,0,Competition departementale,1.0,,,,,0,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,La Grande Salle,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,40.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,6.0,Non,48.76214,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53573,-1,Gymnase Du Plateau,20.0,0.0,,0,0,,0,,0,-1,-1,,,-1,0,,Non-concerne,"48.76214, 2.53573",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154507,1,503,Course sur piste,-1,-1,0,Entrainement,,,1.0,,,0,Non,,Non,Commune,,4.0,Non,,0,,,0,Non,Commune,,Stade D'Athletisme,,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,16,,,,,,,,,,,Stade dathletisme,0,-1.0,0,6.0,,0,-1,,,,,,,4,2016-03-08T12:10:16,Non,,0,Non,,,Non,,1001,Stabilise/cendree,,4.0,,0,,0,,,0.0,0,,2.0,1.0,0.0,3.0,Non,-1,0,0,,0.0,,,4,0,-1,0,,,Non,48.75911,150.0,,0.0,0,0.0,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.53288,0,Parc Des Sports De Sucy En Brie,,0.0,,0,0,,0,,0,0,0,,400.0,0,0,,Non,"48.75911, 2.53288",0,,6.0,1.0,1.0,,,0,0,,,0,0,,0,1969.0,,,-1,,,,,,580,1.0,,Oui,1.0,,-1,,Oui,,,,1.0,0,,1.0,,1.0,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154517,2,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,2 Courts De Tennis Exterieurs 1 Et 2,,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,16,,,,,36.0,,,,,,Court de tennis,0,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:10:17,Non,,0,Non-concerne,,,Non,,501,Beton,,,,0,,0,,,0.0,0,648.0,,,,5.0,Non,-1,-1,0,,0.0,,,2,0,-1,0,,,Non,48.75876,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,-1,,2.53637,0,Parc Des Sports De Sucy En Brie,18.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.75876, 2.53637",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1969.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,309609,1,2901,Football / Football en salle (Futsal),-1,-1,0,Scolaire,,,,,,-1,Oui,,Non,Etablissement d'enseignement prive,,,Non,,0,,,0,Non,Etablissement d'enseignement prive,,Gymnase,A partir de 2005,,0,,,0,,,,1.0,,,0.0,0,,0,2010-07-06T00:00:00,,1945-1964,2,,,,,15.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-10-11T00:00:00,Oui,,0,Non-concerne,,,Non-concerne,,1901,Beton,,,,0,,0,,,,0,180.0,,,,,Non-concerne,0,0,0,,0.0,,,2,0,-1,-1,,8.0,Non,48.7677,,,,0,,0,,,Interieur,,,1.0,,,0,,2.51654,0,Ecole Privee Du Petit Val,12.0,,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.7677, 2.51654",0,,,,,,,0,0,,,0,0,,0,1950.0,,,-1,,,,2015.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710025,-1,0,,,,0,,0.0,-1,0,94370,Etablissement scolaire,1200,,0,0,0,0,,0,0.0,2010-06-07T00:00:00,50,2,0,180,0,1,12,Non,Avenue Albert Pleuvry,0.0,1,2016-03-24T10:50:14,0
94,Val-de-Marne,94071,Sucy-en-Brie,356627,1,3401,Gymnastique Artistique,-1,-1,0,Competition departementale,1.0,,,,,-1,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle De Gymnastique,,,-1,,,0,,,,1.0,,,,0,,0,2016-02-05T10:18:40,,A partir de 2005,2,,,,,,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-07T12:03:41,Oui,,0,Non-concerne,,,Oui,,1901,Beton,,,,0,,0,,,0.0,0,800.0,,,,,Non,-1,0,0,,0.0,,,3,0,-1,0,,7.65,Non,48.77189,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.52264,0,Espace Cite Verte,,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.77189, 2.52264",0,,,,1.0,,,0,-1,1.0,,0,0,,0,2014.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710028,0,0,,,,0,,,-1,0,94370,Non,0,,0,0,0,0,Rue Cite Verte,0,,2016-05-02T00:00:00,100,2,0,0,0,1,,Sans logement de gardien,,,1,2016-03-07T12:03:41,0
94,Val-de-Marne,94071,Sucy-en-Brie,154489,1,6001,Petanque et jeu provencal,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,-1,Oui,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Commune,,Terrain De Petanque,1995-2004,,0,,,0,,,,,,,0.0,0,,0,2005-09-23T00:00:00,,1945-1964,1,,,,,50.0,,,,,,Terrain de petanque,0,0.0,0,,,0,-1,,,,,,,0,2016-02-17T16:03:23,Non,,0,Non-concerne,,,Non-concerne,,202,Stabilise/cendree,,,,0,,0,,,0.0,0,1550.0,,,,,Non-concerne,0,-1,0,,0.0,,,0,0,0,0,,,Non,48.76971,,,,-1,,0,0.0,0.0,Decouvert,,,,,,0,,2.52404,0,Parc Chaumoncel,31.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.76971, 2.52404",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1964.0,,,-1,,,,2004.0,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710010,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,1,0,0,0,0,,Non,Parc Chaumoncel,0.0,1,2016-02-17T16:03:23,0
94,Val-de-Marne,94071,Sucy-en-Brie,154502,1,4401,Karate/Karate jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle Des Arts Martiaux,A partir de 2005,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,3,,,,,16.0,,,,,,Dojo / Salle d'arts martiaux,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:15:48,Non,,0,Non-concerne,,,Non,,1801,Synthetique (hors gazon),,,,0,,0,,,0.0,0,192.0,,,,5.0,Non,0,0,0,,0.0,,,4,0,-1,0,,4.0,Non,48.76195,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.53605,-1,Gymnase Du Plateau,12.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.76195, 2.53605",0,,,,1.0,,,0,0,1.0,,0,0,,0,1966.0,,,-1,,,,2007.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710017,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,10,3,0,0,0,1,52,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:15:48,0
94,Val-de-Marne,94071,Sucy-en-Brie,154479,1,7103,Modelisme automobile radio-guide,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Association(s),,Piste Tout Terrain,A partir de 2005,,0,,,-1,,,,,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,2,,,,,70.0,,,,,,Site de modelisme automobile,0,0.0,0,,,0,-1,,,,,,,0,2016-02-17T15:36:13,Non,,0,Non-concerne,,,Non-concerne,,2501,Surface naturelle,,,,0,,0,,,0.0,0,2170.0,,,,5.0,Non-concerne,0,0,0,,0.0,,,0,0,0,-1,,,Non,48.78116,,,,0,,0,0.0,0.0,Decouvert,,,,,,-1,,2.51107,0,Robot Club 94,30.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.78116, 2.51107",0,,,,1.0,,,0,0,1.0,,0,0,,0,1983.0,,,-1,,,,2006.0,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710005,0,0,,,,0,,0.0,-1,1,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,80,2,0,0,0,0,,Non,Rue Du Moulin Bateau,0.0,1,2016-02-17T15:36:13,0
94,Val-de-Marne,94071,Sucy-en-Brie,154521,1,2603,Dressage,-1,-1,0,Entrainement,,,,,,-1,Non,,Non-concerne,Etablissement prive commercial,,,Non-concerne,,0,,,0,Non,Etablissement prive commercial,,Manege 2,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,4,,,,,25.0,,,,,,Manage,-1,0.0,0,,,0,-1,,,,,,,0,2016-02-18T14:01:02,Non,,0,Non-concerne,,,Non,,903,Sable,,,,0,,0,,,0.0,0,425.0,,,,,Non,0,-1,0,,0.0,,,0,0,0,0,,7.0,Non,48.75499,,,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.554,0,Poney Club De Sucy,17.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.75499, 2.554",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1968.0,,,-1,,,,2004.0,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710019,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,4,0,5067,0,1,16-18,Non,Allee Des Blancs,0.0,1,2016-02-18T14:01:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,154523,1,2601,Equitation,-1,-1,0,Entrainement,,,,,,-1,Non,,Non-concerne,Etablissement prive commercial,,,Non-concerne,,0,,,0,Non,Etablissement prive commercial,,Manege 1,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,4,,,,,22.0,,,,,,Manage,-1,0.0,0,,,0,-1,,,,,,,0,2016-02-18T14:01:02,Non,,0,Non-concerne,,,Non,,903,Sable,,,,0,,0,,,0.0,0,440.0,,,,,Non,-1,-1,0,,0.0,,,0,0,0,0,,7.0,Non,48.75499,,,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.55403,0,Poney Club De Sucy,20.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.75499, 2.55403",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1998.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710019,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,4,0,5067,0,1,16-18,Non,Allee Des Blancs,0.0,1,2016-02-18T14:01:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,280165,1,501,Saut,-1,-1,0,Entrainement,,,,,,0,Non,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Commune,,Piste D'Athletisme,,,0,,,0,,,,,,,0.0,0,,0,2007-05-11T00:00:00,,1985-1994,2,,,,,150.0,,,,,,Piste d'athletisme isolee,-1,0.0,-1,,,0,0,,,,,,,0,2016-03-09T09:31:16,Non-concerne,,0,Non-concerne,,,Non-concerne,,1004,Stabilise/cendree,,,,0,,0,,,0.0,0,600.0,,,,,Non-concerne,-1,0,0,,0.0,,,0,0,0,0,,,Non-concerne,48.77721,,,,-1,,0,0.0,0.0,Decouvert,,,,,,0,,2.52821,0,City Stade De La Fosse-Rouge,4.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77721, 2.52821",0,,,1.0,,,,0,0,,,0,0,,0,,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,3.0,,,,0,,,,,940710011,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,629,0,0,,Non,Rue Du Grand-Val,0.0,1,2016-03-09T09:31:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,331037,2,8801,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Commune,,2 Terrains De Beach Volley,,,0,,,-1,,,,,,,0.0,0,,0,2012-07-20T00:00:00,,A partir de 2005,16,,,,,20.0,,,,,,Terrain de beach-volley,0,0.0,-1,,,0,0,,,,,,,0,2016-03-08T12:10:17,Non-concerne,,0,Non-concerne,,,Non-concerne,,2902,Sable,,,,0,,0,,,,0,560.0,,,,1.0,Non-concerne,-1,0,0,,0.0,,,0,0,0,0,,,Non-concerne,48.7608,,,,-1,,0,,,Decouvert,,,1.0,,,0,,2.54196,0,Parc Des Sports De Sucy En Brie,28.0,,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.7608, 2.54196",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,2010.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,356800,1,6401,Rugby a 15 / Rugby a 7,-1,-1,0,Entrainement,1.0,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Terrain De Rugby I Non Eclaire,,,-1,,,0,,,,1.0,,,,0,,0,2016-02-17T15:46:04,,1975-1984,16,,,,,110.0,,,,,,Terrain de rugby,0,-1.0,0,,,0,-1,,,,,,,2,,Non,,0,Non-concerne,,,Non,,2803,Gazon naturel,,,,0,,0,,,0.0,0,6160.0,,,,,Non,-1,0,0,,0.0,,,16,0,-1,0,,,Non,48.77817,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.50288,0,Stade Paul Meyer,56.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77817, 2.50288",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,0,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,,0,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,356844,1,2601,Equitation,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,-1,Non,,Non-concerne,Etablissement prive commercial,,,Non-concerne,,0,,,0,Non,Etablissement prive commercial,,Manege 3 Baby,,,-1,,,0,,,,,,,,0,,0,2016-02-18T14:01:02,,A partir de 2005,4,,,,,15.0,,,,,,Carriare,-1,,0,,,0,-1,,,,,,,0,,Non,,0,Non-concerne,,,Non,,901,Sable,,,,0,,0,,,0.0,0,120.0,,,,,Non,-1,-1,0,,0.0,,,0,0,0,0,,4.0,Non,48.75483,,,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.55405,0,Poney Club De Sucy,8.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.75483, 2.55405",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,2009.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710019,0,0,,,,0,,,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,4,0,5067,0,1,16-18,Non,Allee Des Blancs,0.0,1,2016-02-18T14:01:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,357083,2,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,2 Courts De Tennis Exterieurs 6 Et 7,,,-1,,,0,,,,1.0,,,,0,,0,2016-03-08T12:10:17,,1995-2004,16,,,,,36.0,,,,,,Court de tennis,0,-1.0,0,,,0,-1,,,,,,,0,,Non,,0,Non-concerne,,,Non,,501,Synthetique (hors gazon),,,,0,,0,,,0.0,0,648.0,,,,,Non,-1,-1,0,,0.0,,,2,0,-1,0,,,Non,48.75824,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.53654,0,Parc Des Sports De Sucy En Brie,18.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.75824, 2.53654",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,2003.0,,,-1,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154468,1,6401,Rugby a 15 / Rugby a 7,-1,-1,0,Competition nationale,1.0,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Terrain De Rugby Honneur A Non Eclaire,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,16,,,,,120.0,,,,,,Terrain de rugby,0,-1.0,0,,,0,-1,,,,,,,2,2016-02-17T15:46:04,Non,,0,Non,,,Non,,2803,Gazon naturel,,,,0,,0,,,0.0,0,8400.0,,,,,Non,0,-1,0,,0.0,,,16,0,-1,-1,,,Non,48.77563,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,-1,,2.50548,0,Stade Paul Meyer,70.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non,"48.77563, 2.50548",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,2002.0,,300,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,0.0,-1,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,154480,1,1101,Basket-Ball,-1,-1,0,Scolaire,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,La Grande Salle,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,2,,,,,40.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-09T09:35:18,Non,,0,Non-concerne,,,Non,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,3.0,Non,0,0,0,,0.0,,,3,0,-1,-1,,5.0,Non,48.77174,,,,0,,-1,0.0,0.0,Interieur,,,1.0,,,0,,2.51494,-1,Gymnase Montaleau,20.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.77174, 2.51494",0,,,,1.0,,,0,0,1.0,,0,0,,0,1965.0,,,-1,,,,2001.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710006,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,0,0,1,,Avec logement de gardien,Rue De Montaleau,0.0,1,2016-03-09T09:35:18,0
