,Code région INSEE,Libellé région,Code département INSEE,Libellé département,Code EPCI INSEE,Libellé EPCI,Identifiant logement dans SI bailleur,Identifiant logement dans Répertoire RPLS,Code type de droit immobilier,Code commune INSEE,Code postal,Numéro de voirie,Indice de répétition,Type de voie,Nom de voie,Complément d’identification du logement : N° appartement,Complément d'identification du logement: N° boîte aux lettres,Complément d'identification du logement: N° escalier,Complément d'identification du logement: Couloir,Complément d’identification du logement : Etage,Complément d’identification du bâtiment autre,Complément d’identification du bâtiment : Entrée,Complément d’identification du bâtiment : Bâtiment,Complément d’identification du bâtiment : Immeuble,Complément d’identification du logement autre,Lieu dit,Code logement situé en Zone Urbaine Sensible,Code type de construction,Code nombre de pièces,Surface habitable (m²) - pour calcul,Année d'achèvement de la construction,Année de première mise en location,Année d'entrée du logement dans patrimoine locatif du bailleur,Code origine du patrimoine,Code financement initial,Code conventionnement,Numéro de la convention,Année d'expiration de la convention,Date de prise d'effet de la convention,Date de réalisation du DPE,Classe DPE - consommation d'énergie,Classe DPE - impact sur effet de serre,Code Alinéa SRU,Code financement au titre de la CUS
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041220,0020548254,1,94058,94170,,,,"5, SENTIER DES SAINFOINS",002,,,,00,"5, SENTIER DES SAINFOINS",,,0774-0001-0001,,,2,C,1,22,1996,1996,1996,1,11,1,1/1151,non renseigné,31/01/1996,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041221,0020548270,1,94058,94170,,,,"5, SENTIER DES SAINFOINS",101,,,,01,"5, SENTIER DES SAINFOINS",,,0774-0001-0001,,,2,C,2,41,1996,1996,1996,1,11,1,1/1151,non renseigné,31/01/1996,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041222,0020548296,1,94058,94170,,,,"5, SENTIER DES SAINFOINS",102,,,,01,"5, SENTIER DES SAINFOINS",,,0774-0001-0001,,,2,C,1,29,1996,1996,1996,1,11,1,1/1151,non renseigné,31/01/1996,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041223,0020548311,1,94058,94170,,,,"5, SENTIER DES SAINFOINS",201,,,,02,"5, SENTIER DES SAINFOINS",,,0774-0001-0001,,,2,C,2,41,1996,1996,1996,1,11,1,1/1151,non renseigné,31/01/1996,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041224,0020548337,1,94058,94170,,,,"5, SENTIER DES SAINFOINS",202,,,,02,"5, SENTIER DES SAINFOINS",,,0774-0001-0001,,,2,C,1,29,1996,1996,1996,1,11,1,1/1151,non renseigné,31/01/1996,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041225,0020548353,1,94058,94170,,,,"5, SENTIER DES SAINFOINS",301,,,,03,"5, SENTIER DES SAINFOINS",,,0774-0001-0001,,,2,C,2,41,1996,1996,1996,1,11,1,1/1151,non renseigné,31/01/1996,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041226,0020548379,1,94058,94170,,,,"5, SENTIER DES SAINFOINS",302,,,,03,"5, SENTIER DES SAINFOINS",,,0774-0001-0001,,,2,C,1,29,1996,1996,1996,1,11,1,1/1151,non renseigné,31/01/1996,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041314,0020548890,3,94058,94170,,,,"5, RUE DE CHAMPAGNE",001,,,,00,"5, RUE DE CHAMPAGNE",,,0784-0001-0001,,,2,C,4,80,1997,1997,1997,1,11,1,01302,non renseigné,29/01/1998,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041315,0020548915,3,94058,94170,,,,"5, RUE DE CHAMPAGNE",002,,,,00,"5, RUE DE CHAMPAGNE",,,0784-0001-0001,,,2,C,5,111,1997,1997,1997,1,11,1,01302,non renseigné,29/01/1998,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041316,0020548931,3,94058,94170,,,,"5, RUE DE CHAMPAGNE",101,,,,01,"5, RUE DE CHAMPAGNE",,,0784-0001-0001,,,2,C,4,77,1997,1997,1997,1,11,1,01302,non renseigné,29/01/1998,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041317,0020548957,3,94058,94170,,,,"5, RUE DE CHAMPAGNE",102,,,,01,"5, RUE DE CHAMPAGNE",,,0784-0001-0001,,,2,C,2,48,1997,1997,1997,1,11,1,0784,non renseigné,29/01/1998,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041318,0020548973,3,94058,94170,,,,"5, RUE DE CHAMPAGNE",103,,,,01,"5, RUE DE CHAMPAGNE",,,0784-0001-0001,,,2,C,2,60,1997,1997,1997,1,11,1,01302,non renseigné,29/01/1998,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041319,0020548981,3,94058,94170,,,,"5, RUE DE CHAMPAGNE",202,,,,02,"5, RUE DE CHAMPAGNE",,,0784-0001-0001,,,2,C,3,56,1997,1997,1997,1,11,1,01302,non renseigné,29/01/1998,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,041320,0020549004,3,94058,94170,,,,"5, RUE DE CHAMPAGNE",201,,,,02,"5, RUE DE CHAMPAGNE",,,0784-0001-0001,,,2,C,2,47,1997,1997,1997,1,11,1,01302,non renseigné,29/01/1998,non renseigné,non renseigné,non renseigné,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0022,0045041043,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,83,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0023,0045041085,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,83,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,09/2011,Consommation d¿énergie E,Impact sur l¿effet de serre F,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0024,0045041093,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,02/2012,Consommation d¿énergie C,Impact sur l¿effet de serre D,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0025,0045041100,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,02/2012,Consommation d¿énergie C,Impact sur l¿effet de serre D,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0026,0045041118,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,2,49,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,01/2012,Consommation d¿énergie D,Impact sur l¿effet de serre E,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0027,0045041126,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,02/2012,Consommation d¿énergie C,Impact sur l¿effet de serre D,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0028,0045041134,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0029,0045041142,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,2,49,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,01/2012,Consommation d¿énergie D,Impact sur l¿effet de serre E,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0030,0045041150,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0031,0045041168,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0032,0045041176,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,2,49,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,01/2012,Consommation d¿énergie D,Impact sur l¿effet de serre E,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0033,0045041184,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0034,0045041192,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,2,49,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,05610A0035,0045042033,1,94058,94170,13,,RUE,RUE DU MARÉCHAL JOFFRE,,,,,,LE PERREUX SUR MARNE - MARECHAL JOFFRE,,,,,,2,C,3,71,2007,2007,2007,4,14,1,9410620099753512083,non renseigné,23/06/2009,09/2011,Consommation d¿énergie D,Impact sur l¿effet de serre D,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322010,0003879064,1,94058,94170,122,,,RUE DE LA PAIX,001,,01,,0,LE PERREUX,,,,,,2,C,3,72,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322020,0003879072,1,94058,94170,122,,,RUE DE LA PAIX,002,,01,,0,LE PERREUX,,,,,,2,C,1,31,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322030,0003879080,1,94058,94170,122,,,RUE DE LA PAIX,003,,01,,0,LE PERREUX,,,,,,2,C,3,73,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322110,0003879098,1,94058,94170,122,,,RUE DE LA PAIX,011,,01,,1,LE PERREUX,,,,,,2,C,3,90,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322120,0003879105,1,94058,94170,122,,,RUE DE LA PAIX,012,,01,,1,LE PERREUX,,,,,,2,C,1,35,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322130,0003879113,1,94058,94170,122,,,RUE DE LA PAIX,013,,01,,1,LE PERREUX,,,,,,2,C,3,72,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322210,0003879121,1,94058,94170,122,,,RUE DE LA PAIX,021,,01,,2,LE PERREUX,,,,,,2,C,3,90,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322220,0003879139,1,94058,94170,122,,,RUE DE LA PAIX,022,,01,,2,LE PERREUX,,,,,,2,C,1,35,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322230,0003879147,1,94058,94170,122,,,RUE DE LA PAIX,023,,01,,2,LE PERREUX,,,,,,2,C,3,72,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322310,0003879155,1,94058,94170,122,,,RUE DE LA PAIX,031,,01,,3,LE PERREUX,,,,,,2,C,3,67,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322320,0003879163,1,94058,94170,122,,,RUE DE LA PAIX,032,,01,,3,LE PERREUX,,,,,,2,C,1,32,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007322330,0003879171,1,94058,94170,122,,,RUE DE LA PAIX,033,,01,,3,LE PERREUX,,,,,,2,C,3,72,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356010,0003879189,1,94058,94170,156,,,RUE DE METZ,101,,02,,0,LE PERREUX,,,,,,2,C,4,91,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356020,0003879197,1,94058,94170,156,,,RUE DE METZ,102,,02,,0,LE PERREUX,,,,,,2,C,3,67,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356030,0003879204,1,94058,94170,156,,,RUE DE METZ,103,,02,,0,LE PERREUX,,,,,,2,C,4,101,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356110,0003879212,1,94058,94170,156,,,RUE DE METZ,111,,02,,1,LE PERREUX,,,,,,2,C,4,93,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356120,0003879220,1,94058,94170,156,,,RUE DE METZ,112,,02,,1,LE PERREUX,,,,,,2,C,4,89,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356130,0003879238,1,94058,94170,156,,,RUE DE METZ,113,,02,,1,LE PERREUX,,,,,,2,C,4,101,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356210,0003879246,1,94058,94170,156,,,RUE DE METZ,121,,02,,2,LE PERREUX,,,,,,2,C,4,93,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356220,0003879254,1,94058,94170,156,,,RUE DE METZ,122,,02,,2,LE PERREUX,,,,,,2,C,4,89,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356230,0003879262,1,94058,94170,156,,,RUE DE METZ,123,,02,,2,LE PERREUX,,,,,,2,C,4,101,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356310,0003879270,1,94058,94170,156,,,RUE DE METZ,131,,02,,3,LE PERREUX,,,,,,2,C,3,76,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356320,0003879288,1,94058,94170,156,,,RUE DE METZ,132,,02,,3,LE PERREUX,,,,,,2,C,3,70,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1007356330,0003879296,1,94058,94170,156,,,RUE DE METZ,133,,02,,3,LE PERREUX,,,,,,2,C,4,83,1994,1994,1994,3,16,2,,non renseigné,non renseigné,sans objet,sans objet,sans objet,0,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0001,0004242567,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,0,1047,,1047 01,1047,,,2,C,3,53,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0002,0004242575,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,0,1047,,1047 01,1047,,,2,C,4,65,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0101,0004242583,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,1,1047,,1047 01,1047,,,2,C,3,53,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0102,0004242591,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,1,1047,,1047 01,1047,,,2,C,4,65,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0201,0004242608,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,2,1047,,1047 01,1047,,,2,C,3,53,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0202,0004242616,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,2,1047,,1047 01,1047,,,2,C,4,65,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0301,0004242624,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,3,1047,,1047 01,1047,,,2,C,3,53,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0302,0004242632,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,3,1047,,1047 01,1047,,,2,C,4,66,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0401,0004242640,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,4,1047,,1047 01,1047,,,2,C,3,54,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 01 0402,0004242658,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,4,1047,,1047 01,1047,,,2,C,4,65,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0001,0004242666,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,0,1047,,1047 01,1047,,,2,C,5,75,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0002,0004242674,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,0,1047,,1047 01,1047,,,2,C,4,69,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0101,0004242682,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,1,1047,,1047 01,1047,,,2,C,5,75,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0102,0004242690,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,1,1047,,1047 01,1047,,,2,C,4,69,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0201,0004242707,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,2,1047,,1047 01,1047,,,2,C,5,75,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0202,0004242715,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,2,1047,,1047 01,1047,,,2,C,4,69,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0301,0004242723,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,3,1047,,1047 01,1047,,,2,C,5,75,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0302,0004242731,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,3,1047,,1047 01,1047,,,2,C,4,69,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0401,0004242749,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,4,1047,,1047 01,1047,,,2,C,5,75,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 01 02 0402,0004242757,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,4,1047,,1047 01,1047,,,2,C,4,69,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 02 03 0001,0004242765,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,0,1047,,1047 02,1047,,,2,C,4,65,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 02 03 0002,0004242773,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,0,1047,,1047 02,1047,,,2,C,3,53,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 02 03 0101,0004242781,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,1,1047,,1047 02,1047,,,2,C,4,65,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 02 03 0102,0004242799,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,1,1047,,1047 02,1047,,,2,C,3,53,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 02 03 0201,0004242806,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,2,1047,,1047 02,1047,,,2,C,4,65,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,1047 02 03 0202,0004242814,1,94058,94170,8,,,BLD RAYMOND POINCARE,,,,,2,1047,,1047 02,1047,,,2,C,3,53,1965,1980,1965,1,52,1,0319898512311092008568,2008,20/03/1989,02/2008,Consommation d¿énergie E,Impact sur l¿effet de serre E,1,0
