"reg_""Semaine""_""cl_age90""_""NewAdmHospit"""
"01;""2021-S32"";""19"";6"
"01;""2021-S33"";""19"";4"
"01;""2021-S34"";""19"";9"
"01;""2021-S35"";""19"";5"
"01;""2020-S09"";""29"";0"
"01;""2020-S10"";""29"";0"
"01;""2020-S11"";""29"";0"
"01;""2020-S12"";""29"";0"
"01;""2020-S13"";""29"";0"
"01;""2020-S14"";""29"";1"
"01;""2020-S15"";""29"";0"
"01;""2020-S16"";""29"";0"
"01;""2020-S17"";""29"";0"
"01;""2020-S18"";""29"";0"
"01;""2020-S19"";""29"";0"
"01;""2020-S20"";""29"";0"
"01;""2020-S21"";""29"";0"
"01;""2020-S22"";""29"";0"
"01;""2020-S23"";""29"";0"
"01;""2020-S24"";""29"";0"
"01;""2020-S25"";""29"";0"
"01;""2020-S26"";""29"";0"
"01;""2020-S27"";""29"";0"
"01;""2020-S28"";""29"";0"
"01;""2020-S29"";""29"";0"
"01;""2020-S30"";""29"";0"
"01;""2020-S31"";""29"";0"
"01;""2020-S32"";""29"";0"
"01;""2020-S33"";""29"";0"
"01;""2020-S34"";""29"";0"
"01;""2020-S35"";""29"";2"
"01;""2020-S36"";""29"";2"
"01;""2020-S37"";""29"";0"
"01;""2020-S38"";""29"";2"
"01;""2020-S39"";""29"";1"
"01;""2020-S40"";""29"";0"
"01;""2020-S41"";""29"";3"
"01;""2020-S42"";""29"";1"
"01;""2020-S43"";""29"";2"
"01;""2020-S44"";""29"";0"
"01;""2020-S45"";""29"";0"
"01;""2020-S46"";""29"";1"
"01;""2020-S47"";""29"";0"
"01;""2020-S48"";""29"";1"
"01;""2020-S49"";""29"";0"
"01;""2020-S50"";""29"";0"
"01;""2020-S51"";""29"";1"
"01;""2020-S52"";""29"";0"
"01;""2020-S53"";""29"";0"
"01;""2021-S01"";""29"";1"
"01;""2021-S02"";""29"";1"
"01;""2021-S03"";""29"";0"
"01;""2021-S04"";""29"";0"
"01;""2021-S05"";""29"";2"
