type_d_axe_axe_latitude_wgs84_longitude_wgs84_operateur_technologie_chargement_10s_coordonnees_commune_nom_dep_nom_reg_nom_epci
1.69002;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.93467;La Ferté-Saint-Aubin;LOIRET;CENTRE-VAL DE LOIRE;CC des Portes de Sologne
1.85095;Dambron;EURE-ET-LOIR;CENTRE-VAL DE LOIRE;CC Coeur de Beauce
1.85393;Bazoches-les-Hautes;EURE-ET-LOIR;CENTRE-VAL DE LOIRE;CC Coeur de Beauce
1.72958;Saint-Ay;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.85134;Poupry;EURE-ET-LOIR;CENTRE-VAL DE LOIRE;CC Coeur de Beauce
1.77281;Chaingy;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.89471;Ruan;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.70052;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.67535;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.92084;Orléans;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.88098;Saint-Jean-de-la-Ruelle;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.68663;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.90564;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.8574;Gidy;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.89575;Saran;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.89886;Ruan;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.56359;Avaray;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;CC Beauce Val de Loire
1.82315;La Chapelle-Saint-Mesmin;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.83106;Ingré;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.82548;La Chapelle-Saint-Mesmin;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.87912;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.69179;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.74197;Saint-Ay;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.75973;Saint-Ay;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.85524;Ingré;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.9061;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.90401;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.68472;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.89379;Saran;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.90586;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.89545;Saran;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.85149;Artenay;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.78466;Chaingy;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.87908;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.9067;Orléans;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.80668;La Chapelle-Saint-Mesmin;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.92923;Saint-Jean-le-Blanc;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.88712;Cercottes;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.93381;Saint-Jean-le-Blanc;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.69925;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.89742;Saran;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.58971;Tavers;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.77578;Chaingy;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.88053;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.67946;Baule;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.91841;Orléans;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.89558;Saran;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.67081;Baule;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.63592;Beaugency;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.88949;Saran;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.87919;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.87994;Artenay;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.87903;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.90642;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.89485;Orléans;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.6173;Tavers;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.84367;Sougy;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.88591;Cercottes;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.94255;La Ferté-Saint-Aubin;LOIRET;CENTRE-VAL DE LOIRE;CC des Portes de Sologne
1.78405;Chaingy;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.74379;Saint-Ay;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.84901;Ingré;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.78201;Chaingy;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
