cle_interop_numero_suffixe_voie_nom_commune_nom_position_source_date_der_maj_uid_adresse_x_y_long_lat_lieudit_complement_nom_commune_insee_commune_deleguee_insee_commune_deleguee_nom_cad_parcelles
05032_x011_00817;817;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958649.043139257;6405062.64151668;6.2656203532575;44.6965381977085;Les Eyrauds;05032;;;0500320000G0487
05032_x011_00850;850;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958662.378139271;6405075.14307919;6.26579504917731;44.6966456875837;Les Eyrauds;05032;;;0500320000G0490
05032_x011_00898;898;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958692.659701801;6405164.04307928;6.26622334115251;44.697434084725;Les Eyrauds;05032;;;0500320000G0494
05032_x011_02361;2361;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958613.453489169;6406521.63745879;6.26593298321693;44.7096753819312;Les Martins;05032;;;0500320000G0275
05032_x011_02434;2434;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958623.299684618;6406587.12692247;6.26609137446975;44.7102608076603;Les Martins;05032;;;0500320000G0284
05032_x011_02506;2506;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958637.035302468;6406644.17178435;6.26629442318514;44.7107688243264;Les Martins;05032;;;0500320000G0680
05032_x011_02550;2550;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958631.569087201;6406692.80708429;6.26625086178557;44.7112083439861;Les Martins;05032;;;0500320000G0294
05032_x011_02650;2650;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958574.033667534;6406817.33868083;6.26559008099658;44.7123499500445;Les Gubias;05032;;;0500320000G0552
05032_x011_02655;2655;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958543.99;6406798.26;6.26520112724119;44.7121895153995;Les Gubias;05032;;;0500320000G0763
05032_x011_02664;2664;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958549.645937882;6406818.17963702;6.26528287278606;44.712366591811;Les Gubias;05032;;;0500320000G0543
